episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-5.8190,-0.2155,0.5033,1.6577,0.5033
2,27,-7.1670,-0.2654,1.7225,1.7961,0.9445
3,27,-17.0330,-0.6309,1.5486,1.8302,1.3212
4,27,-0.9870,-0.0366,1.6615,1.9600,1.6269
5,27,-25.2310,-0.9345,1.5842,2.1421,1.6951
6,27,-2.9350,-0.1087,1.6719,2.0967,1.9196
7,27,2.0170,0.0747,1.8107,2.1546,1.9202
8,27,-6.1690,-0.2285,1.7962,2.1542,1.9026
9,27,-24.6770,-0.9140,1.9114,2.1618,1.8317
10,27,-15.5490,-0.5759,1.8862,2.1439,1.7501
11,27,-1.2290,-0.0455,2.0145,2.1617,1.8217
12,27,6.1810,0.2289,1.9934,2.2173,1.8444
13,27,-30.0870,-1.1143,2.1385,2.2456,1.7536
14,27,19.9970,0.7406,2.1362,2.2500,1.6150
15,27,10.0570,0.3725,2.1543,2.1864,1.5236
16,27,-3.8770,-0.1436,2.1963,2.2794,1.2450
17,27,8.0030,0.2964,2.2193,2.2329,1.2023
18,27,-7.2850,-0.2698,2.2689,2.2399,1.1065
19,27,-12.2070,-0.4521,2.2411,2.2531,1.0690
20,27,11.2590,0.4170,2.3423,2.3069,1.1166
21,27,-0.8910,-0.0330,2.3364,2.3091,1.0460
22,27,7.4450,0.2757,2.3173,2.3423,0.9320
23,27,8.5730,0.3175,2.2333,2.3758,0.8906
24,27,27.3710,1.0137,2.2711,2.3935,0.8683
25,27,-4.7430,-0.1757,2.3976,2.4246,0.8906
26,27,8.1290,0.3011,2.4304,2.3979,0.8683
27,27,-1.8590,-0.0689,2.3781,2.4596,0.8684
28,27,20.6410,0.7645,2.3306,2.4443,1.0766
29,27,7.9670,0.2951,2.2604,2.4240,1.1375
30,27,12.0710,0.4471,2.2609,2.4018,1.0759
31,27,20.7070,0.7669,2.3157,2.4012,1.0290
32,27,9.2710,0.3434,2.3364,2.3291,1.0037
33,27,9.7150,0.3598,2.3524,2.3343,1.0037
34,27,29.6670,1.0988,2.3712,2.3208,0.9913
35,27,-0.6990,-0.0259,2.2995,2.3016,1.0362
36,27,3.4410,0.1274,2.2943,2.3169,1.0766
37,27,1.3450,0.0498,2.2943,2.2658,0.9734
38,27,4.0790,0.1511,2.3393,2.2074,0.8448
39,27,19.3250,0.7157,2.3657,2.2187,0.7352
40,27,-12.9290,-0.4789,2.3212,2.2741,0.9071
41,27,-3.6910,-0.1367,2.2865,2.3025,0.9837
42,27,11.8070,0.4373,2.2865,2.3681,1.0447
43,27,-0.4890,-0.0181,2.2511,2.3861,1.1063
44,27,16.2830,0.6031,2.2628,2.3672,1.1676
45,27,35.2630,1.3060,2.2573,2.3787,1.2103
46,27,-6.9850,-0.2587,2.2531,2.3190,1.2374
47,27,25.4670,0.9432,2.2640,2.2922,1.2630
48,27,23.0690,0.8544,2.2367,2.2368,1.2247
49,27,11.7770,0.4362,2.2248,2.2293,1.3573
50,27,9.5470,0.3536,2.2417,2.2020,1.2504
51,27,5.5690,0.2063,2.2390,2.1913,1.2642
52,27,5.3470,0.1980,2.1419,2.0430,1.3178
53,27,9.6670,0.3580,2.1457,2.0181,1.3406
54,27,-13.1930,-0.4886,2.1420,2.0971,1.3544
55,27,-6.2050,-0.2298,2.2769,2.1831,1.2887
56,27,10.9590,0.4059,2.3010,2.1660,1.3031
57,27,18.1410,0.6719,2.3250,2.1509,1.4023
58,27,13.3150,0.4931,2.3200,2.1818,1.4484
59,27,22.1730,0.8212,2.3401,2.1993,1.4260
60,27,10.6170,0.3932,2.3421,2.2088,1.5320
61,27,20.2690,0.7507,2.2954,2.1120,1.5468
62,27,7.4610,0.2763,2.3418,2.1804,1.4820
63,27,14.3970,0.5332,2.3836,2.1334,1.4067
64,27,0.6050,0.0224,2.3552,2.1077,1.3322
65,27,10.4670,0.3877,2.3289,2.0544,1.3233
66,27,7.1490,0.2648,2.3880,2.1226,1.3248
67,27,-2.5010,-0.0926,2.4063,2.2318,1.3276
68,27,28.1350,1.0420,2.4073,2.2063,1.2730
69,27,5.6590,0.2096,2.3888,2.2556,1.3960
70,27,34.5410,1.2793,2.4107,2.2655,1.2832
71,27,-0.7650,-0.0283,2.4381,2.2923,1.2445
72,27,17.0590,0.6318,2.3917,2.1863,1.2759
73,27,10.8390,0.4014,2.3644,2.2369,1.3431
74,27,-1.2950,-0.0480,2.3838,2.2089,1.4139
75,27,-2.9710,-0.1100,2.4003,2.2503,1.4020
76,27,3.5190,0.1303,2.3572,2.2156,1.3678
77,27,8.9650,0.3320,2.3271,2.1850,1.2812
78,27,0.6290,0.0233,2.3022,2.1617,1.3983
79,27,9.3130,0.3449,2.3022,2.1326,1.3461
80,27,3.4290,0.1270,2.2667,2.0844,1.4315
81,27,20.5090,0.7596,2.2667,2.0278,1.5095
82,27,12.0050,0.4446,2.3112,2.0530,1.5607
83,27,30.7010,1.1371,2.2994,2.0139,1.5037
84,27,2.3230,0.0860,2.3051,2.0530,1.5533
85,27,13.2970,0.4925,2.3211,1.9311,1.6021
86,27,3.8850,0.1439,2.3545,1.9437,1.6376
87,27,9.5890,0.3551,2.3732,2.0776,1.6707
88,27,2.1670,0.0803,2.3751,2.0906,1.6226
89,27,5.8330,0.2160,2.3727,2.0885,1.6153
90,27,15.6230,0.5786,2.3570,2.0904,1.6858
91,27,2.4970,0.0925,2.4183,2.1581,1.5655
92,27,8.1410,0.3015,2.3504,2.1495,1.5941
93,27,10.8690,0.4026,2.3125,2.1703,1.6728
94,27,25.3170,0.9377,2.2951,2.2808,1.5715
95,27,8.1770,0.3029,2.3546,2.3109,1.5257
96,27,4.3010,0.1593,2.3094,2.3081,1.4738
