episode,mask,o,c,e,a,n,norm
33,mask_work,0.24830,0.35820,-0.27169,-0.28236,-0.13474,0.60138
33,mask_home,-0.44486,-0.15370,-0.50000,-0.17869,0.11318,0.71851
33,mask_conference,0.17404,-0.08363,0.50000,0.36445,-0.17894,0.67241
34,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34,mask_work,0.25397,0.36802,-0.27355,-0.28741,-0.13889,0.61373
34,mask_home,-0.45496,-0.15692,-0.50000,-0.18159,0.11469,0.72646
34,mask_conference,0.17848,-0.08482,0.50000,0.37202,-0.18331,0.67901
35,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
35,mask_work,0.26058,0.38692,-0.29033,-0.30022,-0.14688,0.64312
35,mask_home,-0.46396,-0.15790,-0.50000,-0.18422,0.11524,0.73308
35,mask_conference,0.18405,-0.08462,0.50000,0.38188,-0.19008,0.68775
36,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
36,mask_work,0.26671,0.40475,-0.30549,-0.31145,-0.15360,0.66998
36,mask_home,-0.47302,-0.15902,-0.50000,-0.18667,0.11548,0.73974
36,mask_conference,0.18806,-0.08587,0.50000,0.38877,-0.19385,0.69387
37,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
37,mask_work,0.27069,0.41996,-0.31734,-0.32153,-0.16012,0.69236
37,mask_home,-0.48205,-0.15818,-0.50000,-0.19162,0.11643,0.74677
37,mask_conference,0.19252,-0.08738,0.50000,0.39708,-0.19834,0.70122
38,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
38,mask_work,0.27714,0.43761,-0.33341,-0.33289,-0.16656,0.71974
38,mask_home,-0.48817,-0.16136,-0.50000,-0.19394,0.11774,0.75221
38,mask_conference,0.19762,-0.08881,0.50000,0.40732,-0.20412,0.71029
39,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
39,mask_work,0.28268,0.45310,-0.34670,-0.34285,-0.17342,0.74366
39,mask_home,-0.49532,-0.16111,-0.50000,-0.19605,0.11757,0.75733
39,mask_conference,0.20268,-0.09097,0.50000,0.41812,-0.20971,0.71983
40,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
40,mask_work,0.28701,0.46372,-0.35239,-0.34928,-0.17897,0.75869
40,mask_home,-0.50000,-0.16262,-0.50000,-0.19804,0.11819,0.76134
40,mask_conference,0.20653,-0.09103,0.50000,0.42340,-0.21285,0.72493
41,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
41,mask_work,0.29039,0.47620,-0.36110,-0.35721,-0.18436,0.77658
41,mask_home,-0.50000,-0.16378,-0.50000,-0.20260,0.11939,0.76297
41,mask_conference,0.21290,-0.09169,0.50000,0.43568,-0.22014,0.73622
42,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
42,mask_work,0.29558,0.48824,-0.37165,-0.36569,-0.18973,0.79599
42,mask_home,-0.50000,-0.16330,-0.50000,-0.20585,0.12002,0.76383
42,mask_conference,0.21893,-0.09373,0.50000,0.44831,-0.22666,0.74771
43,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
43,mask_work,0.30207,0.50000,-0.38865,-0.37779,-0.19725,0.82093
43,mask_home,-0.50000,-0.16712,-0.50000,-0.21193,0.12356,0.76688
43,mask_conference,0.22211,-0.09564,0.49823,0.45292,-0.22795,0.75087
44,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
44,mask_work,0.30904,0.50000,-0.39860,-0.38639,-0.20412,0.83388
44,mask_home,-0.50000,-0.17233,-0.50000,-0.22179,0.12825,0.77158
44,mask_conference,0.22753,-0.09661,0.50000,0.46342,-0.23381,0.76192
45,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
45,mask_work,0.31675,0.50000,-0.41037,-0.39608,-0.21230,0.84893
45,mask_home,-0.50000,-0.17489,-0.50000,-0.22843,0.13063,0.77449
45,mask_conference,0.23140,-0.09932,0.50000,0.47034,-0.23589,0.76829
46,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
46,mask_work,0.32166,0.50000,-0.42085,-0.40459,-0.21657,0.86091
46,mask_home,-0.50000,-0.17793,-0.50000,-0.23513,0.13320,0.77762
46,mask_conference,0.23681,-0.10053,0.50000,0.48069,-0.24128,0.77811
47,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
47,mask_work,0.32851,0.50000,-0.43261,-0.41526,-0.22350,0.87605
47,mask_home,-0.50000,-0.17783,-0.50000,-0.23917,0.13369,0.77891
47,mask_conference,0.24134,-0.10353,0.50000,0.49022,-0.24484,0.78691
48,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
48,mask_work,0.33436,0.50000,-0.44254,-0.42391,-0.22947,0.88882
48,mask_home,-0.50000,-0.18013,-0.50000,-0.24826,0.13665,0.78279
48,mask_conference,0.24645,-0.10564,0.50000,0.50000,-0.24943,0.79631
49,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
49,mask_work,0.34158,0.50000,-0.45237,-0.43343,-0.23708,0.90299
49,mask_home,-0.50000,-0.18054,-0.50000,-0.25246,0.13733,0.78434
49,mask_conference,0.25191,-0.10712,0.49900,0.49923,-0.25494,0.79885
50,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
50,mask_work,0.34748,0.50000,-0.46036,-0.44222,-0.24326,0.91511
50,mask_home,-0.50000,-0.18513,-0.50000,-0.26033,0.14052,0.78854
50,mask_conference,0.25498,-0.10970,0.49899,0.49921,-0.25587,0.80045
51,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
51,mask_work,0.35454,0.50000,-0.47374,-0.45357,-0.25122,0.93218
51,mask_home,-0.50000,-0.18595,-0.50000,-0.26699,0.14272,0.79135
51,mask_conference,0.26073,-0.11239,0.50000,0.50000,-0.26210,0.80580
52,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
52,mask_work,0.36015,0.50000,-0.48028,-0.46155,-0.25786,0.94334
52,mask_home,-0.50000,-0.18575,-0.50000,-0.27321,0.14402,0.79365
52,mask_conference,0.26484,-0.11485,0.50000,0.50000,-0.26553,0.80860
53,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
53,mask_work,0.37020,0.50000,-0.49318,-0.47299,-0.26579,0.96158
53,mask_home,-0.50000,-0.18500,-0.50000,-0.28200,0.14599,0.79691
53,mask_conference,0.26852,-0.11786,0.50000,0.50000,-0.26795,0.81104
54,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
54,mask_work,0.37664,0.50000,-0.50000,-0.48219,-0.27388,0.97436
54,mask_home,-0.50000,-0.18897,-0.50000,-0.29006,0.14927,0.80133
54,mask_conference,0.27361,-0.12183,0.50000,0.50000,-0.27301,0.81501
55,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
55,mask_work,0.38349,0.50000,-0.50000,-0.49103,-0.28116,0.98348
55,mask_home,-0.50000,-0.19204,-0.50000,-0.29854,0.15243,0.80575
55,mask_conference,0.27745,-0.12461,0.50000,0.50000,-0.27588,0.81769
56,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
56,mask_work,0.39223,0.50000,-0.50000,-0.50000,-0.28860,0.99355
56,mask_home,-0.50000,-0.19488,-0.50000,-0.30560,0.15514,0.80959
56,mask_conference,0.28061,-0.13004,0.50000,0.50000,-0.27793,0.82030
57,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57,mask_work,0.39813,0.50000,-0.50000,-0.50000,-0.29638,0.99817
57,mask_home,-0.50000,-0.19602,-0.50000,-0.31234,0.15723,0.81284
57,mask_conference,0.28410,-0.13600,0.50000,0.50000,-0.28099,0.82351
58,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
58,mask_work,0.40716,0.50000,-0.50000,-0.50000,-0.30396,1.00408
58,mask_home,-0.50000,-0.20085,-0.50000,-0.32050,0.16080,0.81787
58,mask_conference,0.28913,-0.13961,0.50000,0.50000,-0.28682,0.82786
59,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59,mask_work,0.41140,0.50000,-0.49975,-0.49991,-0.31038,1.00759
59,mask_home,-0.50000,-0.20261,-0.50000,-0.32760,0.16338,0.82162
59,mask_conference,0.29337,-0.14398,0.50000,0.50000,-0.29088,0.83151
60,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
60,mask_work,0.42248,0.50000,-0.50000,-0.50000,-0.31739,1.01451
60,mask_home,-0.50000,-0.20411,-0.50000,-0.33372,0.16519,0.82482
60,mask_conference,0.29716,-0.14919,0.50000,0.50000,-0.29489,0.83518
61,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
61,mask_work,0.43024,0.50000,-0.50000,-0.50000,-0.32578,1.02041
61,mask_home,-0.50000,-0.20377,-0.50000,-0.33864,0.16634,0.82696
61,mask_conference,0.30139,-0.15404,0.50000,0.50000,-0.29951,0.83921
62,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
62,mask_work,0.43270,0.50000,-0.50000,-0.50000,-0.33291,1.02375
62,mask_home,-0.50000,-0.20325,-0.50000,-0.34359,0.16660,0.82893
62,mask_conference,0.30419,-0.15790,0.50000,0.50000,-0.30143,0.84162
63,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
63,mask_work,0.43494,0.50000,-0.50000,-0.50000,-0.33917,1.02674
63,mask_home,-0.50000,-0.20429,-0.50000,-0.35012,0.16826,0.83225
63,mask_conference,0.30764,-0.16111,0.50000,0.50000,-0.30468,0.84464
64,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
64,mask_work,0.44194,0.50000,-0.50000,-0.50000,-0.34757,1.03253
64,mask_home,-0.50000,-0.20492,-0.50000,-0.35560,0.16933,0.83493
64,mask_conference,0.31213,-0.16514,0.50000,0.50000,-0.30989,0.84896
65,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
65,mask_work,0.44738,0.50000,-0.50000,-0.50000,-0.35422,1.03712
65,mask_home,-0.50000,-0.20690,-0.50000,-0.36029,0.16998,0.83756
65,mask_conference,0.31433,-0.16806,0.49906,0.49927,-0.31040,0.84955
66,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
66,mask_work,0.45477,0.50000,-0.50000,-0.50000,-0.36113,1.04270
66,mask_home,-0.49999,-0.20854,-0.50000,-0.36752,0.17170,0.84145
66,mask_conference,0.31887,-0.17019,0.50000,0.50000,-0.31595,0.85468
67,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
67,mask_work,0.46018,0.50000,-0.50000,-0.50000,-0.36765,1.04735
67,mask_home,-0.49929,-0.21052,-0.50000,-0.37577,0.17453,0.84574
67,mask_conference,0.32197,-0.17314,0.50000,0.50000,-0.31909,0.85759
68,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
68,mask_work,0.46721,0.50000,-0.50000,-0.50000,-0.37630,1.05351
68,mask_home,-0.50000,-0.21227,-0.50000,-0.38262,0.17701,0.85017
68,mask_conference,0.32569,-0.17697,0.50000,0.50000,-0.32302,0.86124
69,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
69,mask_work,0.47161,0.50000,-0.50000,-0.50000,-0.38293,1.05785
69,mask_home,-0.50000,-0.21374,-0.50000,-0.39123,0.18024,0.85512
69,mask_conference,0.32871,-0.18086,0.50000,0.50000,-0.32530,0.86405
70,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
70,mask_work,0.47632,0.50000,-0.50000,-0.50000,-0.38975,1.06244
70,mask_home,-0.50000,-0.21624,-0.50000,-0.40060,0.18406,0.86088
70,mask_conference,0.33224,-0.18609,0.50000,0.50000,-0.32904,0.86792
71,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
71,mask_work,0.48238,0.50000,-0.50000,-0.50000,-0.39767,1.06810
71,mask_home,-0.50000,-0.21476,-0.50000,-0.40269,0.18438,0.86156
71,mask_conference,0.33378,-0.18810,0.49807,0.49852,-0.32851,0.86678
72,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
72,mask_work,0.48959,0.50000,-0.50000,-0.50000,-0.40522,1.07419
72,mask_home,-0.50000,-0.21548,-0.50000,-0.40782,0.18611,0.86452
72,mask_conference,0.33760,-0.19057,0.49902,0.49926,-0.33329,0.87158
73,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
73,mask_work,0.49186,0.50000,-0.50000,-0.50000,-0.41177,1.07772
73,mask_home,-0.50000,-0.21615,-0.50000,-0.41400,0.18815,0.86805
73,mask_conference,0.34089,-0.19284,0.50000,0.50000,-0.33711,0.87581
74,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
74,mask_work,0.49635,0.50000,-0.50000,-0.50000,-0.41843,1.08233
74,mask_home,-0.50000,-0.21680,-0.50000,-0.42300,0.19234,0.87346
74,mask_conference,0.34300,-0.19672,0.50000,0.50000,-0.33828,0.87794
75,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
75,mask_work,0.49943,0.50000,-0.49976,-0.49987,-0.42615,1.08658
75,mask_home,-0.50000,-0.21609,-0.50000,-0.42692,0.19278,0.87529
75,mask_conference,0.34543,-0.20019,0.50000,0.50000,-0.34022,0.88042
76,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76,mask_work,0.50000,0.50000,-0.50000,-0.50000,-0.43199,1.08932
76,mask_home,-0.50000,-0.21553,-0.50000,-0.43062,0.19401,0.87723
76,mask_conference,0.34880,-0.20203,0.49909,0.49930,-0.34407,0.88275
77,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77,mask_work,0.50000,0.50000,-0.50000,-0.50000,-0.43883,1.09205
77,mask_home,-0.50000,-0.21626,-0.50000,-0.43587,0.19540,0.88030
77,mask_conference,0.35177,-0.20442,0.49905,0.49929,-0.34677,0.88551
78,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78,mask_work,0.50000,0.50000,-0.50000,-0.50000,-0.44494,1.09452
78,mask_home,-0.50000,-0.21656,-0.50000,-0.44031,0.19662,0.88285
78,mask_conference,0.35367,-0.20784,0.50000,0.50000,-0.34810,0.88851
79,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
79,mask_work,0.50000,0.50000,-0.50000,-0.50000,-0.45115,1.09706
79,mask_home,-0.50000,-0.21693,-0.50000,-0.44638,0.19872,0.88645
79,mask_conference,0.35741,-0.21164,0.50000,0.50000,-0.35285,0.89277
80,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
80,mask_work,0.50000,0.50000,-0.50000,-0.50000,-0.45932,1.10044
80,mask_home,-0.50000,-0.21831,-0.50000,-0.45432,0.20173,0.89149
80,mask_conference,0.35982,-0.21469,0.50000,0.50000,-0.35505,0.89533
81,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
81,mask_work,0.50000,0.50000,-0.50000,-0.50000,-0.46571,1.10312
81,mask_home,-0.50000,-0.21809,-0.50000,-0.45691,0.20167,0.89275
81,mask_conference,0.36141,-0.21861,0.50000,0.50000,-0.35591,0.89726
82,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
82,mask_work,0.49960,0.50000,-0.50000,-0.50000,-0.47270,1.10591
82,mask_home,-0.50000,-0.21666,-0.50000,-0.45864,0.20171,0.89330
82,mask_conference,0.36425,-0.22350,0.50000,0.50000,-0.35908,0.90087
83,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
83,mask_work,0.50000,0.50000,-0.50000,-0.50000,-0.48088,1.10962
83,mask_home,-0.50000,-0.21712,-0.50000,-0.46250,0.20225,0.89552
83,mask_conference,0.36780,-0.22659,0.50000,0.50000,-0.36376,0.90495
84,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
84,mask_work,0.50000,0.50000,-0.50000,-0.50000,-0.48837,1.11288
84,mask_home,-0.50000,-0.21742,-0.50000,-0.46815,0.20485,0.89911
84,mask_conference,0.37079,-0.22937,0.50000,0.50000,-0.36710,0.90821
85,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
85,mask_work,0.50000,0.50000,-0.50000,-0.50000,-0.49546,1.11601
85,mask_home,-0.50000,-0.21871,-0.50000,-0.47410,0.20629,0.90286
85,mask_conference,0.37220,-0.23392,0.50000,0.50000,-0.36794,0.91029
86,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
86,mask_work,0.50000,0.50000,-0.50000,-0.50000,-0.50000,1.11803
86,mask_home,-0.50000,-0.21954,-0.50000,-0.47861,0.20761,0.90574
86,mask_conference,0.37500,-0.23880,0.50000,0.50000,-0.37111,0.91399
87,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
87,mask_work,0.50000,0.50000,-0.50000,-0.50000,-0.50000,1.11803
87,mask_home,-0.49963,-0.21931,-0.50000,-0.48265,0.20907,0.90796
87,mask_conference,0.37821,-0.24156,0.50000,0.50000,-0.37491,0.91758
88,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
88,mask_work,0.50000,0.50000,-0.50000,-0.50000,-0.50000,1.11803
88,mask_home,-0.49900,-0.21920,-0.50000,-0.48680,0.21067,0.91017
88,mask_conference,0.38037,-0.24611,0.50000,0.50000,-0.37738,0.92069
