episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-41.7410,-1.5460,2.4194,2.4194,2.0588
2,27,-31.9810,-1.1845,2.5577,2.6633,2.5577
3,27,-29.7630,-1.1023,2.4595,2.6394,2.5275
4,27,-47.5870,-1.7625,2.6315,2.6702,2.5154
5,27,-37.8150,-1.4006,2.6380,2.6412,2.5356
6,27,-31.6810,-1.1734,2.6459,2.6114,2.5885
7,27,-37.8150,-1.4006,2.5985,2.6170,2.5808
8,27,-14.4510,-0.5352,2.5895,2.6121,2.5801
9,27,-37.4610,-1.3874,2.6056,2.6613,2.5971
10,27,-32.4550,-1.2020,2.6107,2.6541,2.6214
11,27,-29.3670,-1.0877,2.5923,2.6015,2.6513
12,27,-19.2410,-0.7126,2.5001,2.5625,2.6879
13,27,-50.1830,-1.8586,2.4474,2.6235,2.6987
14,27,-42.5690,-1.5766,2.4060,2.6102,2.7037
15,27,-36.9450,-1.3683,2.4230,2.6503,2.7011
16,27,-42.3050,-1.5669,2.4769,2.6481,2.6983
17,27,-26.5670,-0.9840,2.5155,2.6247,2.6824
18,27,-22.0230,-0.8157,2.5467,2.6357,2.6803
19,27,-45.2010,-1.6741,2.5181,2.6262,2.7060
20,27,-37.2390,-1.3792,2.5044,2.6490,2.6824
21,27,-28.8330,-1.0679,2.5310,2.6898,2.6757
22,27,-36.4290,-1.3492,2.5284,2.6959,2.6209
23,27,-39.8830,-1.4771,2.5204,2.6406,2.6194
24,27,-37.2030,-1.3779,2.5332,2.6528,2.5997
25,27,-47.1730,-1.7471,2.5550,2.6861,2.6512
26,27,-44.1150,-1.6339,2.5679,2.6741,2.7019
27,27,-37.2090,-1.3781,2.5369,2.7178,2.6906
28,27,-11.8310,-0.4382,2.5133,2.7296,2.6694
29,27,-49.9910,-1.8515,2.5386,2.7337,2.6745
30,27,-26.5490,-0.9833,2.5229,2.7425,2.6563
31,27,-24.2710,-0.8989,2.4754,2.7055,2.6639
32,27,-39.3010,-1.4556,2.5605,2.6757,2.6778
33,27,-42.0350,-1.5569,2.6063,2.6766,2.6962
34,27,-20.1530,-0.7464,2.6508,2.6523,2.7047
35,27,-31.1470,-1.1536,2.7014,2.5718,2.7154
36,27,-24.0850,-0.8920,2.6967,2.5326,2.6696
37,27,-37.8990,-1.4037,2.7163,2.4942,2.6541
38,27,-21.7410,-0.8052,2.7129,2.4633,2.6511
39,27,-37.1310,-1.3752,2.6702,2.4638,2.6756
40,27,-31.9150,-1.1820,2.6597,2.5415,2.6836
41,27,-42.7070,-1.5817,2.6488,2.5707,2.6803
42,27,-49.8290,-1.8455,2.6046,2.5920,2.6261
43,27,-21.6090,-0.8003,2.6089,2.6335,2.6291
44,27,-24.8110,-0.9189,2.6414,2.6512,2.6193
45,27,-19.3790,-0.7177,2.5825,2.6953,2.5815
46,27,-30.0150,-1.1117,2.6231,2.7369,2.5869
