episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-29.4150,-1.0894,1.9749,1.6577,1.6577
2,27,-29.6910,-1.0997,2.2608,2.1473,2.5577
3,27,-24.4510,-0.9056,2.4058,2.3538,2.6053
4,27,-34.8170,-1.2895,2.3687,2.4399,2.6933
5,27,-39.7930,-1.4738,2.4847,2.5633,2.6707
6,27,-26.8190,-0.9933,2.5902,2.5881,2.7013
7,27,-11.7530,-0.4353,2.5787,2.6193,2.6891
8,27,-39.9850,-1.4809,2.5997,2.5630,2.6810
9,27,-28.9410,-1.0719,2.6372,2.6659,2.6539
10,27,-34.0070,-1.2595,2.6386,2.6974,2.6751
11,27,-24.3430,-0.9016,2.6363,2.7216,2.6888
12,27,-24.2230,-0.8971,2.6212,2.7189,2.6928
13,27,-31.9870,-1.1847,2.6095,2.7147,2.6847
14,27,-41.7650,-1.5469,2.5883,2.7098,2.6648
15,27,-22.0170,-0.8154,2.5607,2.6791,2.6872
16,27,-14.9550,-0.5539,2.5515,2.6916,2.6533
17,27,-4.0970,-0.1517,2.5508,2.6707,2.6262
18,27,-19.7510,-0.7315,2.4843,2.6758,2.6308
19,27,-16.9870,-0.6291,2.4017,2.5693,2.6434
20,27,-24.1450,-0.8943,2.4366,2.5089,2.6092
21,27,-41.8730,-1.5509,2.4663,2.4665,2.6496
22,27,-19.0310,-0.7049,2.4923,2.4633,2.5877
23,27,-14.0730,-0.5212,2.4631,2.4367,2.6710
24,27,-14.4570,-0.5354,2.4832,2.4319,2.6783
25,27,-27.0470,-1.0017,2.5002,2.4259,2.6668
26,27,-24.7090,-0.9151,2.4809,2.4181,2.6871
27,27,-37.1490,-1.3759,2.4929,2.4279,2.7045
28,27,-11.4170,-0.4229,2.5206,2.4210,2.6986
29,27,-34.7390,-1.2866,2.4829,2.4611,2.7096
30,27,-11.3210,-0.4193,2.4686,2.4046,2.7079
31,27,-19.6130,-0.7264,2.4475,2.3784,2.6810
32,27,-36.9210,-1.3674,2.4628,2.3706,2.6736
33,27,-21.9210,-0.8119,2.4757,2.3692,2.6076
34,27,-31.8190,-1.1785,2.4760,2.3811,2.5933
35,27,-19.5170,-0.7229,2.4350,2.3625,2.6066
36,27,-39.2110,-1.4523,2.4349,2.3589,2.6056
37,27,-19.2650,-0.7135,2.3925,2.4013,2.4666
38,27,-17.7550,-0.6576,2.4092,2.4200,2.4736
39,27,-36.6390,-1.3570,2.4843,2.4512,2.4533
40,27,-19.5410,-0.7237,2.4816,2.4751,2.4981
41,27,-31.1770,-1.1547,2.5713,2.4752,2.5037
42,27,-23.8870,-0.8847,2.5259,2.5006,2.5416
43,27,-8.9770,-0.3325,2.5024,2.4867,2.5284
44,27,-20.0450,-0.7424,2.4978,2.5106,2.5901
45,27,-22.0290,-0.8159,2.5662,2.5163,2.6391
46,27,-22.1610,-0.8208,2.5649,2.5039,2.6259
47,27,-22.2990,-0.8259,2.5948,2.4854,2.6416
48,27,-32.3290,-1.1974,2.5577,2.5036,2.6808
49,27,-28.7910,-1.0663,2.5513,2.4903,2.6791
