episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-23.5750,-0.8731,1.8911,1.6577,1.6577
2,27,-31.9150,-1.1820,2.1077,2.3355,2.1473
3,27,-26.9690,-0.9989,2.6333,2.5963,2.1929
4,27,-21.9990,-0.8148,2.5143,2.5789,2.4496
5,27,-37.8630,-1.4023,2.5184,2.5922,2.4232
6,27,-47.7670,-1.7691,2.5559,2.6126,2.5042
7,27,-24.2290,-0.8974,2.6041,2.5746,2.5416
8,27,-26.7590,-0.9911,2.6430,2.5853,2.5554
9,27,-19.4450,-0.7202,2.6869,2.5865,2.5651
10,27,-47.3710,-1.7545,2.6518,2.6281,2.5938
11,27,-14.2410,-0.5274,2.6455,2.6405,2.6088
12,27,-37.0050,-1.3706,2.6617,2.5914,2.6010
13,27,-24.4930,-0.9071,2.5854,2.5995,2.6069
14,27,-42.4370,-1.5717,2.5993,2.6101,2.5383
15,27,-26.3930,-0.9775,2.6184,2.6075,2.5640
16,27,-41.4170,-1.5340,2.6408,2.5948,2.6283
17,27,-21.7050,-0.8039,2.6171,2.6479,2.6014
18,27,-42.5930,-1.5775,2.6255,2.6416,2.5939
19,27,-42.2630,-1.5653,2.5569,2.6580,2.6231
20,27,-49.2110,-1.8226,2.5830,2.6477,2.6199
21,27,-25.0690,-0.9285,2.6032,2.6601,2.6653
22,27,-29.4150,-1.0894,2.5761,2.6524,2.6873
23,27,-46.9750,-1.7398,2.5640,2.6933,2.7160
24,27,-28.8690,-1.0692,2.5931,2.6680,2.7439
25,27,-32.1310,-1.1900,2.5740,2.6928,2.7413
26,27,-40.1950,-1.4887,2.4960,2.6993,2.7134
27,27,-39.4750,-1.4620,2.4349,2.6789,2.7370
28,27,-26.9750,-0.9991,2.4503,2.6909,2.7306
29,27,-17.5390,-0.6496,2.4447,2.7338,2.7032
30,27,-20.0870,-0.7440,2.4422,2.6988,2.7072
31,27,-35.5670,-1.3173,2.5014,2.6824,2.7050
32,27,-49.7330,-1.8420,2.5164,2.7261,2.6849
33,27,-24.8770,-0.9214,2.5277,2.6797,2.6358
34,27,-24.3490,-0.9018,2.5488,2.6569,2.6476
35,27,-26.8190,-0.9933,2.5497,2.6804,2.6358
36,27,-33.7670,-1.2506,2.5633,2.6862,2.6869
37,27,-30.1650,-1.1172,2.6142,2.6875,2.6613
38,27,-36.7770,-1.3621,2.6090,2.6787,2.7117
39,27,-11.2310,-0.4160,2.6629,2.7075,2.7207
40,27,-30.1110,-1.1152,2.6590,2.7100,2.7063
41,27,-40.4770,-1.4991,2.6399,2.6821,2.6631
42,27,-24.6670,-0.9136,2.6035,2.6865,2.6729
43,27,-42.7370,-1.5829,2.6114,2.7118,2.6869
44,27,-24.3490,-0.9018,2.5831,2.7296,2.6837
45,27,-36.8310,-1.3641,2.5912,2.7136,2.7086
46,27,-45.4710,-1.6841,2.6006,2.6731,2.6852
47,27,-11.6570,-0.4317,2.5635,2.7100,2.6670
48,27,-29.1390,-1.0792,2.6355,2.7100,2.6197
49,27,-41.8070,-1.5484,2.6114,2.6644,2.5905
50,27,-41.8310,-1.5493,2.6269,2.6316,2.5730
51,27,-36.8130,-1.3634,2.6007,2.6113,2.5477
52,27,-37.1730,-1.3768,2.6546,2.6186,2.5336
53,27,-22.1010,-0.8186,2.6321,2.5846,2.4999
54,27,-49.4390,-1.8311,2.6903,2.5220,2.5529
55,27,-17.1190,-0.6340,2.6918,2.5590,2.5271
56,27,-29.9370,-1.1088,2.6688,2.6284,2.5241
57,27,-23.9830,-0.8883,2.7228,2.5942,2.4554
58,27,-24.2290,-0.8974,2.6952,2.5464,2.4650
59,27,-39.6190,-1.4674,2.6926,2.5723,2.4788
60,27,-36.9990,-1.3703,2.6661,2.6259,2.5056
61,27,-16.8790,-0.6251,2.6943,2.5740,2.5148
