episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-33.7970,-1.2517,2.0588,2.5033,2.2810
2,27,-16.3150,-0.6043,2.2585,2.4886,2.5577
3,27,-34.3730,-1.2731,2.3235,2.6098,2.6394
4,27,-24.3130,-0.9005,2.4111,2.7064,2.6214
5,27,-30.0390,-1.1126,2.4936,2.7160,2.7043
6,27,-12.2330,-0.4531,2.4644,2.6992,2.7301
7,27,-40.8370,-1.5125,2.4637,2.6837,2.7099
8,27,-41.7770,-1.5473,2.4603,2.6501,2.7036
9,27,-37.2690,-1.3803,2.5253,2.6346,2.6959
10,27,-29.1270,-1.0788,2.5480,2.6876,2.6839
11,27,-42.1790,-1.5622,2.4890,2.6890,2.6544
12,27,-14.9010,-0.5519,2.5264,2.6648,2.6614
13,27,-37.4430,-1.3868,2.5479,2.6421,2.5926
14,27,-39.4990,-1.4629,2.5319,2.6369,2.6504
15,27,-33.9590,-1.2577,2.5416,2.6428,2.6578
16,27,-35.3210,-1.3082,2.5561,2.6253,2.6657
17,27,-27.1730,-1.0064,2.6078,2.6091,2.6875
18,27,-24.4870,-0.9069,2.6374,2.6580,2.6712
19,27,-27.5690,-1.0211,2.6145,2.6421,2.6359
20,27,-35.0810,-1.2993,2.6207,2.5736,2.6309
21,27,-32.5690,-1.2063,2.6644,2.5703,2.5701
22,27,-45.0150,-1.6672,2.6135,2.6036,2.5307
23,27,-36.6030,-1.3557,2.6339,2.5689,2.5524
24,27,-29.8410,-1.1052,2.6053,2.5065,2.4885
25,27,-34.6670,-1.2840,2.5529,2.5629,2.6087
26,27,-44.7810,-1.6586,2.5648,2.5091,2.5907
27,27,-34.9970,-1.2962,2.5858,2.4805,2.5664
28,27,-42.6650,-1.5802,2.5586,2.4191,2.6384
29,27,-24.2770,-0.8991,2.5273,2.5101,2.6667
30,27,-37.1850,-1.3772,2.5370,2.5290,2.6788
31,27,-32.3350,-1.1976,2.5642,2.5360,2.6541
32,27,-27.0890,-1.0033,2.5490,2.5482,2.6214
33,27,-34.6070,-1.2817,2.5749,2.5995,2.6243
34,27,-32.3890,-1.1996,2.6099,2.6435,2.6201
35,27,-29.7870,-1.1032,2.6217,2.5863,2.5834
36,27,-44.1810,-1.6363,2.6302,2.6798,2.5600
37,27,-21.8130,-0.8079,2.6479,2.7110,2.5378
38,27,-27.3530,-1.0131,2.6386,2.7097,2.4406
39,27,-42.0350,-1.5569,2.6881,2.7086,2.4033
40,27,-31.7650,-1.1765,2.6948,2.7145,2.4574
41,27,-33.9650,-1.2580,2.6741,2.7154,2.5206
42,27,-24.2710,-0.8989,2.6694,2.7104,2.5817
43,27,-41.3870,-1.5329,2.6824,2.7042,2.6212
44,27,-35.0450,-1.2980,2.6636,2.7206,2.6295
45,27,-48.2410,-1.7867,2.6719,2.6951,2.6780
46,27,-34.0430,-1.2609,2.6752,2.6707,2.6771
47,27,-21.9930,-0.8146,2.6340,2.5845,2.6872
48,27,-21.8250,-0.8083,2.6528,2.5573,2.6953
49,27,-44.5650,-1.6506,2.6528,2.5526,2.7102
50,27,-26.9990,-1.0000,2.6287,2.5678,2.6851
51,27,-27.3590,-1.0133,2.6985,2.5271,2.6962
52,27,-44.3130,-1.6412,2.6947,2.5149,2.6573
53,27,-30.0150,-1.1117,2.6839,2.4452,2.6501
54,27,-26.4230,-0.9786,2.6766,2.4987,2.6206
55,27,-29.2710,-1.0841,2.6721,2.5944,2.5491
56,27,-19.7990,-0.7333,2.6621,2.5720,2.5743
57,27,-29.7990,-1.1037,2.6795,2.6329,2.5867
58,27,-39.8410,-1.4756,2.6747,2.6368,2.6014
59,27,-47.3590,-1.7540,2.6452,2.6895,2.6045
60,27,-24.3370,-0.9014,2.6329,2.7039,2.6332
61,27,-19.7990,-0.7333,2.5670,2.6916,2.6245
62,27,-32.3410,-1.1978,2.4528,2.6370,2.6368
63,27,-32.0230,-1.1860,2.5158,2.6784,2.6253
64,27,-29.3430,-1.0868,2.5115,2.6577,2.6871
65,27,-24.4810,-0.9067,2.5827,2.6323,2.6645
66,27,-42.1070,-1.5595,2.5783,2.6530,2.6744
67,27,-39.9490,-1.4796,2.6167,2.6888,2.7011
68,27,-34.5050,-1.2780,2.6408,2.6930,2.6715
69,27,-29.5710,-1.0952,2.6329,2.6521,2.6597
70,27,-31.9810,-1.1845,2.6410,2.6764,2.5973
71,27,-33.9110,-1.2560,2.6290,2.6782,2.5747
72,27,-19.0250,-0.7046,2.6854,2.6851,2.6490
73,27,-29.7270,-1.1010,2.6582,2.6414,2.6713
74,27,-29.3790,-1.0881,2.6410,2.6313,2.6192
75,27,-27.8570,-1.0317,2.6035,2.6371,2.6505
76,27,-45.5790,-1.6881,2.6074,2.6138,2.6328
77,27,-33.9830,-1.2586,2.6331,2.6617,2.5831
78,27,-46.8250,-1.7343,2.6162,2.6990,2.6404
79,27,-27.0290,-1.0011,2.6400,2.6626,2.6228
80,27,-22.0770,-0.8177,2.6668,2.6278,2.6068
81,27,-42.1010,-1.5593,2.6887,2.5998,2.6364
