episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-36.7230,-1.3601,1.8366,2.5033,2.1972
2,27,-39.1450,-1.4498,2.3300,2.7108,2.7947
3,27,-29.6550,-1.0983,2.4767,2.8020,2.8336
4,27,-9.0790,-0.3363,2.5183,2.8742,2.8327
5,27,-47.5330,-1.7605,2.5674,2.9364,2.8531
6,27,-46.9810,-1.7400,2.7083,2.9221,2.8418
7,27,-41.4710,-1.5360,2.7830,2.9524,2.8848
8,27,-38.7490,-1.4351,2.8193,2.9641,2.9321
9,27,-16.8250,-0.6231,2.8450,2.9593,2.9437
10,27,-47.0050,-1.7409,2.8647,2.9542,2.9973
11,27,-41.1890,-1.5255,2.8840,2.9396,3.0163
12,27,-43.5210,-1.6119,2.9381,2.9301,3.0220
13,27,-38.8870,-1.4403,2.9587,2.9126,3.0115
14,27,-24.1630,-0.8949,2.9396,2.9840,3.0141
15,27,-46.4470,-1.7203,2.9400,2.9730,2.9873
16,27,-41.6690,-1.5433,2.9452,2.9895,2.9934
17,27,-43.7910,-1.6219,2.9098,2.9973,3.0236
18,27,-29.7330,-1.1012,2.9026,3.0113,3.0045
19,27,-31.8490,-1.1796,2.9166,3.0202,2.9954
20,27,-36.7950,-1.3628,2.9153,3.0216,2.9367
21,27,-34.3670,-1.2729,2.9323,3.0023,2.9395
22,27,-36.3810,-1.3474,2.8976,2.9720,2.9431
23,27,-34.2050,-1.2669,2.8583,3.0042,2.9881
24,27,-36.4890,-1.3514,2.8713,2.9595,3.0194
25,27,-21.5790,-0.7992,2.9043,3.0183,3.0442
26,27,-34.3730,-1.2731,2.8889,3.0209,2.9919
27,27,-31.0450,-1.1498,2.8785,2.9988,3.0016
28,27,-19.4510,-0.7204,2.8442,2.9706,3.0254
29,27,-31.7230,-1.1749,2.7755,2.9980,3.0409
30,27,-36.8790,-1.3659,2.8431,3.0145,3.0097
31,27,-16.6390,-0.6163,2.8035,3.0097,3.0128
32,27,-36.8190,-1.3637,2.8368,3.0010,3.0013
33,27,-41.5310,-1.5382,2.8833,2.9913,2.9849
34,27,-22.0290,-0.8159,2.9148,2.9621,2.9718
35,27,-29.8950,-1.1072,2.9375,2.8597,3.0050
36,27,-31.8970,-1.1814,2.9503,2.8653,2.9979
37,27,-46.9690,-1.7396,2.9519,2.8909,3.0267
38,27,-20.4050,-0.7557,2.9624,2.8678,3.0158
39,27,-31.8490,-1.1796,2.9484,2.8555,3.0226
40,27,-19.2530,-0.7131,2.9382,2.7960,3.0236
41,27,-22.7670,-0.8432,2.9600,2.7958,3.0179
42,27,-31.7470,-1.1758,2.9624,2.7512,3.0263
43,27,-32.2330,-1.1938,2.9540,2.7322,3.0356
44,27,-48.7970,-1.8073,2.9470,2.7956,3.0263
45,27,-49.1510,-1.8204,2.9582,2.8728,3.0335
46,27,-17.1010,-0.6334,2.9319,2.8761,3.0281
47,27,-42.6230,-1.5786,2.9080,2.7751,2.9385
48,27,-44.4870,-1.6477,2.9072,2.8357,2.9307
49,27,-36.8850,-1.3661,2.9338,2.7900,2.8770
50,27,-34.3430,-1.2720,2.9399,2.8219,2.8575
51,27,-44.3010,-1.6408,2.9342,2.8283,2.9093
52,27,-21.8130,-0.8079,2.9326,2.8153,2.9979
53,27,-32.0410,-1.1867,2.9460,2.8255,2.9807
54,27,-36.8670,-1.3654,2.9343,2.8883,3.0213
55,27,-46.0690,-1.7063,2.9994,2.8229,3.0338
56,27,-40.4770,-1.4991,2.9872,2.8121,3.0435
57,27,-26.0750,-0.9657,2.9697,2.8232,3.0664
58,27,-34.3130,-1.2709,2.9557,2.7997,3.0332
59,27,-48.7850,-1.8069,3.0230,2.9406,3.0595
60,27,-37.1430,-1.3757,3.0155,2.9401,3.0523
61,27,-39.7450,-1.4720,3.0495,2.9668,3.0372
62,27,-49.2890,-1.8255,3.0538,2.9779,3.0118
63,27,-7.2270,-0.2677,3.0203,2.9871,3.0150
64,27,-47.0230,-1.7416,3.0313,3.0011,2.9804
65,27,-41.3930,-1.5331,3.0025,3.0106,2.9798
66,27,-51.7650,-1.9172,3.0254,3.0290,2.9640
67,27,-42.6410,-1.5793,3.0046,3.0185,2.9753
68,27,-39.3970,-1.4591,2.9969,2.9669,2.9801
69,27,-51.7530,-1.9168,2.9228,2.9634,2.9493
70,27,-53.8150,-1.9931,2.9416,2.9943,2.9291
71,27,-26.3870,-0.9773,2.9169,2.9831,2.9583
72,27,-41.6090,-1.5411,2.9314,3.0239,2.9371
73,27,-51.0510,-1.8908,2.9207,3.0165,2.9334
74,27,-37.3890,-1.3848,2.8944,3.0087,2.9662
75,27,-21.6870,-0.8032,2.8934,3.0086,2.9984
76,27,-34.2530,-1.2686,2.8896,2.9937,3.0149
77,27,-31.0450,-1.1498,2.8963,2.9824,2.9758
78,27,-38.9410,-1.4423,2.9025,3.0031,2.9652
79,27,-38.8450,-1.4387,2.8468,3.0017,2.9243
80,27,-42.6410,-1.5793,2.8169,2.9608,2.9649
81,27,-49.5290,-1.8344,2.8429,2.9716,2.9827
82,27,-48.7370,-1.8051,2.8535,2.9872,2.9941
83,27,-26.3750,-0.9769,2.8868,2.9832,3.0208
