episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-41.3810,-1.5326,1.5305,1.8911,2.1972
2,27,-26.8610,-0.9949,2.4138,2.4194,2.4194
3,27,-4.0970,-0.1517,2.4989,2.4255,2.5026
4,27,-22.1910,-0.8219,2.4791,2.4468,2.5737
5,27,-31.3150,-1.1598,2.4926,2.5472,2.5260
6,27,-19.2950,-0.7146,2.4614,2.5606,2.6101
7,27,-38.6770,-1.4325,2.4766,2.6594,2.5583
8,27,-27.0230,-1.0009,2.5304,2.6604,2.5296
9,27,-29.2350,-1.0828,2.5692,2.6837,2.5568
10,27,-27.2570,-1.0095,2.6203,2.7017,2.5868
11,27,-21.8130,-0.8079,2.6899,2.6831,2.6330
12,27,-24.6550,-0.9131,2.6783,2.6647,2.6597
13,27,-26.5730,-0.9842,2.6592,2.6466,2.6420
14,27,-51.6750,-1.9139,2.6583,2.6292,2.6246
15,27,-21.4650,-0.7950,2.6675,2.6029,2.6512
16,27,-29.6130,-1.0968,2.6650,2.6223,2.6596
17,27,-21.6390,-0.8014,2.6379,2.5820,2.6606
18,27,-42.0230,-1.5564,2.6496,2.5829,2.7436
19,27,-24.3490,-0.9018,2.6305,2.5204,2.7333
20,27,-26.6450,-0.9869,2.6115,2.5781,2.7067
21,27,-31.9630,-1.1838,2.6038,2.5905,2.7325
22,27,-26.6510,-0.9871,2.6148,2.6394,2.7034
23,27,-39.6550,-1.4687,2.6806,2.6884,2.6981
24,27,-27.9590,-1.0355,2.6728,2.6870,2.6812
25,27,-39.8350,-1.4754,2.7266,2.7038,2.6906
26,27,-25.5790,-0.9474,2.7151,2.7122,2.7108
27,27,-31.4230,-1.1638,2.7512,2.7211,2.7148
28,27,-38.9770,-1.4436,2.7499,2.7157,2.6002
29,27,-42.2210,-1.5637,2.7411,2.6943,2.6304
30,27,-32.1730,-1.1916,2.7355,2.6747,2.6332
31,27,-29.2950,-1.0850,2.7447,2.6978,2.5881
32,27,-26.8190,-0.9933,2.7347,2.6797,2.5761
33,27,-11.7290,-0.4344,2.6861,2.6261,2.5731
34,27,-29.7210,-1.1008,2.6794,2.6056,2.5871
35,27,-21.7530,-0.8057,2.6729,2.5928,2.5645
36,27,-29.2230,-1.0823,2.6644,2.5976,2.5839
37,27,-34.4990,-1.2777,2.6213,2.5971,2.5942
38,27,-26.6330,-0.9864,2.6039,2.5730,2.6089
