episode,mask,o,c,e,a,n,norm
44,mask_work,-0.43853,0.08588,-0.48725,-0.48725,-0.31141,0.87834
44,mask_home,-0.34336,-0.39029,-0.29265,-0.48725,-0.34615,0.84445
44,mask_conference,-0.24413,-0.15831,-0.28884,-0.48725,-0.40911,0.75688
45,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
45,mask_work,-0.43777,0.08626,-0.48827,-0.48827,-0.31288,0.87965
45,mask_home,-0.34405,-0.38956,-0.29313,-0.48827,-0.34712,0.84555
45,mask_conference,-0.24262,-0.15817,-0.28820,-0.48827,-0.41062,0.75760
46,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
46,mask_work,-0.43682,0.08664,-0.48921,-0.48921,-0.31435,0.88078
46,mask_home,-0.34455,-0.38883,-0.29339,-0.48921,-0.34810,0.84645
46,mask_conference,-0.24100,-0.15804,-0.28737,-0.48921,-0.41210,0.75815
47,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
47,mask_work,-0.43589,0.08703,-0.49007,-0.49007,-0.31579,0.88183
47,mask_home,-0.34507,-0.38815,-0.29377,-0.49007,-0.34899,0.84735
47,mask_conference,-0.23949,-0.15768,-0.28655,-0.49007,-0.41347,0.75859
48,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
48,mask_work,-0.43478,0.08748,-0.49086,-0.49086,-0.31725,0.88274
48,mask_home,-0.34551,-0.38752,-0.29406,-0.49086,-0.34982,0.84814
48,mask_conference,-0.23791,-0.15734,-0.28569,-0.49086,-0.41475,0.75891
49,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
49,mask_work,-0.43351,0.08801,-0.49159,-0.49159,-0.31876,0.88352
49,mask_home,-0.34587,-0.38693,-0.29424,-0.49159,-0.35060,0.84882
49,mask_conference,-0.23661,-0.15682,-0.28512,-0.49159,-0.41580,0.75923
50,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
50,mask_work,-0.43216,0.08853,-0.49209,-0.49227,-0.32027,0.88411
50,mask_home,-0.34613,-0.38640,-0.29427,-0.49227,-0.35133,0.84939
50,mask_conference,-0.23536,-0.15618,-0.28462,-0.49227,-0.41678,0.75949
51,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
51,mask_work,-0.43072,0.08911,-0.49232,-0.49289,-0.32180,0.88449
51,mask_home,-0.34637,-0.38590,-0.29427,-0.49289,-0.35200,0.84990
51,mask_conference,-0.23436,-0.15541,-0.28427,-0.49289,-0.41761,0.75975
52,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
52,mask_work,-0.42915,0.08974,-0.49229,-0.49345,-0.32335,0.88466
52,mask_home,-0.34658,-0.38547,-0.29427,-0.49345,-0.35261,0.85037
52,mask_conference,-0.23355,-0.15465,-0.28402,-0.49345,-0.41835,0.76003
53,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
53,mask_work,-0.42747,0.09039,-0.49206,-0.49398,-0.32490,0.88465
53,mask_home,-0.34674,-0.38493,-0.29421,-0.49398,-0.35322,0.85073
53,mask_conference,-0.23277,-0.15392,-0.28376,-0.49398,-0.41904,0.76026
54,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
54,mask_work,-0.42566,0.09103,-0.49165,-0.49446,-0.32645,0.88445
54,mask_home,-0.34689,-0.38433,-0.29418,-0.49446,-0.35381,0.85103
54,mask_conference,-0.23212,-0.15297,-0.28365,-0.49446,-0.41961,0.76046
55,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
55,mask_work,-0.42381,0.09170,-0.49106,-0.49490,-0.32799,0.88412
55,mask_home,-0.34713,-0.38372,-0.29427,-0.49490,-0.35428,0.85134
55,mask_conference,-0.23149,-0.15204,-0.28353,-0.49490,-0.42015,0.76062
56,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
56,mask_work,-0.42188,0.09231,-0.49033,-0.49531,-0.32948,0.88364
