episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-44.3670,-1.6432,1.9749,2.0588,2.1972
2,27,-32.0410,-1.1867,2.4138,2.7052,2.7527
3,27,-21.5850,-0.7994,2.5502,2.8653,2.8336
4,27,-34.5710,-1.2804,2.7930,2.9302,3.0231
5,27,-59.6970,-2.2110,2.8970,2.9728,3.0008
6,27,-29.1330,-1.0790,2.9831,2.9895,2.9778
7,27,-21.2070,-0.7854,3.0010,2.9959,3.0187
8,27,-22.3830,-0.8290,2.9800,2.9529,3.0299
9,27,-46.0510,-1.7056,2.9779,3.0080,3.0174
10,27,-43.8030,-1.6223,2.9931,3.0176,3.0153
11,27,-31.6570,-1.1725,3.0183,3.0205,3.0164
12,27,-36.4770,-1.3510,3.0227,2.9657,3.0632
13,27,-39.1570,-1.4503,2.9835,3.0194,3.0408
14,27,-26.3750,-0.9769,2.9860,3.0347,3.0485
15,27,-41.6450,-1.5424,2.9316,3.0250,3.0655
16,27,-21.8910,-0.8108,2.9245,3.0176,3.0378
17,27,-26.4410,-0.9793,2.9281,2.9984,3.0282
18,27,-36.7830,-1.3623,2.8987,3.0246,3.0265
19,27,-21.7470,-0.8054,2.8637,3.0066,3.0292
20,27,-46.5070,-1.7225,2.9027,3.0339,2.9905
21,27,-56.9510,-2.1093,2.9450,2.9972,3.0212
22,27,-38.8210,-1.4378,2.9426,2.9908,2.9226
23,27,-31.1650,-1.1543,2.9427,2.9424,2.9343
24,27,-32.0050,-1.1854,2.9526,2.9779,2.9714
25,27,-26.8910,-0.9960,2.9539,2.9798,2.9891
26,27,-32.4670,-1.2025,2.9729,2.9485,2.9774
27,27,-34.4270,-1.2751,3.0340,2.9539,2.9554
28,27,-54.0370,-2.0014,3.0335,2.9680,2.9314
29,27,-35.1770,-1.3029,3.0357,2.9817,2.9716
30,27,-23.4790,-0.8696,3.0721,2.9074,2.9721
31,27,-28.7250,-1.0639,3.0681,2.8910,2.9805
32,27,-51.7050,-1.9150,3.0603,2.9065,2.9863
33,27,-31.5190,-1.1674,3.0311,2.9278,2.9662
34,27,-31.2670,-1.1580,3.0172,2.9302,2.9562
35,27,-16.7470,-0.6203,3.0030,2.9246,2.9762
36,27,-43.3770,-1.6066,2.9328,2.9296,2.9726
37,27,-31.6150,-1.1709,2.9238,2.9483,2.9055
38,27,-34.5590,-1.2800,2.9374,2.9858,2.8686
39,27,-34.2530,-1.2686,2.9787,3.0250,2.8373
40,27,-41.4470,-1.5351,2.9404,3.0331,2.8181
41,27,-43.5570,-1.6132,2.9646,3.0470,2.8164
42,27,-43.5450,-1.6128,2.9306,3.0367,2.8627
43,27,-38.7010,-1.4334,2.9311,3.0420,2.8550
44,27,-30.2310,-1.1197,2.9425,3.0198,2.8898
45,27,-41.8910,-1.5515,2.9867,3.0183,2.9180
46,27,-39.7930,-1.4738,2.9965,2.9931,2.9173
47,27,-42.2690,-1.5655,3.0019,3.0104,2.9434
48,27,-24.7750,-0.9176,2.9699,2.9858,2.9587
