episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-32.0830,-1.1883,2.1972,2.1972,2.0588
2,27,-44.9070,-1.6632,2.4411,2.3936,2.2110
3,27,-47.3290,-1.7529,2.4171,2.5585,2.3499
4,27,-42.5510,-1.5760,2.4948,2.5783,2.5887
5,27,-32.1190,-1.1896,2.5987,2.6075,2.5534
6,27,-37.2570,-1.3799,2.5702,2.6263,2.5291
7,27,-31.7230,-1.1749,2.5324,2.5999,2.5986
8,27,-52.3950,-1.9406,2.5290,2.6146,2.5872
9,27,-34.5230,-1.2786,2.5198,2.6188,2.5537
10,27,-34.7630,-1.2875,2.5326,2.6540,2.6109
11,27,-29.8170,-1.1043,2.5703,2.6800,2.6160
12,27,-17.5030,-0.6483,2.5675,2.6671,2.5859
13,27,-42.6590,-1.5800,2.5789,2.6627,2.5682
14,27,-39.6010,-1.4667,2.5656,2.6566,2.4721
15,27,-26.2910,-0.9737,2.5142,2.6052,2.5222
16,27,-34.3790,-1.2733,2.5466,2.5620,2.5604
17,27,-24.6970,-0.9147,2.5799,2.5551,2.5402
18,27,-34.2410,-1.2682,2.5882,2.5509,2.5327
19,27,-35.0870,-1.2995,2.6121,2.4557,2.5294
20,27,-43.6350,-1.6161,2.5999,2.5065,2.4983
21,27,-46.9510,-1.7389,2.5486,2.5266,2.4978
22,27,-22.7610,-0.8430,2.5590,2.5282,2.5035
23,27,-36.8370,-1.3643,2.5753,2.5634,2.5102
24,27,-23.0370,-0.8532,2.6022,2.5814,2.5287
25,27,-44.9490,-1.6648,2.5613,2.6363,2.5404
26,27,-27.3590,-1.0133,2.5836,2.6641,2.4774
27,27,-39.9910,-1.4811,2.6038,2.6888,2.4461
28,27,-22.7610,-0.8430,2.6345,2.6884,2.4888
29,27,-19.6250,-0.7269,2.6657,2.7352,2.5236
30,27,-34.7390,-1.2866,2.6940,2.6849,2.5185
31,27,-21.9210,-0.8119,2.6819,2.6051,2.5714
32,27,-25.0450,-0.9276,2.6785,2.6155,2.6109
33,27,-34.7210,-1.2860,2.6669,2.5696,2.6412
34,27,-35.0990,-1.3000,2.6517,2.5951,2.6492
35,27,-21.8550,-0.8094,2.6761,2.5666,2.6172
36,27,-46.5730,-1.7249,2.6827,2.6423,2.6243
37,27,-34.2650,-1.2691,2.6670,2.6203,2.6368
38,27,-29.8710,-1.1063,2.6434,2.6402,2.6146
39,27,-40.5010,-1.5000,2.6674,2.6340,2.6001
40,27,-41.9870,-1.5551,2.6518,2.6539,2.6078
41,27,-29.1810,-1.0808,2.6844,2.7015,2.5261
42,27,-42.6290,-1.5789,2.6774,2.7154,2.4796
43,27,-22.1070,-0.8188,2.6577,2.7029,2.4602
44,27,-29.5350,-1.0939,2.6612,2.7050,2.5316
45,27,-22.1670,-0.8210,2.6957,2.6833,2.5602
46,27,-35.2010,-1.3037,2.6610,2.6403,2.5486
47,27,-21.8970,-0.8110,2.6566,2.6211,2.5948
48,27,-54.2470,-2.0091,2.6562,2.6302,2.5807
49,27,-37.1550,-1.3761,2.6281,2.6050,2.5898
50,27,-51.6810,-1.9141,2.6055,2.6353,2.6016
51,27,-16.5370,-0.6125,2.5657,2.6235,2.6259
52,27,-16.7710,-0.6211,2.5643,2.5886,2.6361
53,27,-27.4550,-1.0169,2.5758,2.5896,2.6326
54,27,-27.7550,-1.0280,2.6467,2.6005,2.5386
55,27,-27.1190,-1.0044,2.5542,2.6313,2.5040
56,27,-9.4210,-0.3489,2.5225,2.6024,2.4991
57,27,-39.5410,-1.4645,2.5542,2.6342,2.4479
58,27,-29.4870,-1.0921,2.5499,2.5909,2.5158
59,27,-32.0470,-1.1869,2.5611,2.6202,2.5638
60,27,-24.4090,-0.9040,2.5716,2.6047,2.6078
