episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-26.3930,-0.9775,1.8366,1.9749,1.6577
2,27,-27.0710,-1.0026,2.1473,2.0713,1.9455
3,27,-29.5470,-1.0943,2.2214,1.9955,1.9264
4,27,-16.8430,-0.6238,2.2745,2.0330,2.1873
5,27,-30.5970,-1.1332,2.2855,2.1092,2.2997
6,27,-27.7370,-1.0273,2.3060,2.1289,2.4059
7,27,-41.1910,-1.5256,2.2985,2.1747,2.3574
8,27,-49.6310,-1.8382,2.2862,2.1975,2.4088
9,27,-22.6410,-0.8386,2.3928,2.2026,2.4111
10,27,-41.9030,-1.5520,2.3734,2.2004,2.4633
11,27,-30.0030,-1.1112,2.3306,2.2031,2.4511
12,27,-25.4530,-0.9427,2.4039,2.2010,2.4526
13,27,-25.0210,-0.9267,2.3735,2.2506,2.4628
14,27,-29.9490,-1.1092,2.2990,2.2703,2.4462
15,27,-24.3550,-0.9020,2.2792,2.2658,2.4582
16,27,-25.6630,-0.9505,2.2826,2.2649,2.4222
17,27,-7.3230,-0.2712,2.3731,2.2778,2.4499
18,27,-29.5410,-1.0941,2.4027,2.2910,2.4191
19,27,-20.2970,-0.7517,2.3639,2.2928,2.4387
20,27,-20.6270,-0.7640,2.3848,2.2890,2.3932
21,27,-23.0070,-0.8521,2.4197,2.2831,2.4019
22,27,-37.6230,-1.3934,2.4081,2.3532,2.4114
23,27,-19.3010,-0.7149,2.4784,2.3455,2.4022
24,27,-27.9290,-1.0344,2.4811,2.3347,2.3670
25,27,-25.1410,-0.9311,2.4629,2.3504,2.4116
26,27,-25.1890,-0.9329,2.4627,2.3238,2.4110
27,27,-25.3510,-0.9389,2.4421,2.3125,2.3794
28,27,-22.9410,-0.8497,2.4440,2.3090,2.4376
29,27,-22.1910,-0.8219,2.4511,2.3276,2.4121
30,27,-17.5090,-0.6485,2.4597,2.3251,2.3893
31,27,-27.8870,-1.0329,2.4599,2.3755,2.3700
32,27,-10.0870,-0.3736,2.4478,2.3251,2.3534
33,27,-32.6950,-1.2109,2.4484,2.3113,2.3544
34,27,-20.2550,-0.7502,2.4990,2.2988,2.3802
35,27,-24.7690,-0.9174,2.5148,2.3073,2.3972
36,27,-27.1490,-1.0055,2.5003,2.3056,2.3914
37,27,-14.7090,-0.5448,2.4709,2.2342,2.3944
38,27,-10.2430,-0.3794,2.4592,2.1964,2.3299
39,27,-27.3410,-1.0126,2.4583,2.2270,2.3291
40,27,-19.4450,-0.7202,2.4869,2.2683,2.3806
41,27,-16.8130,-0.6227,2.4995,2.1991,2.4413
42,27,-9.6730,-0.3583,2.4813,2.2368,2.4469
43,27,-28.8870,-1.0699,2.5019,2.2065,2.4520
44,27,-35.2610,-1.3060,2.5135,2.2543,2.4600
45,27,-25.5250,-0.9454,2.5354,2.2728,2.3948
46,27,-19.4630,-0.7209,2.5398,2.2773,2.3722
47,27,-7.3950,-0.2739,2.5403,2.2985,2.3791
48,27,-10.0450,-0.3720,2.5215,2.3067,2.3697
49,27,-24.7390,-0.9163,2.5223,2.3017,2.4732
50,27,-17.2690,-0.6396,2.5098,2.2933,2.4511
51,27,-27.5150,-1.0191,2.5390,2.2900,2.4567
52,27,-29.4930,-1.0923,2.5504,2.2794,2.4705
53,27,-20.0450,-0.7424,2.5211,2.2702,2.4908
54,27,-6.8250,-0.2528,2.5493,2.2576,2.4337
55,27,-9.6490,-0.3574,2.5493,2.2818,2.4632
56,27,-20.2490,-0.7500,2.5532,2.2641,2.4999
57,27,-17.7070,-0.6558,2.5406,2.2506,2.4966
58,27,-25.2370,-0.9347,2.5449,2.2398,2.5240
59,27,-17.7790,-0.6585,2.5387,2.1937,2.5090
60,27,0.0210,0.0008,2.4946,2.1287,2.5167
61,27,-2.7970,-0.1036,2.4602,2.1301,2.4782
62,27,-20.0990,-0.7444,2.4004,2.1098,2.4546
63,27,-27.3950,-1.0146,2.3865,2.0878,2.4116
64,27,-4.5410,-0.1682,2.3678,2.0453,2.3982
65,27,-15.2190,-0.5637,2.3794,1.9905,2.2748
66,27,-32.4250,-1.2009,2.3604,2.0327,2.3697
67,27,-24.7750,-0.9176,2.3993,2.0580,2.4212
68,27,-29.7750,-1.1028,2.4213,2.0329,2.3814
69,27,-24.8590,-0.9207,2.4296,2.0488,2.3675
70,27,-25.0030,-0.9260,2.4245,2.0723,2.3614
71,27,-29.0670,-1.0766,2.4663,2.1067,2.3545
72,27,-7.0350,-0.2606,2.4984,2.0781,2.3046
73,27,-30.1050,-1.1150,2.4947,2.1643,2.3139
74,27,-10.2250,-0.3787,2.4649,2.2098,2.3387
75,27,-10.2190,-0.3785,2.4635,2.2286,2.3492
76,27,-33.1870,-1.2291,2.4862,2.2225,2.3312
77,27,-7.0110,-0.2597,2.4750,2.1928,2.2874
78,27,-32.0230,-1.1860,2.4920,2.2062,2.3780
79,27,-24.5950,-0.9109,2.4858,2.2310,2.4239
80,27,-13.1330,-0.4864,2.5029,2.2207,2.3778
81,27,-19.9730,-0.7397,2.4977,2.1793,2.4018
82,27,-12.4610,-0.4615,2.4471,2.2037,2.4496
83,27,-17.2210,-0.6378,2.4615,2.1515,2.4925
84,27,-27.9350,-1.0346,2.4910,2.1814,2.5430
85,27,-20.2070,-0.7484,2.4884,2.1498,2.5799
86,27,-24.8410,-0.9200,2.4722,2.1375,2.5654
87,27,-27.2810,-1.0104,2.4672,2.1317,2.5484
88,27,5.1350,0.1902,2.4254,2.1018,2.4685
89,27,-16.9330,-0.6271,2.4383,2.0898,2.4199
