episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-27.1490,-1.0055,1.5305,1.8366,1.4466
2,27,-22.5330,-0.8346,2.2880,2.1916,1.7689
3,27,-20.0510,-0.7426,2.2033,2.1337,1.9967
4,27,-40.2490,-1.4907,2.1795,2.2421,2.0517
5,27,-40.0030,-1.4816,2.1411,2.2736,2.1682
6,27,-21.9810,-0.8141,2.2324,2.3510,2.3367
7,27,-14.6130,-0.5412,2.2868,2.3468,2.3567
8,27,-12.9470,-0.4795,2.2872,2.2973,2.3381
9,27,-19.2770,-0.7140,2.2462,2.2991,2.3490
10,27,-19.5470,-0.7240,2.2769,2.2902,2.3339
11,27,-20.1290,-0.7455,2.3091,2.2670,2.3221
12,27,-12.0770,-0.4473,2.2567,2.2506,2.3524
13,27,-32.3530,-1.1983,2.3310,2.2455,2.4115
14,27,-37.3470,-1.3832,2.3823,2.2751,2.4433
15,27,-25.2130,-0.9338,2.4254,2.2835,2.4326
16,27,-30.4350,-1.1272,2.4316,2.2580,2.4109
17,27,-17.0350,-0.6309,2.4278,2.2541,2.4191
18,27,-15.2910,-0.5663,2.4459,2.2377,2.4559
19,27,-9.7510,-0.3611,2.4547,2.2487,2.4682
20,27,-22.0950,-0.8183,2.4867,2.2609,2.4848
21,27,-37.1250,-1.3750,2.5074,2.2702,2.4903
22,27,-35.0990,-1.3000,2.5011,2.2904,2.5093
23,27,-31.7410,-1.1756,2.5151,2.2932,2.4603
24,27,-10.0150,-0.3709,2.4974,2.2178,2.4773
25,27,-20.0090,-0.7411,2.4776,2.1798,2.4916
26,27,-35.2670,-1.3062,2.4953,2.1755,2.4584
27,27,-30.1590,-1.1170,2.5184,2.1742,2.4332
28,27,-19.5290,-0.7233,2.5007,2.1941,2.4115
29,27,-30.5010,-1.1297,2.4976,2.2133,2.4223
30,27,-9.1570,-0.3391,2.5160,2.2163,2.4416
31,27,-17.7010,-0.6556,2.4976,2.2050,2.4498
32,27,-24.9490,-0.9240,2.4934,2.2159,2.4866
33,27,-14.9490,-0.5537,2.4548,2.1834,2.5033
34,27,-22.2810,-0.8252,2.3901,2.1597,2.5011
35,27,-35.2070,-1.3040,2.4210,2.1886,2.4911
36,27,-22.1850,-0.8217,2.3734,2.1634,2.4948
37,27,-9.7150,-0.3598,2.3484,2.1682,2.4724
38,27,-20.5550,-0.7613,2.3649,2.2157,2.4779
39,27,-14.6070,-0.5410,2.4116,2.1868,2.4780
40,27,-7.6950,-0.2850,2.3786,2.1881,2.4590
41,27,-28.9590,-1.0726,2.4310,2.1965,2.4581
42,27,-7.4310,-0.2752,2.3775,2.1612,2.4298
43,27,-24.5170,-0.9080,2.3397,2.1076,2.4511
44,27,-23.0910,-0.8552,2.4134,2.1346,2.4819
45,27,-19.8770,-0.7362,2.4191,2.1136,2.4844
46,27,-7.9650,-0.2950,2.4479,2.0872,2.4906
47,27,-22.6110,-0.8374,2.4714,2.0703,2.4722
48,27,-18.3250,-0.6787,2.4323,2.0264,2.4672
49,27,-1.8790,-0.0696,2.4112,2.0026,2.4074
50,27,-37.4130,-1.3857,2.4306,2.0566,2.4687
51,27,-21.7110,-0.8041,2.4331,2.0493,2.4464
52,27,-12.7730,-0.4731,2.4785,2.0361,2.4775
53,27,-16.6750,-0.6176,2.5302,2.0773,2.5380
54,27,-28.0310,-1.0382,2.5507,2.1045,2.5960
55,27,-17.5510,-0.6500,2.5344,2.1195,2.5815
56,27,-20.2010,-0.7482,2.5459,2.1378,2.6091
57,27,-14.4450,-0.5350,2.5088,2.1754,2.6033
58,27,2.4310,0.0900,2.5057,2.1833,2.6050
59,27,-34.8050,-1.2891,2.5035,2.2138,2.6308
60,27,-17.0890,-0.6329,2.5053,2.1823,2.5740
61,27,-20.3930,-0.7553,2.4487,2.1405,2.5798
62,27,-37.1850,-1.3772,2.4365,2.1735,2.5688
63,27,-19.6010,-0.7260,2.3998,2.1587,2.4861
64,27,-4.3130,-0.1597,2.4069,2.1780,2.4353
65,27,-20.3390,-0.7533,2.3181,2.1672,2.4146
66,27,-14.4930,-0.5368,2.3239,2.1661,2.3528
67,27,-24.9550,-0.9243,2.3404,2.0783,2.3735
68,27,-2.4130,-0.0894,2.3810,2.0975,2.4186
69,27,-30.6510,-1.1352,2.3940,2.0832,2.4029
70,27,-20.2910,-0.7515,2.4175,2.0242,2.4195
71,27,-19.6190,-0.7266,2.4211,2.0644,2.4133
72,27,-17.5810,-0.6511,2.4210,2.1061,2.4378
73,27,-22.0830,-0.8179,2.4242,2.0940,2.5195
74,27,-32.4190,-1.2007,2.3504,2.1381,2.5586
75,27,-17.6230,-0.6527,2.4249,2.1441,2.5262
76,27,-26.7710,-0.9915,2.4247,2.1038,2.5502
77,27,-19.3550,-0.7169,2.4345,2.1804,2.5446
78,27,-20.0570,-0.7429,2.4329,2.2045,2.5478
79,27,-17.3950,-0.6443,2.4403,2.2178,2.5972
80,27,-19.8350,-0.7346,2.3979,2.2508,2.5755
81,27,-24.8290,-0.9196,2.3856,2.2571,2.5596
82,27,-22.0890,-0.8181,2.3718,2.2614,2.5703
83,27,-14.9970,-0.5554,2.3311,2.2429,2.5389
84,27,-35.3750,-1.3102,2.3712,2.2517,2.5149
85,27,-10.3330,-0.3827,2.3039,2.2304,2.5179
86,27,-18.1450,-0.6720,2.3120,2.2244,2.4839
87,27,-9.5290,-0.3529,2.3117,2.1623,2.5511
88,27,4.6790,0.1733,2.2553,2.1914,2.5460
89,27,-26.5910,-0.9849,2.2854,2.2029,2.5110
90,27,-21.3870,-0.7921,2.2642,2.1689,2.5321
91,27,-7.7730,-0.2879,2.3073,2.1758,2.5358
92,27,-24.5410,-0.9089,2.3566,2.2014,2.5402
93,27,-42.4070,-1.5706,2.4001,2.2205,2.5490
94,27,-12.4190,-0.4600,2.4189,2.2075,2.5271
95,27,-22.7070,-0.8410,2.4582,2.2122,2.5206
96,27,2.3890,0.0885,2.4504,2.1998,2.5129
97,27,-24.8590,-0.9207,2.4202,2.2296,2.4521
98,27,-15.0090,-0.5559,2.4487,2.2330,2.4596
99,27,-30.1770,-1.1177,2.4308,2.2173,2.4649
100,27,-17.5870,-0.6514,2.4268,2.2004,2.5110
101,27,5.0030,0.1853,2.4197,2.1833,2.4953
102,27,-16.8370,-0.6236,2.4341,2.1281,2.4152
103,27,-16.7290,-0.6196,2.4167,2.0387,2.4116
104,27,-22.5210,-0.8341,2.3637,2.0364,2.4296
105,27,-19.7330,-0.7309,2.3604,2.0820,2.4000
106,27,-20.2430,-0.7497,2.3743,2.0929,2.3735
107,27,-14.3730,-0.5323,2.3834,2.0855,2.3854
108,27,-4.4810,-0.1660,2.3924,2.0878,2.4084
109,27,-19.8710,-0.7360,2.3638,2.0707,2.4214
110,27,-24.9670,-0.9247,2.3942,2.1643,2.3421
111,27,-17.1250,-0.6343,2.3870,2.1834,2.3815
112,27,-27.4970,-1.0184,2.3936,2.1983,2.4917
113,27,-42.6650,-1.5802,2.4331,2.2298,2.5071
114,27,-9.6130,-0.3560,2.4381,2.2375,2.4900
115,27,-5.1770,-0.1917,2.4280,2.2118,2.5259
116,27,-0.1590,-0.0059,2.4183,2.1997,2.5430
117,27,-16.9630,-0.6283,2.4396,2.1874,2.5262
118,27,-20.3870,-0.7551,2.4669,2.1820,2.5255
119,27,-30.1410,-1.1163,2.5013,2.1632,2.5073
120,27,-4.4390,-0.1644,2.5043,2.1281,2.5190
