episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-15.1530,-0.5612,0.9864,1.2244,1.6577
2,27,7.7250,0.2861,1.4047,1.5003,1.6158
3,27,12.1610,0.4504,1.9359,2.0745,1.3823
4,27,-18.4530,-0.6834,2.0539,2.2332,1.6358
5,27,-2.2370,-0.0829,2.2608,2.3620,1.6558
6,27,-2.6590,-0.0985,2.2861,2.3958,1.7529
7,27,13.4530,0.4983,2.2710,2.3858,1.7330
8,27,-9.3470,-0.3462,2.2111,2.3425,1.7586
9,27,-5.5610,-0.2060,2.1866,2.3197,1.7490
10,27,-23.4030,-0.8668,2.1753,2.3182,1.7530
11,27,-15.9090,-0.5892,2.2167,2.3565,1.8140
12,27,1.6270,0.0603,2.2425,2.3768,1.8422
13,27,-23.5710,-0.8730,2.1984,2.3492,1.9960
14,27,-20.9270,-0.7751,2.2262,2.2652,2.0205
15,27,-2.4650,-0.0913,2.1740,2.1956,1.9704
16,27,1.6270,0.0603,2.1387,2.1225,1.8422
17,27,-4.1490,-0.1537,2.0997,2.0936,1.8402
18,27,12.2930,0.4553,2.2715,2.0970,1.8802
19,27,-10.8490,-0.4018,2.2988,2.1595,1.9523
20,27,-8.6610,-0.3208,2.3410,2.1972,1.9492
21,27,7.1070,0.2632,2.3181,2.1791,1.9408
22,27,2.1090,0.0781,2.4002,2.1625,1.9553
23,27,2.4270,0.0899,2.4699,2.1465,1.8109
24,27,6.8910,0.2552,2.3993,2.1802,1.7038
25,27,37.2290,1.3789,2.4488,2.2212,1.7011
26,27,-5.4770,-0.2029,2.4757,2.3118,1.8607
27,27,11.9030,0.4409,2.4677,2.3577,1.7341
28,27,2.2150,0.0820,2.4923,2.4167,1.5643
29,27,0.0570,0.0021,2.5103,2.4453,1.6124
30,27,0.0830,0.0031,2.4988,2.4559,1.6664
31,27,3.7490,0.1389,2.5051,2.4938,1.6562
32,27,13.5090,0.5003,2.5013,2.5014,1.5378
33,27,28.4410,1.0534,2.4905,2.5037,1.5258
34,27,-0.2190,-0.0081,2.4808,2.4002,1.5909
35,27,1.4890,0.0551,2.4712,2.4212,1.6302
36,27,6.8730,0.2546,2.4684,2.3964,1.4781
37,27,-5.6570,-0.2095,2.4672,2.4804,1.5617
38,27,-16.2170,-0.6006,2.4663,2.5187,1.6799
39,27,9.7390,0.3607,2.4459,2.4712,1.5098
40,27,9.5190,0.3526,2.4678,2.4422,1.4497
41,27,0.1130,0.0042,2.4664,2.3961,1.4415
42,27,25.6950,0.9517,2.4779,2.4088,1.4922
43,27,-2.0750,-0.0769,2.4581,2.3704,1.5570
44,27,12.0230,0.4453,2.4689,2.4061,1.4427
45,27,9.2890,0.3440,2.4831,2.4026,1.4064
46,27,18.1890,0.6737,2.4635,2.4246,1.5114
47,27,2.9130,0.1079,2.4483,2.3849,1.5317
48,27,-0.6870,-0.0254,2.4432,2.4178,1.4518
49,27,6.8070,0.2521,2.3608,2.4362,1.5256
50,27,13.2250,0.4898,2.4009,2.3622,1.4377
51,27,6.3910,0.2367,2.4425,2.3812,1.4095
52,27,13.5370,0.5014,2.4223,2.2812,1.4827
53,27,2.2090,0.0818,2.4405,2.2553,1.3915
54,27,5.6050,0.2076,2.4382,2.2811,1.3955
55,27,6.8010,0.2519,2.4322,2.2634,1.4015
56,27,22.1610,0.8208,2.4433,2.1848,1.3937
57,27,-8.6550,-0.3206,2.4531,2.2135,1.3339
58,27,3.9690,0.1470,2.4771,2.0946,1.3339
59,27,5.3110,0.1967,2.4712,2.1611,1.2517
60,27,8.2010,0.3037,2.4460,2.2271,1.3412
61,27,9.2530,0.3427,2.4338,2.1880,1.2952
62,27,10.9950,0.4072,2.4285,2.2475,1.2076
63,27,-0.2850,-0.0106,2.4384,2.3163,1.3248
64,27,1.8610,0.0689,2.4520,2.2538,1.3983
65,27,-4.5570,-0.1688,2.4400,2.2789,1.3926
66,27,18.6830,0.6920,2.3401,2.2815,1.3339
67,27,-0.6570,-0.0243,2.2933,2.2566,1.3620
68,27,-15.9090,-0.5892,2.2533,2.2419,1.3874
69,27,-0.2370,-0.0088,2.2551,2.1895,1.5308
70,27,-12.7010,-0.4704,2.2449,2.2120,1.4571
71,27,8.9770,0.3325,2.2730,2.2734,1.5397
72,27,3.0570,0.1132,2.3051,2.2358,1.5398
73,27,12.7450,0.4720,2.2977,2.1486,1.5714
74,27,1.0970,0.0406,2.3108,2.1480,1.5488
75,27,0.4370,0.0162,2.2708,2.1644,1.6400
76,27,-10.0210,-0.3711,2.3511,2.1928,1.6537
77,27,5.7310,0.2123,2.3876,2.1531,1.6518
78,27,-1.5830,-0.0586,2.4354,2.1361,1.6545
79,27,4.6850,0.1735,2.4672,2.1008,1.5607
80,27,20.8570,0.7725,2.4758,2.0494,1.6136
81,27,16.0070,0.5929,2.4733,1.9556,1.5476
82,27,5.7790,0.2140,2.4423,2.0038,1.6661
83,27,15.0270,0.5566,2.4605,2.0268,1.6739
84,27,14.1930,0.5257,2.4321,2.0805,1.6163
85,27,6.8610,0.2541,2.4596,2.0484,1.6394
86,27,-1.6730,-0.0620,2.4504,2.0448,1.6140
87,27,2.4790,0.0918,2.4725,2.0580,1.6140
88,27,1.6270,0.0603,2.4032,2.0905,1.5762
89,27,22.3290,0.8270,2.3749,2.0952,1.5637
90,27,-6.9310,-0.2567,2.3949,2.1014,1.5947
91,27,3.8550,0.1428,2.4333,2.1204,1.6294
92,27,7.9070,0.2929,2.4396,2.1128,1.5206
93,27,24.4330,0.9049,2.4343,2.0952,1.4119
94,27,10.8450,0.4017,2.4396,2.0692,1.4636
95,27,25.5510,0.9463,2.4348,2.0461,1.3731
96,27,26.5010,0.9815,2.3952,2.0481,1.3769
97,27,8.1050,0.3002,2.3520,2.0717,1.2964
98,27,15.7310,0.5826,2.3857,2.0151,1.3244
99,27,24.7390,0.9163,2.3583,2.0083,1.4167
100,27,16.9690,0.6285,2.3067,1.9641,1.3153
101,27,22.7630,0.8431,2.1961,1.9841,1.2976
102,27,0.9230,0.0342,2.2992,2.0277,1.3267
103,27,16.0610,0.5949,2.3324,2.0240,1.3732
104,27,-8.2770,-0.3066,2.3375,2.0782,1.3331
