episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-39.9310,-1.4789,2.1972,1.5305,2.1972
2,27,-32.3470,-1.1980,2.3276,2.5577,2.4411
3,27,-25.0210,-0.9267,2.3690,2.5637,2.5963
4,27,-42.8090,-1.5855,2.4552,2.5969,2.6206
5,27,-28.3010,-1.0482,2.4749,2.5779,2.5968
6,27,-37.5570,-1.3910,2.5013,2.5939,2.6347
7,27,-38.0430,-1.4090,2.4585,2.5499,2.6259
8,27,-27.4670,-1.0173,2.4623,2.5421,2.6060
9,27,-35.0870,-1.2995,2.4913,2.5796,2.6099
10,27,-30.1050,-1.1150,2.5217,2.5828,2.6209
11,27,-32.3590,-1.1985,2.5080,2.5777,2.6206
12,27,-24.7210,-0.9156,2.4362,2.5254,2.6556
13,27,-30.1290,-1.1159,2.3920,2.5583,2.6374
14,27,-50.4770,-1.8695,2.3677,2.5281,2.6347
15,27,-34.8650,-1.2913,2.4258,2.5756,2.6310
16,27,-32.4370,-1.2014,2.4544,2.5681,2.6242
17,27,-17.1850,-0.6365,2.4782,2.5880,2.5493
18,27,-24.9070,-0.9225,2.4279,2.5880,2.5460
19,27,-42.9770,-1.5917,2.4159,2.5813,2.5427
20,27,-27.6050,-1.0224,2.3912,2.6039,2.5099
21,27,-11.3750,-0.4213,2.4135,2.6667,2.5681
22,27,-21.8850,-0.8106,2.3668,2.6837,2.4830
23,27,-19.8050,-0.7335,2.3013,2.6477,2.5028
24,27,-7.4070,-0.2743,2.2770,2.6556,2.4723
25,27,-35.0750,-1.2991,2.2755,2.6364,2.5880
26,27,-26.7830,-0.9920,2.3088,2.6461,2.6496
27,27,-12.6410,-0.4682,2.3193,2.6109,2.6902
28,27,-22.4070,-0.8299,2.3332,2.6020,2.6582
29,27,-24.9730,-0.9249,2.4048,2.5873,2.6785
30,27,-31.8970,-1.1814,2.3408,2.6219,2.6877
31,27,-14.9850,-0.5550,2.3181,2.5516,2.6691
32,27,-31.9210,-1.1823,2.3690,2.5017,2.6872
33,27,-22.1850,-0.8217,2.4023,2.5021,2.6951
34,27,-7.4550,-0.2761,2.4426,2.4455,2.6904
35,27,-18.6170,-0.6895,2.5101,2.4370,2.6889
36,27,-19.6610,-0.7282,2.5128,2.4193,2.6314
37,27,-22.9170,-0.8488,2.5230,2.4214,2.6432
38,27,-14.4090,-0.5337,2.4807,2.4164,2.6976
39,27,-17.4610,-0.6467,2.4291,2.3735,2.7181
40,27,-21.8250,-0.8083,2.4634,2.3377,2.7114
41,27,-32.9230,-1.2194,2.4666,2.3942,2.7171
42,27,-27.8390,-1.0311,2.4200,2.3865,2.6787
43,27,-17.2450,-0.6387,2.3931,2.4019,2.6559
44,27,-7.3470,-0.2721,2.3778,2.4500,2.6435
45,27,-6.8910,-0.2552,2.3678,2.4598,2.5728
46,27,-17.5870,-0.6514,2.3936,2.4553,2.5673
47,27,-16.8130,-0.6227,2.3717,2.5233,2.5940
48,27,-17.4370,-0.6458,2.3923,2.5494,2.5658
49,27,0.3030,0.0112,2.3831,2.5517,2.5122
50,27,-2.0170,-0.0747,2.3850,2.5086,2.4980
51,27,-9.6670,-0.3580,2.3917,2.4997,2.4799
52,27,-9.8290,-0.3640,2.3941,2.5007,2.5016
53,27,-32.2810,-1.1956,2.3574,2.5200,2.4950
54,27,-2.1610,-0.0800,2.3838,2.5004,2.5182
55,27,-17.2330,-0.6383,2.3440,2.4866,2.5812
56,27,-25.0330,-0.9271,2.3181,2.4995,2.5668
57,27,-30.2250,-1.1194,2.3464,2.4287,2.5515
58,27,-17.4430,-0.6460,2.2827,2.4161,2.4605
59,27,-2.4250,-0.0898,2.2817,2.3831,2.4898
60,27,-24.9790,-0.9251,2.2305,2.3934,2.4909
61,27,-13.0970,-0.4851,2.1738,2.3377,2.4976
62,27,-19.7510,-0.7315,2.1565,2.3566,2.4733
63,27,-4.8890,-0.1811,2.1411,2.3555,2.4568
64,27,-19.8050,-0.7335,2.1432,2.4182,2.4517
65,27,-20.1230,-0.7453,2.1704,2.4143,2.4365
66,27,-12.4190,-0.4600,2.1977,2.3941,2.4832
67,27,-29.6670,-1.0988,2.2482,2.3972,2.4648
68,27,-32.4730,-1.2027,2.3149,2.3469,2.4916
69,27,-19.7150,-0.7302,2.2877,2.4113,2.5049
70,27,-17.1610,-0.6356,2.3108,2.4229,2.5557
71,27,-14.5950,-0.5406,2.3802,2.4421,2.5627
72,27,-22.2930,-0.8257,2.4406,2.4651,2.5907
73,27,-12.1190,-0.4489,2.4433,2.4430,2.5998
74,27,-14.4030,-0.5334,2.3907,2.4339,2.6434
75,27,-25.0090,-0.9263,2.3404,2.4543,2.6160
76,27,-17.2330,-0.6383,2.4001,2.4642,2.5895
77,27,-19.6670,-0.7284,2.3492,2.4485,2.5819
78,27,-27.2870,-1.0106,2.3587,2.4816,2.6658
79,27,-7.5330,-0.2790,2.3862,2.4515,2.6225
80,27,-19.6730,-0.7286,2.3758,2.4629,2.5957
81,27,-34.2170,-1.2673,2.4584,2.4456,2.6396
82,27,-12.5690,-0.4655,2.4561,2.4397,2.6184
83,27,-24.6610,-0.9134,2.4921,2.4354,2.6011
84,27,-11.5490,-0.4277,2.4953,2.4423,2.5367
85,27,-7.1310,-0.2641,2.4402,2.3564,2.5566
86,27,-17.6710,-0.6545,2.3568,2.4109,2.5820
87,27,-27.4610,-1.0171,2.4009,2.4055,2.6408
88,27,-24.9430,-0.9238,2.3163,2.4646,2.6165
89,27,-10.1170,-0.3747,2.3253,2.4922,2.6480
90,27,-15.2670,-0.5654,2.3506,2.4875,2.6235
91,27,-17.1070,-0.6336,2.2156,2.4839,2.6600
92,27,-7.2750,-0.2694,2.2106,2.4467,2.6505
93,27,-32.5210,-1.2045,2.1610,2.4256,2.6659
94,27,-12.4370,-0.4606,2.1519,2.3784,2.6334
95,27,-17.1370,-0.6347,2.2396,2.3793,2.6374
96,27,-17.2090,-0.6374,2.2448,2.3624,2.6514
97,27,-17.3530,-0.6427,2.2132,2.3300,2.6138
98,27,-7.1250,-0.2639,2.2072,2.3458,2.6069
99,27,-14.7570,-0.5466,2.1673,2.3566,2.5442
100,27,-25.1170,-0.9303,2.1541,2.3280,2.5809
101,27,-14.7510,-0.5463,2.3040,2.3244,2.5359
102,27,-30.5790,-1.1326,2.3488,2.3876,2.5512
103,27,-24.8470,-0.9203,2.3554,2.3725,2.5363
104,27,-35.0030,-1.2964,2.3535,2.3853,2.5984
105,27,-22.0590,-0.8170,2.3366,2.3565,2.6184
106,27,-2.2990,-0.0851,2.3059,2.3158,2.6484
107,27,-14.6730,-0.5434,2.2830,2.3723,2.6583
108,27,-24.3430,-0.9016,2.3148,2.3833,2.6407
109,27,-24.8710,-0.9211,2.3077,2.3426,2.6301
110,27,-9.7870,-0.3625,2.3367,2.3710,2.5937
111,27,-45.5070,-1.6854,2.2875,2.3009,2.5832
112,27,-29.7150,-1.1006,2.2218,2.2702,2.6048
113,27,-42.6410,-1.5793,2.2498,2.3026,2.6275
114,27,-7.5810,-0.2808,2.2190,2.2750,2.5562
115,27,-20.3810,-0.7549,2.2286,2.2412,2.4770
116,27,-22.2870,-0.8254,2.3078,2.3153,2.4475
117,27,-7.2510,-0.2686,2.3794,2.2591,2.5521
118,27,-11.9090,-0.4411,2.3639,2.2836,2.5919
119,27,-29.3910,-1.0886,2.3795,2.3774,2.6163
120,27,-4.0190,-0.1489,2.3463,2.3326,2.6277
