episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-37.0050,-1.3706,2.2810,2.2810,2.1972
2,27,-27.8630,-1.0320,2.3004,2.4411,2.3991
3,27,-26.8010,-0.9926,2.5457,2.4445,2.4912
4,27,-22.7130,-0.8412,2.5713,2.5006,2.4819
5,27,-29.4450,-1.0906,2.5519,2.5716,2.4176
6,27,-29.9670,-1.1099,2.5971,2.5651,2.4812
7,27,-44.0370,-1.6310,2.6105,2.6227,2.5962
8,27,-29.6670,-1.0988,2.6472,2.6242,2.6181
9,27,-31.9990,-1.1851,2.6539,2.6121,2.6416
10,27,-34.7090,-1.2855,2.6903,2.6517,2.6267
11,27,-19.3190,-0.7155,2.6702,2.6810,2.6574
12,27,-11.9510,-0.4426,2.6699,2.6916,2.6559
13,27,-26.4710,-0.9804,2.6368,2.7193,2.6442
14,27,-19.7570,-0.7317,2.6538,2.7130,2.6496
15,27,-34.5230,-1.2786,2.6807,2.6908,2.6897
16,27,-21.8190,-0.8081,2.6802,2.6831,2.6813
17,27,-29.5890,-1.0959,2.6841,2.6831,2.6716
18,27,-39.4690,-1.4618,2.6765,2.7142,2.6426
19,27,-17.4370,-0.6458,2.6810,2.7129,2.6735
20,27,-14.8650,-0.5506,2.6091,2.6627,2.6735
21,27,-26.5610,-0.9837,2.5759,2.6273,2.6747
22,27,-33.0010,-1.2223,2.6090,2.6002,2.6847
23,27,-19.1630,-0.7097,2.5956,2.5545,2.7121
24,27,-14.5350,-0.5383,2.5313,2.5806,2.7016
25,27,-26.5190,-0.9822,2.4503,2.5896,2.6484
26,27,-32.2090,-1.1929,2.4851,2.5759,2.6328
27,27,-17.2330,-0.6383,2.5108,2.5999,2.5936
28,27,-32.1910,-1.1923,2.4290,2.5749,2.5936
29,27,-24.6010,-0.9111,2.4487,2.5674,2.5957
30,27,-17.4910,-0.6478,2.4959,2.5842,2.5926
31,27,-34.7390,-1.2866,2.4944,2.5975,2.6140
32,27,-36.9810,-1.3697,2.4775,2.6221,2.6322
33,27,-34.1750,-1.2657,2.5358,2.6512,2.6177
34,27,-31.9990,-1.1851,2.5470,2.6430,2.6518
35,27,-16.8430,-0.6238,2.5940,2.5960,2.6544
36,27,-32.2810,-1.1956,2.5996,2.5982,2.6906
37,27,-23.9230,-0.8860,2.6004,2.6084,2.7185
38,27,-26.2730,-0.9731,2.6139,2.6051,2.7654
39,27,-18.9110,-0.7004,2.5965,2.5580,2.7533
40,27,-31.5910,-1.1700,2.6296,2.5547,2.7424
41,27,-39.5830,-1.4660,2.6267,2.5877,2.7026
42,27,-40.2850,-1.4920,2.6287,2.5646,2.7090
43,27,-23.7550,-0.8798,2.6233,2.5206,2.6913
44,27,-36.5430,-1.3534,2.5811,2.5206,2.6623
45,27,-39.7330,-1.4716,2.5555,2.5092,2.6872
