episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-41.3810,-1.5326,1.5305,1.8911,2.1972
2,27,-26.8610,-0.9949,2.4138,2.4194,2.4194
3,27,-6.7170,-0.2488,2.4912,2.4255,2.5026
4,27,-17.2390,-0.6385,2.4791,2.4468,2.5430
5,27,-26.2730,-0.9731,2.4955,2.5472,2.5450
6,27,-21.7350,-0.8050,2.4718,2.5606,2.6229
7,27,-41.1530,-1.5242,2.4295,2.6594,2.5336
8,27,-22.0410,-0.8163,2.5006,2.6604,2.5291
9,27,-31.7350,-1.1754,2.5394,2.6837,2.5519
10,27,-29.7030,-1.1001,2.6000,2.7017,2.5911
11,27,-16.7710,-0.6211,2.6736,2.6890,2.6457
12,27,-24.4930,-0.9071,2.6304,2.6831,2.6793
13,27,-31.5010,-1.1667,2.6235,2.6457,2.6634
14,27,-36.8130,-1.3634,2.6212,2.6199,2.6412
15,27,-16.3690,-0.6063,2.6453,2.6009,2.6248
16,27,-42.2330,-1.5642,2.6383,2.6262,2.6421
17,27,-21.7170,-0.8043,2.6228,2.5769,2.7017
18,27,-31.9690,-1.1840,2.5992,2.5653,2.7069
19,27,-19.6550,-0.7280,2.5951,2.4994,2.7213
20,27,-36.6330,-1.3568,2.5109,2.5190,2.7202
21,27,-29.2770,-1.0843,2.4568,2.4957,2.7379
22,27,-14.0490,-0.5203,2.4659,2.5280,2.7272
23,27,-24.8590,-0.9207,2.4802,2.5580,2.7019
24,27,-30.5070,-1.1299,2.4556,2.4897,2.7056
25,27,-35.0330,-1.2975,2.4802,2.4856,2.7102
26,27,-20.8010,-0.7704,2.5052,2.4891,2.6979
27,27,-21.3750,-0.7917,2.5097,2.5206,2.6661
28,27,-36.5370,-1.3532,2.4985,2.5401,2.6364
29,27,-39.3910,-1.4589,2.4742,2.5248,2.6567
30,27,-34.4270,-1.2751,2.4372,2.4622,2.6451
31,27,-14.1570,-0.5243,2.4309,2.4883,2.6016
32,27,-11.7650,-0.4357,2.4551,2.4721,2.5107
33,27,-19.1750,-0.7102,2.3980,2.4748,2.5206
34,27,-14.6310,-0.5419,2.3286,2.4916,2.5743
35,27,-14.2770,-0.5288,2.3629,2.4459,2.5516
36,27,-36.6750,-1.3583,2.3426,2.4596,2.5604
37,27,-39.4810,-1.4623,2.3663,2.4590,2.5672
38,27,-19.1690,-0.7100,2.3655,2.4313,2.5686
