episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-46.9270,-1.7380,2.1972,2.2810,2.5033
2,27,-51.9270,-1.9232,2.5047,2.6361,2.4830
3,27,-37.1970,-1.3777,2.6280,2.7408,2.6667
4,27,-44.1930,-1.6368,2.6808,2.8180,2.8675
5,27,-36.1530,-1.3390,2.7510,2.8472,2.8295
6,27,-52.0170,-1.9266,2.8117,2.9491,2.8362
7,27,-49.0850,-1.8180,2.8181,2.9733,2.8601
8,27,-54.7330,-2.0271,2.8370,2.9724,2.8499
9,27,-41.5610,-1.5393,2.8185,2.9675,2.8173
10,27,-34.9310,-1.2937,2.8267,2.9954,2.8719
11,27,-49.1150,-1.8191,2.8777,3.0291,2.8515
12,27,-32.0230,-1.1860,2.8533,3.0136,2.8534
13,27,-34.8470,-1.2906,2.8478,3.0252,2.8243
14,27,-49.2110,-1.8226,2.8387,3.0293,2.8214
15,27,-41.3390,-1.5311,2.7922,3.0131,2.8884
16,27,-37.0110,-1.3708,2.8106,2.9938,2.8984
17,27,-28.9350,-1.0717,2.8454,2.9319,2.8827
18,27,-41.2370,-1.5273,2.8453,2.9141,2.8662
19,27,-44.6790,-1.6548,2.8674,2.8779,2.8679
20,27,-38.8930,-1.4405,2.9009,2.9063,2.8679
21,27,-26.7170,-0.9895,2.8551,2.8812,2.8758
22,27,-42.2030,-1.5631,2.8502,2.8827,2.8496
23,27,-46.1950,-1.7109,2.8579,2.9166,2.8445
24,27,-24.6010,-0.9111,2.8947,2.9475,2.8473
25,27,-34.6610,-1.2837,2.8733,2.9700,2.8501
26,27,-34.6610,-1.2837,2.8592,2.9992,2.7989
27,27,-39.8230,-1.4749,2.8700,3.0151,2.8142
28,27,-39.8770,-1.4769,2.8915,3.0179,2.8415
29,27,-36.9570,-1.3688,2.9151,3.0007,2.8546
30,27,-22.4430,-0.8312,2.9217,2.9275,2.8585
31,27,-13.9590,-0.5170,2.9205,2.8572,2.9114
32,27,-44.6970,-1.6554,2.9093,2.8567,2.9468
33,27,-24.4930,-0.9071,2.8760,2.7948,2.9650
34,27,-29.5410,-1.0941,2.8795,2.8042,2.9600
35,27,-34.1090,-1.2633,2.9068,2.8366,2.9673
36,27,-46.8610,-1.7356,2.9321,2.8681,2.9608
37,27,-36.8790,-1.3659,2.9459,2.8840,2.9586
38,27,-47.0950,-1.7443,2.9066,2.9099,2.9746
39,27,-37.8210,-1.4008,2.9199,2.9211,2.9379
40,27,-48.6710,-1.8026,2.9162,2.9398,2.9667
41,27,-38.7550,-1.4354,2.9308,3.0245,2.9538
42,27,-42.2030,-1.5631,2.9421,3.0374,2.9485
43,27,-44.5650,-1.6506,2.8952,3.0519,2.9341
44,27,-41.4530,-1.5353,2.9036,3.0596,2.9523
45,27,-39.7030,-1.4705,2.9101,3.0413,2.9340
46,27,-34.7630,-1.2875,2.9241,3.0327,2.9117
47,27,-46.6450,-1.7276,2.9347,3.0252,2.9308
48,27,-51.8610,-1.9208,2.9265,3.0035,2.9261
49,27,-49.3850,-1.8291,2.8914,2.9961,2.9335
50,27,-48.9890,-1.8144,2.8669,3.0277,2.9528
51,27,-31.1350,-1.1531,2.8444,3.0050,2.9747
52,27,-38.8690,-1.4396,2.8591,2.9616,2.9692
53,27,-54.6730,-2.0249,2.9077,2.9539,2.9726
54,27,-42.2510,-1.5649,2.9226,2.9451,2.9187
55,27,-51.3330,-1.9012,2.9337,2.9814,2.9081
56,27,-36.9030,-1.3668,2.9169,2.9524,2.9197
57,27,-21.7290,-0.8048,2.9366,2.9600,2.8836
58,27,-37.0290,-1.3714,2.9321,2.9353,2.9224
59,27,-44.3070,-1.6410,2.9373,2.9357,2.9204
60,27,-26.5070,-0.9817,2.9537,2.9402,2.9163
61,27,-31.8430,-1.1794,2.9655,2.9367,2.8863
62,27,-38.8870,-1.4403,2.9863,2.9434,2.8516
63,27,-47.1370,-1.7458,2.9806,2.9606,2.8205
64,27,-7.5450,-0.2794,2.9664,2.9532,2.8438
65,27,-54.6970,-2.0258,2.9456,2.9498,2.8706
66,27,-29.7810,-1.1030,2.9283,2.9518,2.8472
67,27,-33.5750,-1.2435,2.9056,2.9460,2.9324
68,27,-36.9750,-1.3694,2.9112,2.9382,2.9297
69,27,-44.3250,-1.6417,2.9180,2.8816,2.9502
70,27,-33.6170,-1.2451,2.8886,2.8892,2.9511
71,27,-41.7170,-1.5451,2.8881,2.9201,2.9744
72,27,-34.0790,-1.2622,2.8501,2.9251,2.9650
73,27,-37.2210,-1.3786,2.8784,2.9592,2.9746
74,27,-54.2950,-2.0109,2.8891,2.9918,2.9498
75,27,-47.2210,-1.7489,2.8818,2.9829,2.9307
76,27,-39.8290,-1.4751,2.9224,2.9829,2.9345
77,27,-29.7690,-1.1026,2.9076,2.9783,2.9264
78,27,-46.3810,-1.7178,2.9311,3.0178,2.9499
79,27,-49.8050,-1.8446,2.9595,3.0316,2.9300
80,27,-51.0690,-1.8914,2.9626,3.0360,2.9958
81,27,-29.2290,-1.0826,2.9616,3.0389,3.0023
82,27,-26.8070,-0.9929,2.9790,3.0358,3.0311
83,27,-37.5270,-1.3899,2.9845,2.9829,3.0326
84,27,-51.5910,-1.9108,2.9801,2.9846,3.0288
85,27,-29.4990,-1.0926,2.9747,2.9885,3.0276
86,27,-29.0370,-1.0754,2.9822,3.0245,3.0073
87,27,-36.6090,-1.3559,2.9823,3.0294,2.9930
88,27,-41.7410,-1.5460,2.9730,3.0139,3.0012
89,27,-41.9810,-1.5549,2.9826,3.0095,3.0031
90,27,-52.5570,-1.9466,2.9721,2.9575,2.9171
91,27,-29.4990,-1.0926,2.9513,2.9732,2.8997
92,27,-26.3870,-0.9773,2.9388,2.9842,2.8903
93,27,-26.8910,-0.9960,2.9231,2.9474,2.8899
94,27,-42.2930,-1.5664,2.9345,2.9736,2.8710
95,27,-40.1410,-1.4867,2.9398,2.9580,2.8596
96,27,-36.2130,-1.3412,2.9616,2.9632,2.8861
97,27,-53.3230,-1.9749,2.9770,2.9411,2.9516
98,27,-31.3090,-1.1596,2.9592,2.9716,2.8600
99,27,-37.0770,-1.3732,3.0202,2.9364,2.8946
100,27,-29.3490,-1.0870,2.9962,2.9406,2.9332
101,27,-39.4810,-1.4623,3.0248,2.9097,2.9486
102,27,-36.9450,-1.3683,3.0409,2.9366,2.9234
103,27,-44.1450,-1.6350,3.0181,2.9586,2.9377
104,27,-44.2590,-1.6392,3.0197,2.9528,2.9340
105,27,-49.2470,-1.8240,3.0008,2.9210,2.9567
106,27,-42.0890,-1.5589,2.9971,2.9315,2.9693
107,27,-32.1610,-1.1911,2.9640,3.0142,2.9465
108,27,-24.3490,-0.9018,2.9321,3.0314,2.9353
109,27,-31.5730,-1.1694,2.8887,3.0412,2.9391
110,27,-44.7930,-1.6590,2.9139,3.0187,2.9395
111,27,-28.9110,-1.0708,2.9202,3.0311,2.9272
112,27,-33.5990,-1.2444,2.9220,3.0253,2.9525
113,27,-44.3850,-1.6439,2.8982,3.0254,2.9652
114,27,-49.1330,-1.8197,2.9367,3.0176,2.9644
115,27,-44.0250,-1.6306,2.9445,2.9902,2.9586
116,27,-21.8550,-0.8094,2.9136,2.9882,2.9606
117,27,-39.3070,-1.4558,2.8942,2.9512,2.9265
118,27,-28.9290,-1.0714,2.9032,2.9933,2.9064
119,27,-34.6130,-1.2820,2.9330,2.9893,2.9264
120,27,-45.0750,-1.6694,2.9786,2.9532,2.9472
