episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-32.0830,-1.1883,2.1972,2.1972,2.0588
2,27,-44.9070,-1.6632,2.4411,2.3936,2.2110
3,27,-47.3290,-1.7529,2.4762,2.3974,2.3499
4,27,-37.6110,-1.3930,2.5305,2.4388,2.5887
5,27,-32.0590,-1.1874,2.6834,2.5396,2.5534
6,27,-29.6250,-1.0972,2.6511,2.5402,2.5427
7,27,-36.7230,-1.3601,2.6067,2.5109,2.6058
8,27,-52.5270,-1.9454,2.5914,2.5456,2.6156
9,27,-34.7630,-1.2875,2.6010,2.5521,2.5808
10,27,-32.3230,-1.1971,2.6201,2.5836,2.6320
11,27,-24.5770,-0.9103,2.6444,2.6059,2.6413
12,27,-27.6230,-1.0231,2.6345,2.5809,2.6050
13,27,-40.0570,-1.4836,2.6192,2.5883,2.5986
14,27,-34.4270,-1.2751,2.5747,2.5850,2.5278
15,27,-23.9170,-0.8858,2.5162,2.5138,2.5457
16,27,-29.2170,-1.0821,2.5738,2.4969,2.5989
17,27,-24.5830,-0.9105,2.5735,2.4940,2.5731
18,27,-34.1570,-1.2651,2.5908,2.4861,2.5441
19,27,-37.3950,-1.3850,2.5680,2.4590,2.5678
20,27,-21.1290,-0.7826,2.5386,2.4582,2.5392
21,27,-27.0110,-1.0004,2.5047,2.4784,2.5360
22,27,-20.2910,-0.7515,2.4498,2.4784,2.5381
23,27,-29.2770,-1.0843,2.4574,2.5018,2.5159
24,27,-25.2850,-0.9365,2.4931,2.5262,2.5610
25,27,-22.2870,-0.8254,2.4717,2.5658,2.5696
26,27,-14.5350,-0.5383,2.4865,2.5779,2.5171
27,27,-37.2690,-1.3803,2.5100,2.5890,2.5206
28,27,-25.1890,-0.9329,2.5344,2.5789,2.5580
29,27,-17.4670,-0.6469,2.5321,2.5024,2.5886
30,27,-17.1790,-0.6363,2.5191,2.4754,2.5840
31,27,-14.0370,-0.5199,2.5528,2.4008,2.6326
32,27,-29.9370,-1.1088,2.5586,2.4178,2.6627
33,27,-26.9510,-0.9982,2.5437,2.3392,2.6980
34,27,-24.8350,-0.9198,2.5238,2.3429,2.6742
35,27,-21.8730,-0.8101,2.5195,2.3471,2.6295
36,27,-36.6930,-1.3590,2.5321,2.3915,2.6290
37,27,-14.1390,-0.5237,2.5268,2.3572,2.6163
38,27,-22.2510,-0.8241,2.4730,2.3810,2.6308
39,27,-22.8690,-0.8470,2.5159,2.4054,2.6114
40,27,-46.5970,-1.7258,2.5365,2.4394,2.6152
41,27,-16.4170,-0.6080,2.5539,2.4464,2.5670
42,27,-24.4990,-0.9074,2.5445,2.4455,2.5761
43,27,-19.6130,-0.7264,2.5190,2.4348,2.5483
44,27,-19.4090,-0.7189,2.5248,2.4721,2.5811
45,27,-19.5890,-0.7255,2.5265,2.4703,2.6306
46,27,-17.6050,-0.6520,2.5413,2.4707,2.6361
47,27,1.1250,0.0417,2.5292,2.4631,2.6666
48,27,-31.5070,-1.1669,2.5367,2.4454,2.6573
49,27,-31.8970,-1.1814,2.5736,2.4363,2.6394
50,27,-34.0730,-1.2620,2.5501,2.4353,2.6424
51,27,-18.9590,-0.7022,2.5148,2.4445,2.6567
52,27,-19.2530,-0.7131,2.4771,2.4714,2.6691
53,27,-32.0290,-1.1863,2.5304,2.4412,2.6785
54,27,-17.4910,-0.6478,2.5214,2.4190,2.6400
55,27,-31.7050,-1.1743,2.4992,2.4406,2.6121
56,27,-19.2590,-0.7133,2.4572,2.3953,2.6053
57,27,-16.8730,-0.6249,2.4443,2.4353,2.5718
58,27,-26.9090,-0.9966,2.4491,2.4432,2.5791
59,27,-19.4450,-0.7202,2.3272,2.4506,2.6294
60,27,-21.8610,-0.8097,2.3157,2.4501,2.6654
