episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
103,27,-17.3470,-0.6425,2.4118,2.1849,2.2554
104,27,-29.5230,-1.0934,2.4350,2.1860,2.2099
105,27,-24.5650,-0.9098,2.4036,2.1961,2.2174
106,27,-19.3310,-0.7160,2.4207,2.1920,2.3184
107,27,-14.1450,-0.5239,2.4402,2.2086,2.3525
108,27,-26.7830,-0.9920,2.4599,2.2166,2.3248
109,27,-30.0750,-1.1139,2.4274,2.2142,2.3390
110,27,-25.0870,-0.9291,2.4303,2.1649,2.3863
111,27,-24.8050,-0.9187,2.4130,2.1773,2.4229
112,27,-19.8350,-0.7346,2.4151,2.2103,2.4435
113,27,-24.7210,-0.9156,2.4636,2.1564,2.4295
114,27,-28.9050,-1.0706,2.4683,2.1236,2.4309
115,27,-7.1610,-0.2652,2.4368,2.1542,2.3935
116,27,-14.9010,-0.5519,2.3482,2.1155,2.3861
117,27,-19.2530,-0.7131,2.3962,2.0476,2.3940
118,27,-20.0870,-0.7440,2.3687,2.0402,2.4514
119,27,-30.0270,-1.1121,2.4250,2.0218,2.5021
120,27,-14.3310,-0.5308,2.4001,2.1229,2.4646
