episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-29.9670,-1.1099,1.3921,2.1133,2.1972
2,27,-27.3110,-1.0115,1.9749,2.4886,2.3719
3,27,-27.6590,-1.0244,2.0440,2.4580,2.4519
4,27,-14.6790,-0.5437,2.0197,2.5375,2.4473
5,27,-37.5810,-1.3919,2.1818,2.6215,2.4223
6,27,-49.9610,-1.8504,2.3408,2.6630,2.4550
7,27,-24.6070,-0.9114,2.4042,2.6705,2.4817
8,27,-14.8350,-0.5494,2.4168,2.6484,2.4904
9,27,-22.5270,-0.8343,2.4256,2.6389,2.5167
10,27,-34.8410,-1.2904,2.4684,2.6257,2.5124
11,27,-35.1470,-1.3017,2.4804,2.6145,2.5274
12,27,-11.8310,-0.4382,2.5686,2.5760,2.5319
13,27,-32.4430,-1.2016,2.5972,2.6202,2.5501
14,27,-29.9070,-1.1077,2.5802,2.6272,2.5575
15,27,-24.8950,-0.9220,2.5723,2.5647,2.5196
16,27,-14.5290,-0.5381,2.5583,2.5056,2.5471
17,27,-47.0350,-1.7420,2.5832,2.5204,2.5934
18,27,-23.1090,-0.8559,2.6111,2.5556,2.6126
19,27,-24.3730,-0.9027,2.6753,2.6016,2.5944
20,27,-27.4910,-1.0182,2.6553,2.6027,2.5434
21,27,-20.1230,-0.7453,2.6652,2.6275,2.5221
22,27,-24.7510,-0.9167,2.6150,2.5925,2.5038
23,27,-39.8290,-1.4751,2.5729,2.6298,2.5437
24,27,-26.8490,-0.9944,2.5609,2.6324,2.5634
25,27,-19.6730,-0.7286,2.6022,2.6820,2.5773
26,27,-20.1650,-0.7469,2.5563,2.7021,2.4918
27,27,-14.2890,-0.5292,2.4698,2.6920,2.4936
28,27,-40.3090,-1.4929,2.3937,2.6920,2.5044
29,27,-30.2670,-1.1210,2.2389,2.6601,2.5507
30,27,-14.9130,-0.5523,2.3738,2.6228,2.5401
31,27,-10.1950,-0.3776,2.3772,2.6500,2.5399
32,27,-22.2750,-0.8250,2.4092,2.6631,2.5502
33,27,-32.1370,-1.1903,2.4579,2.6161,2.5297
34,27,-10.0690,-0.3729,2.5117,2.5628,2.5198
35,27,-25.4890,-0.9440,2.5352,2.4713,2.5782
36,27,-19.8530,-0.7353,2.5934,2.4492,2.5672
37,27,-37.6710,-1.3952,2.5819,2.4365,2.5915
38,27,-12.8750,-0.4769,2.6197,2.3496,2.5862
39,27,-29.7510,-1.1019,2.6176,2.3503,2.5641
40,27,-15.0990,-0.5592,2.5607,2.2867,2.5899
41,27,-48.5830,-1.7994,2.5809,2.2268,2.5751
42,27,-25.1410,-0.9311,2.5244,2.1816,2.5913
43,27,-30.2070,-1.1188,2.5697,2.1553,2.6095
44,27,-29.6850,-1.0994,2.5939,2.2291,2.5866
45,27,-22.3230,-0.8268,2.5962,2.3161,2.5593
46,27,-17.8150,-0.6598,2.5728,2.3089,2.5764
47,27,-35.6210,-1.3193,2.5569,2.2494,2.5323
48,27,-37.3950,-1.3850,2.5472,2.3330,2.4916
49,27,-20.4050,-0.7557,2.5858,2.2703,2.4350
50,27,-39.9490,-1.4796,2.6209,2.3367,2.4552
51,27,-24.9430,-0.9238,2.6197,2.3199,2.4760
52,27,-7.4490,-0.2759,2.5919,2.3093,2.5558
53,27,-32.7190,-1.2118,2.5939,2.3395,2.5413
54,27,-27.0890,-1.0033,2.5857,2.3389,2.5703
55,27,-17.4250,-0.6454,2.5471,2.2611,2.5834
56,27,-25.8550,-0.9576,2.5849,2.2179,2.5895
57,27,-37.1430,-1.3757,2.5803,2.2212,2.6269
58,27,-35.2910,-1.3071,2.5672,2.2676,2.5946
59,27,-24.4150,-0.9043,2.5819,2.3545,2.5935
60,27,-27.6530,-1.0242,2.6196,2.3441,2.5820
61,27,-40.5190,-1.5007,2.6186,2.3608,2.6010
62,27,-39.9550,-1.4798,2.6239,2.3627,2.5237
63,27,-17.8330,-0.6605,2.5760,2.3717,2.4811
64,27,-29.8230,-1.1046,2.5975,2.4283,2.5099
65,27,-4.6130,-0.1709,2.5861,2.4531,2.5244
66,27,-29.5710,-1.0952,2.6362,2.4750,2.5318
67,27,-15.4830,-0.5734,2.6273,2.4521,2.4476
68,27,-40.2850,-1.4920,2.6144,2.4148,2.4739
69,27,-42.4850,-1.5735,2.5873,2.4075,2.4712
70,27,-49.9550,-1.8502,2.5562,2.3806,2.4427
