episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-41.9930,-1.5553,1.5305,1.9749,1.7527
2,27,-29.6910,-1.0997,2.2391,2.6835,2.2880
3,27,-19.6190,-0.7266,2.3538,2.6394,2.3974
4,27,-15.0450,-0.5572,2.3980,2.6473,2.3835
5,27,-31.7830,-1.1771,2.3496,2.6803,2.4843
6,27,-15.3510,-0.5686,2.3719,2.6167,2.5132
7,27,-26.8790,-0.9955,2.3466,2.6287,2.5249
8,27,-27.4370,-1.0162,2.3657,2.6201,2.4983
9,27,-17.2750,-0.6398,2.4473,2.6099,2.5265
10,27,-29.9610,-1.1097,2.4961,2.6093,2.5273
11,27,-19.5110,-0.7226,2.5810,2.5453,2.6220
12,27,-20.1170,-0.7451,2.5858,2.5630,2.6345
13,27,-39.6430,-1.4683,2.5448,2.5489,2.6540
14,27,-27.0110,-1.0004,2.5547,2.5962,2.6546
15,27,-14.0670,-0.5210,2.5975,2.5148,2.6543
16,27,-19.8290,-0.7344,2.5891,2.5264,2.6383
17,27,-14.5590,-0.5392,2.5993,2.4853,2.5749
18,27,-22.5630,-0.8357,2.5769,2.5055,2.6482
19,27,-32.4070,-1.2003,2.5571,2.4804,2.6326
20,27,-9.6790,-0.3585,2.4700,2.5028,2.6295
21,27,-19.6190,-0.7266,2.4033,2.5274,2.6033
22,27,-31.8130,-1.1783,2.4043,2.4993,2.5783
23,27,-15.0570,-0.5577,2.4464,2.4814,2.5521
24,27,-20.7170,-0.7673,2.4186,2.3906,2.5651
25,27,-35.2550,-1.3057,2.4485,2.3502,2.5417
26,27,-20.9150,-0.7746,2.4672,2.3428,2.5697
27,27,-31.7770,-1.1769,2.4828,2.4066,2.6211
28,27,-39.4030,-1.4594,2.4799,2.4318,2.5680
29,27,-29.6550,-1.0983,2.4635,2.4404,2.5831
30,27,-25.0090,-0.9263,2.4509,2.4102,2.6124
31,27,-9.3250,-0.3454,2.4615,2.3938,2.5761
32,27,-6.9030,-0.2557,2.4716,2.4047,2.5364
33,27,-19.6370,-0.7273,2.4305,2.4209,2.5310
34,27,-24.7990,-0.9185,2.4402,2.4515,2.5405
35,27,-19.6130,-0.7264,2.4129,2.4485,2.4934
36,27,-19.7810,-0.7326,2.4010,2.4726,2.5833
37,27,-32.0350,-1.1865,2.3721,2.4549,2.5397
38,27,-11.9570,-0.4429,2.3847,2.4245,2.5195
39,27,-4.9130,-0.1820,2.4219,2.4037,2.5195
40,27,-24.5410,-0.9089,2.4007,2.3648,2.4960
41,27,-34.9550,-1.2946,2.3309,2.3858,2.5342
42,27,-19.9310,-0.7382,2.3081,2.4347,2.5991
43,27,-19.8710,-0.7360,2.2823,2.4575,2.6103
44,27,-22.7190,-0.8414,2.2293,2.4299,2.6061
45,27,-7.1970,-0.2666,2.2138,2.4508,2.6049
46,27,-22.6230,-0.8379,2.2611,2.4015,2.5753
47,27,-26.9030,-0.9964,2.2865,2.3552,2.6196
48,27,-21.6270,-0.8010,2.3038,2.3721,2.6342
49,27,-24.5830,-0.9105,2.3186,2.3378,2.6494
50,27,-21.9810,-0.8141,2.3844,2.3805,2.6515
51,27,-20.0090,-0.7411,2.4210,2.4104,2.6202
52,27,-24.4450,-0.9054,2.3825,2.3678,2.6585
53,27,-22.0830,-0.8179,2.4650,2.3571,2.6175
54,27,-17.6350,-0.6531,2.4671,2.3257,2.6153
55,27,-31.9390,-1.1829,2.5403,2.2724,2.6538
56,27,0.2970,0.0110,2.4936,2.2982,2.6268
57,27,-17.8690,-0.6618,2.4566,2.2778,2.6197
58,27,-32.2510,-1.1945,2.4713,2.2452,2.6332
59,27,-14.3310,-0.5308,2.4127,2.2770,2.6102
60,27,-35.0750,-1.2991,2.3022,2.2485,2.5966
61,27,-39.6310,-1.4678,2.2676,2.3201,2.6465
62,27,-34.3910,-1.2737,2.3556,2.3365,2.6556
63,27,-10.3930,-0.3849,2.2474,2.3333,2.6886
64,27,-14.7870,-0.5477,2.2660,2.3047,2.7137
65,27,-2.2210,-0.0823,2.2258,2.2756,2.7048
