episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-36.7230,-1.3601,1.8366,2.5033,2.1972
2,27,-39.1450,-1.4498,2.3300,2.7108,2.7947
3,27,-29.6550,-1.0983,2.4767,2.8020,2.8336
4,27,-16.5970,-0.6147,2.5501,2.8991,2.9229
5,27,-45.2070,-1.6743,2.5928,3.0141,2.9134
6,27,-44.1390,-1.6348,2.7255,3.0124,2.9167
7,27,-48.9170,-1.8117,2.7826,3.0346,3.0041
8,27,-40.8950,-1.5146,2.7984,3.0398,3.0324
9,27,-21.8970,-0.8110,2.8183,3.0711,3.0387
10,27,-46.5790,-1.7251,2.8668,3.0624,3.0510
11,27,-33.8390,-1.2533,2.8832,3.0896,3.0685
12,27,-43.5330,-1.6123,2.9906,3.0856,3.0781
13,27,-41.4170,-1.5340,2.9876,3.0774,3.0688
14,27,-21.5190,-0.7970,2.9495,3.0767,3.0570
15,27,-41.2070,-1.5262,2.9555,3.0474,3.0351
16,27,-43.7670,-1.6210,2.9663,3.0318,3.0532
17,27,-48.7370,-1.8051,2.9499,3.0404,3.0423
18,27,-31.7170,-1.1747,2.9440,3.0523,3.0334
19,27,-19.4330,-0.7197,2.9934,3.0375,3.0252
20,27,-39.1750,-1.4509,3.0380,3.0519,2.9778
21,27,-36.6210,-1.3563,3.0220,2.9969,2.9577
22,27,-38.6770,-1.4325,2.9926,2.9727,2.9607
23,27,-26.4290,-0.9789,2.9546,3.0201,2.9983
24,27,-31.4830,-1.1660,2.9208,2.9981,3.0346
25,27,-23.9050,-0.8854,2.9103,3.0310,3.0536
26,27,-34.2170,-1.2673,2.9613,3.0350,3.0112
27,27,-31.2490,-1.1574,3.0047,3.0107,3.0334
28,27,-14.2290,-0.5270,2.9984,2.9912,3.0503
29,27,-26.8190,-0.9933,2.9419,3.0209,3.0499
30,27,-31.8250,-1.1787,3.0212,2.9989,3.0296
31,27,-13.9110,-0.5152,3.0120,2.9935,3.0308
32,27,-31.8970,-1.1814,3.0130,2.9904,3.0059
33,27,-44.2170,-1.6377,3.0533,2.9888,2.9776
34,27,-19.3670,-0.7173,3.0763,2.9826,2.9682
35,27,-37.2270,-1.3788,3.0681,2.9061,2.9963
36,27,-26.9030,-0.9964,3.0796,2.9072,2.9744
37,27,-42.0710,-1.5582,3.0610,2.9363,3.0109
38,27,-35.1470,-1.3017,3.0774,2.9328,2.9873
39,27,-11.8730,-0.4397,3.0154,2.9255,2.9815
40,27,-24.2770,-0.8991,2.9982,2.8822,2.9896
41,27,-24.9430,-0.9238,2.9903,2.8542,2.9881
42,27,-24.1990,-0.8963,3.0160,2.8311,3.0117
43,27,-41.9930,-1.5553,3.0176,2.8220,3.0340
44,27,-41.2850,-1.5291,3.0425,2.8667,3.0265
45,27,-41.6150,-1.5413,3.0635,2.9184,3.0335
46,27,-37.0410,-1.3719,3.0458,2.9436,3.0305
47,27,-12.3890,-0.4589,3.0023,2.8585,2.9422
48,27,-46.8910,-1.7367,3.0007,2.9064,2.9630
49,27,-34.0430,-1.2609,3.0352,2.8710,2.9101
50,27,-36.7950,-1.3628,3.0542,2.8972,2.8783
51,27,-31.4410,-1.1645,3.0611,2.9041,2.8789
52,27,-21.6870,-0.8032,3.0138,2.8923,2.9741
53,27,-41.6930,-1.5442,3.0376,2.9083,2.9498
54,27,-44.0670,-1.6321,2.9783,2.9664,2.9841
55,27,-36.1650,-1.3394,3.0088,2.9254,3.0159
56,27,-37.8870,-1.4032,3.0183,2.8718,3.0252
57,27,-38.3830,-1.4216,3.0143,2.9023,3.0276
58,27,-34.0370,-1.2606,2.9954,2.8939,3.0085
59,27,-43.9110,-1.6263,3.0606,2.9862,3.0581
60,27,-42.0230,-1.5564,3.0752,2.9846,3.0507
61,27,-29.6790,-1.0992,3.1050,2.9781,3.0725
62,27,-41.6330,-1.5420,3.1079,2.9674,3.0568
63,27,-19.4870,-0.7217,3.1053,3.0079,3.0548
64,27,-44.3130,-1.6412,3.0997,3.0081,3.0223
65,27,-48.8210,-1.8082,3.0990,3.0170,2.9719
66,27,-49.2710,-1.8249,3.1135,3.0290,2.9520
67,27,-47.3410,-1.7534,3.1236,3.0253,2.9686
68,27,-29.0370,-1.0754,3.1197,2.9988,2.9712
69,27,-49.1510,-1.8204,3.0713,2.9941,2.9502
70,27,-56.2310,-2.0826,3.0630,3.0098,2.9405
71,27,-33.8810,-1.2549,3.0142,2.9922,2.9648
72,27,-26.6570,-0.9873,3.0229,3.0205,2.9209
73,27,-40.8650,-1.5135,3.0245,3.0223,2.9175
74,27,-34.8950,-1.2924,3.0045,3.0335,2.9457
75,27,-36.5670,-1.3543,2.9427,3.0281,2.9875
76,27,-29.2050,-1.0817,2.9393,3.0136,2.9993
77,27,-33.5990,-1.2444,2.9216,2.9916,2.9571
78,27,-28.7250,-1.0639,2.9324,3.0418,2.9497
79,27,-46.2370,-1.7125,2.9130,3.0422,2.9099
80,27,-47.4970,-1.7591,2.8889,2.9946,2.9567
81,27,-34.1870,-1.2662,2.9228,3.0102,2.9686
82,27,-31.1170,-1.1525,2.9231,3.0351,2.9850
83,27,-14.0310,-0.5197,3.0225,3.0111,3.0167
