episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-31.8970,-1.1814,1.4355,2.0588,1.8911
2,27,-36.8250,-1.3639,1.9888,2.3774,2.1893
3,27,-27.2450,-1.0091,2.1225,2.6206,2.3696
4,27,-4.4030,-0.1631,2.1633,2.6167,2.4594
5,27,-34.9610,-1.2949,2.2639,2.6803,2.4631
6,27,-49.9070,-1.8484,2.4165,2.6851,2.4708
7,27,-21.6990,-0.8037,2.4538,2.6956,2.4986
8,27,-16.6150,-0.6154,2.5051,2.6830,2.4552
9,27,-27.0890,-1.0033,2.5123,2.6516,2.5207
10,27,-32.0050,-1.1854,2.5516,2.6538,2.5483
11,27,-26.8310,-0.9937,2.5866,2.6266,2.5665
12,27,-33.7370,-1.2495,2.6354,2.5902,2.5820
13,27,-21.9510,-0.8130,2.6482,2.5983,2.5846
14,27,-27.2750,-1.0102,2.6174,2.6307,2.5861
15,27,-14.7690,-0.5470,2.6076,2.5674,2.5751
16,27,-31.7290,-1.1751,2.5836,2.5428,2.6274
17,27,-19.0430,-0.7053,2.5064,2.5649,2.6655
18,27,-22.4490,-0.8314,2.4825,2.6003,2.7040
19,27,-14.0370,-0.5199,2.4844,2.5940,2.7176
20,27,-16.8490,-0.6240,2.5057,2.5645,2.6970
21,27,-27.2630,-1.0097,2.5194,2.5776,2.7116
22,27,-24.4210,-0.9045,2.4613,2.5762,2.7044
23,27,-17.2150,-0.6376,2.4321,2.5489,2.7383
24,27,-9.3370,-0.3458,2.4368,2.5274,2.7427
25,27,-19.3550,-0.7169,2.4654,2.5313,2.7551
26,27,-24.4510,-0.9056,2.4427,2.5183,2.7163
27,27,-21.3990,-0.7926,2.4245,2.4863,2.7012
28,27,-14.8410,-0.5497,2.4041,2.4612,2.6890
29,27,-19.6130,-0.7264,2.3431,2.4843,2.6710
30,27,-12.0410,-0.4460,2.4032,2.4684,2.6650
31,27,-9.7810,-0.3623,2.3770,2.4550,2.6562
32,27,-14.1930,-0.5257,2.3949,2.4425,2.6726
33,27,-19.1450,-0.7091,2.4899,2.3780,2.6578
34,27,-19.6010,-0.7260,2.4962,2.3785,2.6542
35,27,-24.4030,-0.9038,2.5185,2.3408,2.6869
36,27,-26.6450,-0.9869,2.5165,2.3105,2.6664
37,27,-24.3190,-0.9007,2.5531,2.2833,2.7138
38,27,-12.7730,-0.4731,2.5383,2.1985,2.7048
39,27,-9.0550,-0.3354,2.5230,2.1851,2.6891
40,27,-14.4570,-0.5354,2.5194,2.2025,2.7074
41,27,-22.8690,-0.8470,2.5115,2.1692,2.7008
42,27,-34.3670,-1.2729,2.5440,2.1540,2.6454
43,27,-22.1310,-0.8197,2.5338,2.1529,2.6632
44,27,-41.6870,-1.5440,2.5666,2.1948,2.6651
45,27,-26.8850,-0.9957,2.5450,2.2145,2.6544
46,27,-7.5570,-0.2799,2.5524,2.2270,2.6662
47,27,-25.1470,-0.9314,2.5178,2.2410,2.5824
48,27,-22.1970,-0.8221,2.5157,2.3204,2.6276
49,27,-21.9150,-0.8117,2.5507,2.2781,2.6412
50,27,-26.9570,-0.9984,2.5795,2.3798,2.5988
51,27,-21.6030,-0.8001,2.6057,2.4043,2.6076
52,27,-19.2050,-0.7113,2.5786,2.3824,2.6521
53,27,-34.4630,-1.2764,2.5936,2.4220,2.6301
54,27,-24.3910,-0.9034,2.5681,2.4223,2.6512
55,27,-23.9230,-0.8860,2.6319,2.4337,2.7281
56,27,-17.6710,-0.6545,2.6109,2.4116,2.7378
57,27,-16.3870,-0.6069,2.6005,2.4424,2.7381
58,27,-9.5410,-0.3534,2.5604,2.4675,2.6975
59,27,-36.2310,-1.3419,2.6376,2.4990,2.7334
60,27,-36.9450,-1.3683,2.5799,2.4874,2.7319
61,27,-24.6370,-0.9125,2.5982,2.5034,2.7391
62,27,-24.3130,-0.9005,2.5961,2.4882,2.7550
63,27,-19.8530,-0.7353,2.5532,2.4696,2.7156
64,27,-36.8490,-1.3648,2.4697,2.4846,2.7265
65,27,-24.3190,-0.9007,2.5138,2.5004,2.6405
66,27,-21.6510,-0.8019,2.5768,2.5165,2.6326
67,27,0.5610,0.0208,2.5286,2.4977,2.6199
68,27,-29.6970,-1.0999,2.5477,2.4775,2.6584
69,27,-26.5550,-0.9835,2.5043,2.4615,2.6634
70,27,-23.8450,-0.8831,2.5231,2.4130,2.6411
71,27,-34.1990,-1.2666,2.5013,2.4309,2.6334
72,27,-41.7350,-1.5457,2.5302,2.4706,2.5912
73,27,-24.0370,-0.8903,2.5508,2.4751,2.6114
74,27,-34.9370,-1.2940,2.5550,2.5087,2.6361
75,27,-19.6910,-0.7293,2.4649,2.4876,2.6627
76,27,-24.4570,-0.9058,2.4654,2.4844,2.6412
77,27,-19.1810,-0.7104,2.4975,2.5121,2.6402
78,27,-16.3990,-0.6074,2.5122,2.5214,2.5719
79,27,-31.5070,-1.1669,2.4868,2.5183,2.4915
80,27,-30.3390,-1.1237,2.4856,2.5103,2.5770
81,27,-16.9930,-0.6294,2.4283,2.4876,2.6075
82,27,-18.8030,-0.6964,2.4256,2.4837,2.6135
83,27,-21.2670,-0.7877,2.5005,2.4733,2.6464
84,27,-32.2030,-1.1927,2.5620,2.4790,2.6294
85,27,-26.3390,-0.9755,2.5754,2.4859,2.6498
86,27,-26.6750,-0.9880,2.5545,2.4783,2.6354
87,27,-42.2990,-1.5666,2.6458,2.4805,2.6789
88,27,-19.8470,-0.7351,2.6321,2.4469,2.6938
89,27,-24.5590,-0.9096,2.6228,2.4503,2.7164
90,27,-14.1630,-0.5246,2.5731,2.4672,2.6798
91,27,-32.0890,-1.1885,2.5919,2.4555,2.7164
92,27,-20.0030,-0.7409,2.5562,2.4288,2.7084
93,27,-34.1510,-1.2649,2.5505,2.4543,2.7224
94,27,-36.4710,-1.3508,2.4976,2.4907,2.7185
95,27,-31.6930,-1.1738,2.5013,2.5075,2.7284
96,27,-21.3270,-0.7899,2.4662,2.5198,2.7415
97,27,-14.2890,-0.5292,2.3701,2.5103,2.6789
98,27,-33.9950,-1.2591,2.4429,2.5150,2.6943
99,27,-23.7250,-0.8787,2.4621,2.4945,2.6484
100,27,-16.6510,-0.6167,2.5481,2.4979,2.6639
101,27,-6.3570,-0.2354,2.5559,2.4726,2.6384
102,27,-17.2870,-0.6403,2.5570,2.4865,2.6199
103,27,-11.4770,-0.4251,2.5212,2.4901,2.6054
104,27,-14.6970,-0.5443,2.5263,2.4331,2.6198
105,27,-26.6270,-0.9862,2.5599,2.4020,2.6364
106,27,-26.7950,-0.9924,2.5852,2.4076,2.6597
107,27,-21.5490,-0.7981,2.6145,2.4479,2.6791
108,27,-39.1750,-1.4509,2.5576,2.4808,2.6506
109,27,-19.5770,-0.7251,2.5344,2.5277,2.6622
110,27,-7.8030,-0.2890,2.4750,2.5118,2.6720
111,27,-27.2870,-1.0106,2.5535,2.5280,2.6558
112,27,-24.5650,-0.9098,2.5843,2.5160,2.6578
113,27,-29.3250,-1.0861,2.5932,2.5112,2.6396
114,27,-19.6910,-0.7293,2.6066,2.5076,2.6282
115,27,-29.9010,-1.1074,2.6255,2.5322,2.6418
116,27,-24.7690,-0.9174,2.6562,2.4916,2.6273
117,27,-10.3390,-0.3829,2.6171,2.4368,2.5931
118,27,-34.3490,-1.2722,2.6510,2.3921,2.5614
119,27,-16.0210,-0.5934,2.6150,2.4037,2.5591
120,27,-19.2170,-0.7117,2.6305,2.4015,2.6012
