episode,mask,o,c,e,a,n,norm
25,mask_home,0.09614,0.39867,0.23580,-0.29562,0.28382,0.62588
25,mask_conference,0.10298,0.54435,0.08275,-0.32749,0.31085,0.71948
26,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26,mask_work,-0.07013,0.59428,-0.06626,-0.45776,0.36113,0.83811
26,mask_home,0.09603,0.40106,0.23599,-0.30310,0.28776,0.63280
26,mask_conference,0.10860,0.55110,0.08472,-0.32659,0.31331,0.72630
27,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27,mask_work,-0.06715,0.60024,-0.06455,-0.45997,0.36351,0.84420
27,mask_home,0.09600,0.40303,0.23619,-0.31016,0.29133,0.63914
27,mask_conference,0.11396,0.55742,0.08668,-0.32556,0.31548,0.73262
28,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28,mask_work,-0.06364,0.60580,-0.06230,-0.46132,0.36532,0.84924
28,mask_home,0.09610,0.40464,0.23649,-0.31675,0.29453,0.64496
28,mask_conference,0.11897,0.56327,0.08854,-0.32455,0.31745,0.73849
29,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29,mask_work,-0.05983,0.61082,-0.05972,-0.46209,0.36671,0.85337
29,mask_home,0.09601,0.40607,0.23656,-0.32316,0.29755,0.65042
29,mask_conference,0.12365,0.56874,0.09024,-0.32357,0.31924,0.74398
30,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30,mask_work,-0.05568,0.61536,-0.05678,-0.46234,0.36770,0.85671
30,mask_home,0.09584,0.40743,0.23656,-0.32917,0.30038,0.65553
30,mask_conference,0.12816,0.57388,0.09195,-0.32248,0.32079,0.74908
31,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31,mask_work,-0.05112,0.61951,-0.05348,-0.46202,0.36831,0.85929
31,mask_home,0.09559,0.40858,0.23644,-0.33495,0.30301,0.66029
31,mask_conference,0.13222,0.57858,0.09343,-0.32157,0.32227,0.75381
32,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
