episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-11.9390,-0.4422,1.4466,1.8911,2.0588
2,27,-20.0630,-0.7431,2.0588,2.1769,2.1714
3,27,-37.2810,-1.3808,2.5637,2.4171,2.1996
4,27,-9.9850,-0.3698,2.4924,2.4116,2.4676
5,27,-42.8930,-1.5886,2.4730,2.3966,2.4944
6,27,-45.4890,-1.6848,2.4789,2.3999,2.5797
7,27,-24.4810,-0.9067,2.5790,2.3820,2.6044
8,27,-27.0050,-1.0002,2.6503,2.3867,2.6063
9,27,-24.7810,-0.9178,2.6628,2.4739,2.5970
10,27,-32.7490,-1.2129,2.6296,2.4772,2.6120
11,27,-7.5690,-0.2803,2.6189,2.4843,2.5883
12,27,-32.0890,-1.1885,2.6170,2.5055,2.6341
13,27,-22.5810,-0.8363,2.5791,2.5297,2.6458
14,27,-32.6050,-1.2076,2.6046,2.5812,2.5856
15,27,-26.9810,-0.9993,2.6580,2.6073,2.5863
16,27,-19.6610,-0.7282,2.6847,2.6011,2.5804
17,27,-14.5170,-0.5377,2.6652,2.5936,2.5035
18,27,-32.5690,-1.2063,2.5811,2.5885,2.5103
19,27,-32.7070,-1.2114,2.4592,2.5466,2.5582
20,27,-32.3890,-1.1996,2.4325,2.5219,2.5519
21,27,-25.2910,-0.9367,2.4410,2.5043,2.5443
22,27,-17.6110,-0.6523,2.3993,2.4420,2.4999
23,27,-45.0270,-1.6677,2.3568,2.4592,2.5942
24,27,-29.2410,-1.0830,2.3526,2.3845,2.6241
25,27,-17.6290,-0.6529,2.3231,2.4199,2.6335
26,27,-32.8990,-1.2185,2.1712,2.4223,2.6343
27,27,-9.7150,-0.3598,2.0682,2.3965,2.6595
28,27,-19.6670,-0.7284,2.1171,2.4391,2.6604
29,27,-2.6230,-0.0971,2.1961,2.4192,2.5827
30,27,-18.2530,-0.6760,2.2102,2.3749,2.5493
31,27,-20.3030,-0.7520,2.1937,2.3287,2.5703
32,27,-29.7630,-1.1023,2.2445,2.3035,2.6038
33,27,-12.9590,-0.4800,2.2867,2.2350,2.5659
34,27,-14.3490,-0.5314,2.3358,2.2682,2.5547
35,27,-19.4990,-0.7222,2.3800,2.3014,2.5312
36,27,-6.7170,-0.2488,2.3996,2.3050,2.5862
37,27,-35.0270,-1.2973,2.4867,2.3354,2.5821
38,27,-34.4330,-1.2753,2.5193,2.3551,2.6446
39,27,1.0110,0.0374,2.5626,2.3908,2.6671
40,27,-12.6890,-0.4700,2.5388,2.4420,2.6406
41,27,-20.1890,-0.7477,2.5646,2.4412,2.5973
42,27,-32.6470,-1.2091,2.5000,2.4703,2.6018
43,27,-34.8890,-1.2922,2.5379,2.4748,2.6715
44,27,-22.2450,-0.8239,2.5291,2.4671,2.6259
45,27,-21.9930,-0.8146,2.4900,2.4592,2.6842
46,27,-23.2350,-0.8606,2.4784,2.4338,2.6613
47,27,5.3570,0.1984,2.4311,2.4524,2.5666
48,27,-31.7110,-1.1745,2.4390,2.4549,2.5548
49,27,-27.1010,-1.0037,2.3668,2.4491,2.5564
50,27,-26.9150,-0.9969,2.3719,2.4078,2.6221
51,27,-22.0890,-0.8181,2.4138,2.3810,2.6597
52,27,-24.7150,-0.9154,2.4466,2.3984,2.7240
53,27,-19.6850,-0.7291,2.4282,2.4106,2.6760
54,27,-44.5410,-1.6497,2.3885,2.3876,2.7477
55,27,-7.2390,-0.2681,2.3850,2.3764,2.6805
56,27,-24.8890,-0.9218,2.3850,2.3948,2.6552
57,27,-19.2110,-0.7115,2.3856,2.4168,2.7027
58,27,-12.3110,-0.4560,2.3603,2.3747,2.6700
59,27,-24.6910,-0.9145,2.3568,2.3977,2.6542
60,27,-37.3710,-1.3841,2.3990,2.4249,2.6384
61,27,-14.7090,-0.5448,2.4446,2.4264,2.6066
62,27,-32.5930,-1.2071,2.4213,2.3976,2.6004
63,27,-25.3030,-0.9371,2.3474,2.3839,2.6611
64,27,-9.7570,-0.3614,2.3097,2.3829,2.6137
65,27,-12.2450,-0.4535,2.3484,2.3853,2.6613
66,27,-16.9570,-0.6280,2.2965,2.3660,2.6967
67,27,-7.8150,-0.2894,2.2328,2.4206,2.6764
68,27,-21.9450,-0.8128,2.3398,2.4257,2.6849
69,27,-17.2870,-0.6403,2.3565,2.4166,2.6641
70,27,-19.9190,-0.7377,2.3158,2.4158,2.6587
71,27,-10.6750,-0.3954,2.1970,2.3865,2.6388
72,27,-6.6270,-0.2454,2.3236,2.3963,2.6088
73,27,-22.7070,-0.8410,2.3558,2.4348,2.5424
74,27,-6.4590,-0.2392,2.4271,2.4612,2.5685
75,27,-17.2990,-0.6407,2.4802,2.4696,2.5201
76,27,-17.1490,-0.6351,2.4638,2.5039,2.4993
77,27,-33.9290,-1.2566,2.5286,2.4769,2.4813
78,27,-21.2730,-0.7879,2.5188,2.4779,2.4915
79,27,-28.7850,-1.0661,2.5733,2.4684,2.5577
80,27,-27.6530,-1.0242,2.5486,2.5016,2.5475
81,27,-14.5770,-0.5399,2.5946,2.4837,2.5889
82,27,-32.4130,-1.2005,2.5551,2.4944,2.6770
83,27,-35.0630,-1.2986,2.5616,2.5462,2.6641
84,27,-17.1250,-0.6343,2.5562,2.5752,2.6680
85,27,-22.0710,-0.8174,2.5408,2.6014,2.7104
86,27,-17.4790,-0.6474,2.5864,2.5790,2.6953
87,27,-17.0350,-0.6309,2.5211,2.5685,2.6710
88,27,-4.5110,-0.1671,2.5057,2.5433,2.6805
89,27,-37.3650,-1.3839,2.3673,2.5519,2.6880
90,27,-17.4130,-0.6449,2.3786,2.4967,2.7023
91,27,-12.8030,-0.4742,2.3398,2.4618,2.6947
92,27,-19.4570,-0.7206,2.3461,2.4461,2.6224
93,27,-14.0730,-0.5212,2.3962,2.4757,2.6392
94,27,-14.7090,-0.5448,2.3753,2.4566,2.6107
95,27,-22.1250,-0.8194,2.4172,2.4396,2.5471
96,27,-10.1830,-0.3771,2.4166,2.4656,2.5065
97,27,-15.1110,-0.5597,2.3787,2.4383,2.5085
98,27,-22.0410,-0.8163,2.3442,2.4521,2.5055
99,27,-9.2650,-0.3431,2.4396,2.4136,2.4511
100,27,-12.3890,-0.4589,2.3780,2.4057,2.4811
101,27,-4.9250,-0.1824,2.3806,2.4325,2.4469
102,27,-11.8250,-0.4380,2.4266,2.4629,2.4416
103,27,-22.4130,-0.8301,2.4255,2.3937,2.4454
104,27,-22.0710,-0.8174,2.4648,2.4189,2.4408
105,27,-19.4510,-0.7204,2.3916,2.4537,2.4754
106,27,-26.7890,-0.9922,2.4062,2.4534,2.6086
107,27,-39.4870,-1.4625,2.4295,2.4454,2.6489
108,27,-24.4330,-0.9049,2.5036,2.4612,2.6397
109,27,-35.2430,-1.3053,2.4384,2.4722,2.6718
110,27,-22.3530,-0.8279,2.4725,2.5019,2.6686
111,27,-16.9330,-0.6271,2.4686,2.5014,2.6988
112,27,-12.2390,-0.4533,2.3995,2.5074,2.7392
113,27,-29.5710,-1.0952,2.4557,2.5766,2.7387
114,27,-26.4950,-0.9813,2.4716,2.5687,2.7284
115,27,-14.5350,-0.5383,2.4426,2.4838,2.7391
116,27,-24.9310,-0.9234,2.3834,2.4709,2.7016
117,27,-11.5610,-0.4282,2.3770,2.4918,2.6951
118,27,-20.1950,-0.7480,2.3481,2.4829,2.6683
119,27,-37.5390,-1.3903,2.4475,2.4564,2.6652
120,27,-24.3130,-0.9005,2.4043,2.4458,2.6534
