episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-41.4530,-1.5353,2.5033,2.0588,2.4194
2,27,-32.0710,-1.1878,2.6361,2.7744,2.6835
3,27,-47.1370,-1.7458,2.7414,2.8942,2.8444
4,27,-47.1910,-1.7478,2.7825,3.0550,2.8809
5,27,-27.3830,-1.0142,2.8430,3.0331,2.9318
6,27,-41.5850,-1.5402,2.9080,2.9841,2.9285
7,27,-27.0590,-1.0022,2.9125,2.9457,2.9432
8,27,-36.6510,-1.3574,2.9112,2.9608,2.9339
9,27,-44.3610,-1.6430,2.9244,3.0039,2.9464
10,27,-24.6490,-0.9129,2.9348,2.9949,2.9391
11,27,-34.0130,-1.2597,2.9116,2.9456,2.9770
12,27,-34.4510,-1.2760,2.8993,2.9215,3.0136
13,27,-37.0710,-1.3730,2.9582,2.9517,3.0215
14,27,-36.8970,-1.3666,2.9368,2.9058,3.0272
15,27,-44.1750,-1.6361,2.9515,2.9262,3.0367
16,27,-39.4930,-1.4627,2.9732,2.9303,3.0533
17,27,-35.8770,-1.3288,3.0027,2.9596,3.0179
18,27,-36.2490,-1.3426,2.9930,2.9481,3.0335
19,27,-49.5350,-1.8346,2.9990,2.9243,3.0655
20,27,-31.9390,-1.1829,2.9782,2.9207,3.0407
21,27,-40.9730,-1.5175,3.0013,2.9477,3.0199
22,27,-45.8530,-1.6983,2.9813,2.9984,2.9616
23,27,-39.2830,-1.4549,2.9829,3.0208,2.9515
24,27,-44.1930,-1.6368,3.0255,3.0281,2.9478
25,27,-32.1310,-1.1900,3.0242,3.0242,2.9778
26,27,-26.3810,-0.9771,3.0138,3.0314,2.9764
27,27,-19.6010,-0.7260,3.0172,3.0549,3.0157
28,27,-39.0550,-1.4465,3.0238,3.0605,2.9928
29,27,-42.4970,-1.5740,3.0649,3.0519,3.0043
30,27,-34.0130,-1.2597,3.0411,3.0248,2.9938
31,27,-33.8690,-1.2544,2.9934,3.0360,3.0074
32,27,-46.0210,-1.7045,3.0138,2.9732,3.0036
33,27,-41.3930,-1.5331,3.0184,2.9765,3.0164
34,27,-34.4150,-1.2746,3.0470,2.9560,3.0047
35,27,-31.0810,-1.1511,3.0819,2.9315,2.9468
36,27,-33.4850,-1.2402,3.0887,2.9289,2.9496
37,27,-37.5690,-1.3914,3.0753,2.8316,2.9312
38,27,-21.3390,-0.7903,3.0476,2.8322,2.9582
39,27,-31.6810,-1.1734,3.0151,2.8029,2.9783
40,27,-41.4710,-1.5360,3.0141,2.8721,2.9777
41,27,-19.6850,-0.7291,3.0087,2.8932,2.9667
42,27,-41.6630,-1.5431,2.9991,2.9078,2.9323
43,27,-36.3570,-1.3466,2.9556,2.9086,2.9187
44,27,-36.5910,-1.3552,2.9676,2.9294,2.9261
45,27,-26.3930,-0.9775,2.9681,3.0077,2.9012
46,27,-39.9850,-1.4809,2.9902,3.0253,2.8893
47,27,-39.2830,-1.4549,3.0158,3.0755,2.8806
48,27,-46.8190,-1.7340,3.0123,3.0814,2.9054
49,27,-28.9830,-1.0734,3.0253,3.0542,2.9014
50,27,-23.6050,-0.8743,3.0097,3.0451,2.9031
51,27,-41.9330,-1.5531,3.0061,3.0417,2.8970
52,27,-32.2210,-1.1934,3.0096,3.0528,2.9041
53,27,-34.2830,-1.2697,3.0176,3.0390,2.8937
54,27,-13.8870,-0.5143,2.9964,3.0132,2.9148
55,27,-38.9110,-1.4411,2.9148,3.0365,2.9227
56,27,-26.4770,-0.9806,2.8992,3.0231,2.9309
57,27,-44.5170,-1.6488,2.9287,2.9639,2.9405
58,27,-18.8150,-0.6969,2.8859,2.9689,2.8852
59,27,-21.8610,-0.8097,2.8707,2.9598,2.8946
60,27,-29.3070,-1.0854,2.9008,2.9877,2.8784
61,27,-42.1970,-1.5629,2.8812,2.9355,2.8763
