episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-43.5150,-1.6117,1.8366,2.1972,2.4194
2,27,-26.6330,-0.9864,2.5941,2.6416,2.7472
3,27,-30.9310,-1.1456,2.8004,2.6341,2.7875
4,27,-34.3610,-1.2726,2.8124,2.9162,2.8424
5,27,-31.4770,-1.1658,2.8377,2.9274,2.8276
6,27,-33.9530,-1.2575,2.8179,2.9606,2.8609
7,27,-23.6470,-0.8758,2.7971,2.9548,2.8601
8,27,-38.9050,-1.4409,2.8222,2.9764,2.8687
9,27,-51.5790,-1.9103,2.8383,2.9774,2.8930
10,27,-39.3370,-1.4569,2.9385,2.9712,2.9691
11,27,-41.1230,-1.5231,2.9793,2.9559,3.0000
12,27,-39.6370,-1.4680,2.9865,2.9707,3.0176
13,27,-31.4890,-1.1663,3.0096,2.9683,3.0142
14,27,-31.8130,-1.1783,3.0256,2.9677,2.9985
15,27,-26.1770,-0.9695,3.0324,2.9558,3.0152
16,27,-36.1410,-1.3386,3.0118,2.9484,3.0496
17,27,-28.8030,-1.0668,3.0260,2.9784,3.0553
18,27,-29.3670,-1.0877,3.0589,2.9864,3.0606
19,27,-31.7230,-1.1749,3.0728,2.9855,3.0807
20,27,-39.2230,-1.4527,3.0450,3.0354,3.0870
21,27,-46.4230,-1.7194,3.0505,3.0167,3.1186
22,27,-48.7970,-1.8073,3.0639,3.0232,3.1204
23,27,-29.5470,-1.0943,3.1022,3.0363,3.1097
24,27,-32.5510,-1.2056,3.0699,3.0031,3.1198
25,27,-39.3670,-1.4580,3.0885,2.9749,3.0940
26,27,-42.0890,-1.5589,3.0924,2.9579,3.0913
27,27,-50.7750,-1.8806,3.1040,2.9608,3.0855
28,27,-33.4310,-1.2382,3.0946,2.9746,3.0709
29,27,-26.4830,-0.9809,3.0760,2.9603,3.0810
30,27,-54.5950,-2.0220,3.0543,2.9878,3.0736
31,27,-41.5730,-1.5397,3.0438,2.9932,3.0366
32,27,-36.7890,-1.3626,3.0384,3.0233,2.9676
33,27,-26.2610,-0.9726,2.9931,3.0392,2.9619
34,27,-41.9690,-1.5544,2.9714,3.0572,3.0236
35,27,-31.2970,-1.1591,2.9925,3.0392,3.0253
36,27,-41.4890,-1.5366,2.9788,3.0354,3.0307
37,27,-29.2470,-1.0832,2.9611,3.0252,3.0348
38,27,-23.8990,-0.8851,2.9609,3.0236,3.0156
39,27,-29.7210,-1.1008,3.0025,3.0117,3.0156
40,27,-46.2250,-1.7120,2.9964,2.9080,2.9921
41,27,-34.0310,-1.2604,2.9227,2.9176,2.9871
42,27,-29.1630,-1.0801,2.9705,2.9109,2.9914
43,27,-45.7570,-1.6947,2.9636,2.9484,2.9930
44,27,-29.1930,-1.0812,2.9317,2.9412,2.9061
45,27,-41.2850,-1.5291,2.9419,2.9637,2.8862
46,27,-32.0830,-1.1883,2.9409,2.9318,2.9451
47,27,-39.1930,-1.4516,2.9554,2.9022,2.9911
48,27,-23.6170,-0.8747,2.9709,2.8886,2.9851
49,27,-39.0070,-1.4447,2.9669,2.8487,3.0229
50,27,-26.8850,-0.9957,3.0046,2.9062,3.0263
51,27,-28.9770,-1.0732,3.0210,2.9401,3.0345
52,27,-43.7190,-1.6192,2.9958,2.9278,3.0673
53,27,-24.1870,-0.8958,3.0286,2.9243,3.0618
54,27,-34.7810,-1.2882,3.0505,2.8945,3.0654
55,27,-33.8030,-1.2520,3.0818,2.8324,3.0619
56,27,-24.2230,-0.8971,3.0793,2.8725,3.0684
57,27,-39.8830,-1.4771,3.0531,2.8635,3.0408
58,27,-39.0610,-1.4467,3.0496,2.9012,3.0298
59,27,-31.4410,-1.1645,3.0147,3.0164,3.0102
60,27,-27.1730,-1.0064,2.9773,2.9735,3.0101
61,27,-38.9650,-1.4431,2.9697,2.9727,3.0193
62,27,-31.2430,-1.1571,3.0352,2.9649,3.0074
63,27,-29.0790,-1.0770,2.9517,2.9857,3.0214
64,27,-29.0910,-1.0774,2.9309,2.9416,3.0305
65,27,-36.6690,-1.3581,2.8890,2.9529,3.0281
66,27,-46.9390,-1.7385,2.9389,2.9282,2.9680
67,27,-33.6410,-1.2460,2.9477,2.9916,3.0253
68,27,-29.0910,-1.0774,2.9531,2.9787,3.0043
69,27,-25.7750,-0.9546,2.9010,2.8932,3.0205
70,27,-40.9850,-1.5180,2.9353,2.8601,2.9603
71,27,-39.0370,-1.4458,2.9842,2.8459,2.9536
72,27,-34.3370,-1.2717,2.9802,2.9513,2.9573
73,27,-54.2890,-2.0107,3.0603,2.9583,2.8841
74,27,-48.3230,-1.7897,3.0732,2.9392,2.9157
75,27,-24.0970,-0.8925,3.0621,2.8805,2.9494
76,27,-41.5370,-1.5384,3.0610,2.9436,2.9315
77,27,-11.2610,-0.4171,3.0469,2.9181,2.8632
78,27,-44.5170,-1.6488,3.0633,2.9679,2.9526
79,27,-31.5730,-1.1694,3.0865,2.9679,2.9517
80,27,-29.6910,-1.0997,3.0913,2.9630,2.9799
81,27,-31.3030,-1.1594,3.0678,2.9450,2.9749
82,27,-40.3870,-1.4958,3.0857,2.9041,2.9877
83,27,-41.4830,-1.5364,3.0259,2.9241,2.9981
84,27,-24.2830,-0.8994,3.0141,2.9538,2.9543
85,27,-32.2270,-1.1936,2.9730,2.9528,2.9437
86,27,-21.9930,-0.8146,2.9751,2.8671,2.9204
87,27,-31.0750,-1.1509,2.9817,2.8790,2.9261
88,27,-39.1870,-1.4514,2.9916,2.9142,2.8195
89,27,-39.3850,-1.4587,2.9694,2.9324,2.8053
90,27,-28.8510,-1.0686,2.9960,2.9031,2.8280
91,27,-31.6630,-1.1727,3.0419,2.9193,2.8244
92,27,-47.1370,-1.7458,3.0398,2.9455,2.7646
93,27,-33.8990,-1.2555,3.0483,2.8940,2.7505
94,27,-14.6670,-0.5432,3.0482,2.8943,2.8266
95,27,-31.7830,-1.1771,3.0261,2.9048,2.8785
96,27,-31.3210,-1.1600,3.0003,2.8945,2.8956
97,27,-44.7990,-1.6592,3.0283,2.9789,2.8886
98,27,-54.0130,-2.0005,3.0506,2.9971,2.9019
99,27,-31.9810,-1.1845,3.0494,2.9394,2.9299
100,27,-43.9830,-1.6290,3.0316,2.9163,2.9170
101,27,-38.6650,-1.4320,2.9993,2.9263,2.9102
102,27,-21.8310,-0.8086,3.0051,2.9170,2.9162
103,27,-28.7730,-1.0657,3.0008,2.9306,2.9295
104,27,-32.8210,-1.2156,3.0311,2.9255,2.9109
105,27,-19.7030,-0.7297,3.0375,2.8783,2.9156
106,27,-49.0730,-1.8175,2.9831,2.9222,2.9028
107,27,-46.0210,-1.7045,2.9790,2.8350,2.9339
108,27,-44.5710,-1.6508,3.0442,2.8290,2.9506
109,27,-32.0350,-1.1865,3.0204,2.8948,2.9329
110,27,-26.7830,-0.9920,3.0344,2.8990,2.9558
111,27,-34.3910,-1.2737,3.0641,2.8978,2.9393
112,27,-56.4650,-2.0913,3.0442,2.9118,2.9724
113,27,-21.7410,-0.8052,3.0442,2.8706,2.9732
114,27,-30.8410,-1.1423,3.0335,2.8962,2.9508
115,27,-31.4230,-1.1638,3.0392,2.8852,2.9321
116,27,-42.2090,-1.5633,3.0281,2.8978,2.9524
117,27,-34.2950,-1.2702,3.0009,2.8633,2.9488
118,27,-29.8410,-1.1052,2.9216,2.9061,2.9640
119,27,-34.3250,-1.2713,2.9136,2.9020,2.9620
120,27,-31.9690,-1.1840,2.8865,2.8873,2.9414
