episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-19.2470,-0.7129,1.8911,2.1133,2.1133
2,27,-39.8830,-1.4771,2.1552,2.4138,2.5941
3,27,-33.9710,-1.2582,2.6296,2.4488,2.5508
4,27,-29.7330,-1.1012,2.5783,2.4356,2.4797
5,27,-39.7210,-1.4711,2.5947,2.4651,2.5354
6,27,-34.0550,-1.2613,2.5850,2.5454,2.4539
7,27,-37.7970,-1.3999,2.6406,2.5725,2.5490
8,27,-19.4750,-0.7213,2.6567,2.5935,2.5836
9,27,-24.1090,-0.8929,2.6818,2.5874,2.5390
10,27,-22.1010,-0.8186,2.7154,2.5922,2.5510
11,27,-9.1810,-0.3400,2.7191,2.5815,2.5718
12,27,-25.3990,-0.9407,2.7345,2.6054,2.5524
13,27,-29.4570,-1.0910,2.6882,2.5993,2.6219
14,27,-29.8950,-1.1072,2.6888,2.5959,2.6452
15,27,-31.5430,-1.1683,2.6771,2.5675,2.5625
16,27,-19.3010,-0.7149,2.6571,2.5298,2.5828
17,27,-32.9350,-1.2198,2.6640,2.5272,2.5480
18,27,-19.5710,-0.7249,2.6444,2.5059,2.5884
19,27,-24.6430,-0.9127,2.6341,2.5274,2.5952
20,27,-17.3170,-0.6414,2.5391,2.5196,2.5481
21,27,-29.7990,-1.1037,2.5308,2.4730,2.5139
22,27,-27.3590,-1.0133,2.4645,2.4660,2.4960
23,27,-29.2590,-1.0837,2.4512,2.4597,2.4744
24,27,-32.1310,-1.1900,2.4109,2.4951,2.4751
25,27,-19.4690,-0.7211,2.4094,2.4829,2.5552
26,27,-1.7470,-0.0647,2.4474,2.4519,2.5884
27,27,-30.0810,-1.1141,2.4784,2.4816,2.6399
28,27,-34.1270,-1.2640,2.4706,2.5016,2.6348
29,27,-13.5150,-0.5006,2.4880,2.4971,2.6617
30,27,-19.3730,-0.7175,2.4846,2.4767,2.6555
31,27,-32.0410,-1.1867,2.4696,2.5198,2.6930
32,27,-32.0770,-1.1880,2.4819,2.5318,2.7009
33,27,-24.1390,-0.8940,2.4968,2.5255,2.7195
34,27,-29.3310,-1.0863,2.5110,2.4987,2.7121
35,27,-37.8510,-1.4019,2.5016,2.5204,2.7094
36,27,-44.5650,-1.6506,2.5824,2.5202,2.7224
37,27,-19.6190,-0.7266,2.5906,2.5203,2.6938
38,27,-42.8210,-1.5860,2.6395,2.5231,2.6664
39,27,-24.3730,-0.9027,2.5877,2.5381,2.6698
40,27,-17.0770,-0.6325,2.5812,2.5559,2.7194
41,27,-9.8950,-0.3665,2.5685,2.4967,2.6827
42,27,-19.5590,-0.7244,2.5621,2.5049,2.6848
43,27,-27.6050,-1.0224,2.5910,2.5058,2.6717
44,27,-26.2730,-0.9731,2.5905,2.4967,2.6637
45,27,-11.7890,-0.4366,2.6010,2.4892,2.6531
46,27,-38.9710,-1.4434,2.5597,2.4484,2.6394
47,27,-32.2810,-1.1956,2.5889,2.4620,2.6703
48,27,-32.2330,-1.1938,2.5407,2.4786,2.7181
49,27,-16.6930,-0.6183,2.5776,2.4886,2.7018
50,27,-21.2070,-0.7854,2.5925,2.4547,2.6920
51,27,-27.6830,-1.0253,2.6416,2.4855,2.7029
52,27,-8.9410,-0.3311,2.6391,2.4616,2.7108
53,27,-39.4750,-1.4620,2.5591,2.4949,2.7079
54,27,-21.9270,-0.8121,2.5272,2.5226,2.7174
55,27,-19.4570,-0.7206,2.5397,2.5139,2.7204
56,27,-17.0830,-0.6327,2.5264,2.5392,2.7190
57,27,-11.8670,-0.4395,2.4897,2.4922,2.7156
58,27,-31.8490,-1.1796,2.4854,2.5154,2.6797
59,27,-19.3250,-0.7157,2.4058,2.5296,2.6772
60,27,-22.5090,-0.8337,2.4363,2.5164,2.6795
61,27,-29.4270,-1.0899,2.4976,2.5164,2.6778
62,27,-14.4750,-0.5361,2.5157,2.5092,2.7064
63,27,-27.4490,-1.0166,2.5305,2.4519,2.7206
64,27,-27.0050,-1.0002,2.5063,2.4469,2.7283
65,27,-11.5310,-0.4271,2.5169,2.4099,2.7478
66,27,-22.5750,-0.8361,2.4945,2.3995,2.7160
67,27,-24.0610,-0.8911,2.5229,2.3870,2.7164
68,27,-14.6310,-0.5419,2.4993,2.4075,2.7205
69,27,-39.4990,-1.4629,2.5609,2.4527,2.7069
70,27,-41.8130,-1.5486,2.5214,2.4697,2.6749
71,27,-22.0290,-0.8159,2.4640,2.4650,2.6555
72,27,-23.8570,-0.8836,2.5163,2.4516,2.6343
73,27,-41.7590,-1.5466,2.5480,2.4457,2.6200
74,27,-39.0250,-1.4454,2.5877,2.4237,2.6445
75,27,-29.5950,-1.0961,2.5459,2.4583,2.6689
76,27,-17.2150,-0.6376,2.5583,2.4702,2.6644
77,27,-11.8250,-0.4380,2.5811,2.5001,2.6598
78,27,-28.9710,-1.0730,2.5702,2.4674,2.6063
79,27,-30.1110,-1.1152,2.5316,2.4348,2.6507
80,27,-21.4590,-0.7948,2.5290,2.4023,2.6523
81,27,-19.5770,-0.7251,2.5423,2.4101,2.6425
82,27,-14.6490,-0.5426,2.5487,2.4736,2.6801
83,27,-30.0150,-1.1117,2.5649,2.4634,2.6728
84,27,-24.3550,-0.9020,2.5259,2.4809,2.6377
85,27,-29.3850,-1.0883,2.5979,2.5172,2.6365
86,27,-14.2050,-0.5261,2.5955,2.5246,2.6067
87,27,-6.2550,-0.2317,2.5225,2.4893,2.6184
88,27,-19.2590,-0.7133,2.5834,2.5071,2.6309
89,27,-17.0710,-0.6323,2.5466,2.5086,2.6580
90,27,-32.0410,-1.1867,2.5616,2.5179,2.6901
91,27,-19.5710,-0.7249,2.5565,2.5305,2.6963
92,27,-6.6450,-0.2461,2.5555,2.5294,2.6917
93,27,-21.7650,-0.8061,2.5057,2.5252,2.6834
94,27,-25.0030,-0.9260,2.5304,2.5087,2.6710
95,27,-23.9950,-0.8887,2.4302,2.4542,2.6087
96,27,-21.7410,-0.8052,2.4294,2.4109,2.6334
97,27,-24.3130,-0.9005,2.3943,2.4227,2.6536
98,27,-28.7730,-1.0657,2.3207,2.4210,2.6330
99,27,-22.3110,-0.8263,2.3050,2.4281,2.5937
100,27,-24.3790,-0.9029,2.2839,2.4305,2.6025
101,27,-29.7930,-1.1034,2.3601,2.3679,2.5797
102,27,-22.5810,-0.8363,2.3746,2.4325,2.5465
103,27,-26.9690,-0.9989,2.3867,2.4409,2.6072
104,27,-24.0130,-0.8894,2.3544,2.4474,2.6275
105,27,-24.4630,-0.9060,2.3846,2.4894,2.6485
106,27,-15.1110,-0.5597,2.4202,2.4800,2.6564
107,27,-24.3850,-0.9031,2.5019,2.4657,2.6849
108,27,-26.2730,-0.9731,2.5542,2.4291,2.6813
109,27,-19.8650,-0.7357,2.5927,2.4504,2.6777
110,27,-36.2730,-1.3434,2.6226,2.4550,2.6623
111,27,3.5410,0.1311,2.6084,2.4454,2.6628
112,27,-17.1370,-0.6347,2.5778,2.3713,2.6648
113,27,-11.3090,-0.4189,2.5774,2.3478,2.6725
114,27,-20.1170,-0.7451,2.5745,2.3506,2.6894
115,27,-21.5850,-0.7994,2.5755,2.3272,2.6938
116,27,-36.6450,-1.3572,2.5360,2.3462,2.7083
117,27,-17.3410,-0.6423,2.5447,2.3808,2.6822
118,27,-14.4150,-0.5339,2.5026,2.4484,2.6938
119,27,-16.8130,-0.6227,2.4152,2.4445,2.7240
120,27,-14.1510,-0.5241,2.3953,2.4823,2.6913
