episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-39.9310,-1.4789,2.1972,1.5305,2.1972
2,27,-32.3470,-1.1980,2.3276,2.5577,2.4411
3,27,-25.0210,-0.9267,2.3690,2.5637,2.5963
4,27,-42.8090,-1.5855,2.4552,2.5969,2.6206
5,27,-30.8190,-1.1414,2.4749,2.6255,2.5968
6,27,-40.4230,-1.4971,2.5013,2.5984,2.5681
7,27,-40.4350,-1.4976,2.4769,2.5790,2.5722
8,27,-25.0330,-0.9271,2.4756,2.5483,2.5576
9,27,-32.7490,-1.2129,2.4405,2.5748,2.5706
10,27,-30.1230,-1.1157,2.4817,2.5790,2.5915
11,27,-27.2390,-1.0089,2.4857,2.5908,2.6013
12,27,-24.5050,-0.9076,2.4216,2.5526,2.6536
13,27,-32.9710,-1.2211,2.3338,2.5526,2.6283
14,27,-40.5550,-1.5020,2.3101,2.5083,2.6132
15,27,-37.4070,-1.3854,2.3424,2.5413,2.6190
16,27,-40.0570,-1.4836,2.3632,2.5401,2.6272
17,27,-29.6010,-1.0963,2.4041,2.5259,2.5614
18,27,-22.3950,-0.8294,2.4541,2.5512,2.5863
19,27,-43.2410,-1.6015,2.4527,2.4862,2.5798
20,27,-27.6170,-1.0229,2.4476,2.5136,2.5511
21,27,-26.7590,-0.9911,2.4537,2.5427,2.6043
22,27,-27.0290,-1.0011,2.4204,2.5442,2.5019
23,27,-35.0270,-1.2973,2.4128,2.5338,2.5010
24,27,-12.4370,-0.4606,2.4812,2.5566,2.5014
25,27,-33.0670,-1.2247,2.5066,2.5354,2.5394
26,27,-39.8170,-1.4747,2.5576,2.5466,2.5820
27,27,-17.6410,-0.6534,2.5298,2.5052,2.5841
28,27,-27.4490,-1.0166,2.5189,2.4992,2.5396
29,27,-37.8450,-1.4017,2.5679,2.5243,2.5696
30,27,-17.0470,-0.6314,2.5252,2.6067,2.5542
31,27,-27.5570,-1.0206,2.5148,2.5771,2.5418
32,27,-47.0770,-1.7436,2.5364,2.5029,2.5642
33,27,-37.5330,-1.3901,2.5822,2.4970,2.5947
34,27,-22.7730,-0.8434,2.5537,2.4301,2.5842
35,27,-31.3450,-1.1609,2.5952,2.4408,2.6356
36,27,-29.5890,-1.0959,2.6176,2.4134,2.5975
37,27,-18.1030,-0.6705,2.6042,2.3756,2.5975
38,27,-14.6190,-0.5414,2.5695,2.3727,2.6578
39,27,-27.7250,-1.0269,2.5196,2.3740,2.6500
40,27,-34.5230,-1.2786,2.5359,2.4071,2.6602
41,27,-40.6990,-1.5074,2.5101,2.4320,2.6614
42,27,-30.4710,-1.1286,2.4366,2.4627,2.6449
43,27,-26.7350,-0.9902,2.4816,2.5408,2.6426
44,27,-30.3330,-1.1234,2.5149,2.5725,2.6288
45,27,-17.1790,-0.6363,2.4956,2.5509,2.5519
46,27,-37.8030,-1.4001,2.4709,2.5805,2.5357
47,27,-39.9250,-1.4787,2.4763,2.5971,2.5626
48,27,-27.6230,-1.0231,2.5030,2.6088,2.5153
49,27,-27.3110,-1.0115,2.5168,2.5976,2.5202
50,27,-4.5830,-0.1697,2.4742,2.5715,2.4864
51,27,-27.3830,-1.0142,2.5536,2.6252,2.4957
52,27,-27.6530,-1.0242,2.5914,2.6562,2.4978
53,27,-22.4070,-0.8299,2.6073,2.5947,2.5063
54,27,-17.2450,-0.6387,2.6352,2.5621,2.5220
55,27,-32.2870,-1.1958,2.6274,2.5599,2.5272
56,27,-20.0510,-0.7426,2.5996,2.5369,2.5448
57,27,-35.6870,-1.3217,2.5850,2.4885,2.5465
58,27,-22.7670,-0.8432,2.5537,2.4778,2.4865
59,27,-30.3150,-1.1228,2.5597,2.4438,2.5158
60,27,-29.8950,-1.1072,2.5490,2.4587,2.5483
61,27,-27.8690,-1.0322,2.4740,2.4060,2.5185
62,27,-32.4850,-1.2031,2.4453,2.4303,2.4894
63,27,-32.7490,-1.2129,2.4281,2.4726,2.4759
64,27,-37.7910,-1.3997,2.4131,2.5233,2.4592
65,27,-32.9650,-1.2209,2.3832,2.5033,2.4824
66,27,-20.0870,-0.7440,2.3874,2.5029,2.4962
67,27,-39.9250,-1.4787,2.3922,2.5068,2.4499
68,27,-20.2190,-0.7489,2.4366,2.4160,2.4842
69,27,-30.2670,-1.1210,2.4204,2.4791,2.4601
70,27,-24.8230,-0.9194,2.4019,2.5072,2.4957
71,27,-32.4250,-1.2009,2.3930,2.5180,2.5361
72,27,-14.8230,-0.5490,2.3963,2.5403,2.5693
73,27,-14.9010,-0.5519,2.4237,2.5055,2.5563
74,27,-32.3950,-1.1998,2.3720,2.4802,2.5991
75,27,-37.5510,-1.3908,2.3697,2.5142,2.5916
76,27,-22.4730,-0.8323,2.4437,2.5054,2.5778
77,27,-12.2990,-0.4555,2.4812,2.5142,2.5901
78,27,-45.2430,-1.6757,2.5317,2.5336,2.6310
79,27,-20.3990,-0.7555,2.5689,2.5244,2.6369
80,27,-27.6470,-1.0240,2.5573,2.5239,2.5825
81,27,-34.7870,-1.2884,2.6004,2.4758,2.5753
82,27,-17.8030,-0.6594,2.6309,2.4098,2.5446
83,27,-34.8770,-1.2917,2.6391,2.3707,2.5448
84,27,-29.0670,-1.0766,2.6719,2.4321,2.5663
85,27,-14.9850,-0.5550,2.6479,2.3587,2.5581
86,27,-27.9830,-1.0364,2.6211,2.3983,2.6042
87,27,-42.8450,-1.5869,2.5598,2.3810,2.6403
88,27,-25.4050,-0.9409,2.4663,2.4330,2.6196
89,27,-10.5250,-0.3898,2.4840,2.4493,2.5911
90,27,-20.3510,-0.7537,2.5256,2.4479,2.5644
91,27,-32.4550,-1.2020,2.4330,2.4690,2.5757
92,27,-20.1710,-0.7471,2.4005,2.4751,2.5624
93,27,-45.4230,-1.6823,2.3970,2.4781,2.5387
94,27,-12.4190,-0.4600,2.3427,2.4967,2.4605
95,27,-22.6170,-0.8377,2.4104,2.4914,2.4380
96,27,-22.2990,-0.8259,2.4898,2.4996,2.4759
97,27,-34.9790,-1.2955,2.5317,2.4846,2.4863
98,27,-24.4810,-0.9067,2.5537,2.5202,2.4766
99,27,-12.3650,-0.4580,2.5066,2.5370,2.5048
100,27,-32.8990,-1.2185,2.5293,2.5484,2.5404
101,27,-30.0870,-1.1143,2.6352,2.5650,2.5012
102,27,-33.6610,-1.2467,2.6404,2.5806,2.5112
103,27,-22.5750,-0.8361,2.6305,2.5648,2.5519
104,27,-42.7430,-1.5831,2.6698,2.4978,2.6012
105,27,-42.4490,-1.5722,2.6598,2.5117,2.6197
106,27,-32.7790,-1.2140,2.5940,2.4898,2.6056
107,27,-27.4070,-1.0151,2.5909,2.4996,2.6147
108,27,-27.2390,-1.0089,2.5987,2.4618,2.6064
109,27,-42.5330,-1.5753,2.5795,2.4421,2.6062
110,27,-19.9790,-0.7400,2.6203,2.4552,2.5947
111,27,-45.7530,-1.6946,2.5341,2.3566,2.5812
112,27,-19.9130,-0.7375,2.5310,2.3646,2.5821
113,27,-42.4970,-1.5740,2.5738,2.4047,2.5551
114,27,-20.1650,-0.7469,2.5398,2.3905,2.5513
115,27,-45.5910,-1.6886,2.5232,2.3694,2.4593
116,27,-27.1250,-1.0046,2.5932,2.4924,2.4213
117,27,-37.5510,-1.3908,2.6098,2.4751,2.5146
118,27,-29.4870,-1.0921,2.5803,2.5270,2.5363
119,27,-24.8170,-0.9191,2.5995,2.5732,2.5233
120,27,-13.9170,-0.5154,2.5660,2.5537,2.5182
