episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-22.5570,-0.8354,1.8366,1.8366,2.1972
2,27,-47.5390,-1.7607,2.3355,2.2880,2.1473
3,27,-42.8750,-1.5880,2.2531,2.1633,2.3560
4,27,-32.7190,-1.2118,2.3719,2.2560,2.5937
5,27,-34.9190,-1.2933,2.4469,2.3206,2.5093
6,27,-35.0030,-1.2964,2.4587,2.3913,2.5080
7,27,-24.8230,-0.9194,2.4292,2.3954,2.5179
8,27,-40.2910,-1.4923,2.4597,2.4348,2.5523
9,27,-20.0090,-0.7411,2.4422,2.3959,2.5400
10,27,-30.2730,-1.1212,2.4376,2.4499,2.5453
11,27,-22.3170,-0.8266,2.5070,2.4927,2.5040
12,27,-22.8690,-0.8470,2.4941,2.4560,2.4816
13,27,-32.8150,-1.2154,2.5128,2.4987,2.4765
14,27,-24.8050,-0.9187,2.4957,2.5291,2.4494
15,27,-19.4090,-0.7189,2.4581,2.5695,2.5188
16,27,-27.0950,-1.0035,2.5144,2.5565,2.5700
17,27,-12.5450,-0.4646,2.5025,2.5587,2.5430
18,27,-22.2630,-0.8246,2.4761,2.5534,2.5309
19,27,-35.1110,-1.3004,2.4757,2.5337,2.5645
20,27,-21.9510,-0.8130,2.4202,2.5312,2.5813
21,27,-29.8470,-1.1054,2.3838,2.5631,2.5806
22,27,-20.3330,-0.7531,2.3273,2.5823,2.5966
23,27,-19.6250,-0.7269,2.3099,2.6107,2.5587
24,27,-22.7970,-0.8443,2.3102,2.6213,2.5539
25,27,-12.8210,-0.4749,2.2703,2.5781,2.5494
26,27,-14.9730,-0.5546,2.2728,2.5283,2.4503
27,27,-40.1350,-1.4865,2.3365,2.5233,2.4708
28,27,-20.3690,-0.7544,2.3745,2.5088,2.4964
29,27,-19.9970,-0.7406,2.3900,2.4839,2.5351
30,27,-15.0510,-0.5574,2.4104,2.4750,2.5560
31,27,-24.7270,-0.9158,2.4228,2.3813,2.6308
32,27,-20.1410,-0.7460,2.4444,2.3792,2.6242
