episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-41.4530,-1.5353,2.5033,2.0588,2.4194
2,27,-32.0710,-1.1878,2.6361,2.7744,2.6835
3,27,-42.1250,-1.5602,2.7414,2.8942,2.8444
4,27,-54.5290,-2.0196,2.8380,2.9399,2.8809
5,27,-29.8710,-1.1063,2.8758,2.9445,2.9318
6,27,-39.0250,-1.4454,2.9305,2.9094,2.9285
7,27,-39.6070,-1.4669,2.9002,2.8832,2.9432
8,27,-34.4330,-1.2753,2.9111,2.9071,2.9339
9,27,-39.6550,-1.4687,2.9082,2.9757,2.9524
10,27,-19.5350,-0.7235,2.9163,2.9621,2.9450
11,27,-41.5130,-1.5375,2.9020,2.9206,2.9386
12,27,-26.8310,-0.9937,2.8654,2.8894,2.9989
13,27,-44.7930,-1.6590,2.8458,2.9274,3.0043
14,27,-31.8910,-1.1811,2.8033,2.8984,3.0079
15,27,-49.2650,-1.8246,2.8220,2.9354,3.0324
16,27,-47.1370,-1.7458,2.8099,2.9379,3.0405
17,27,-43.5990,-1.6148,2.8323,2.9690,3.0065
18,27,-34.0490,-1.2611,2.8250,2.9613,3.0168
19,27,-52.1250,-1.9306,2.8161,2.9177,3.0273
20,27,-34.6670,-1.2840,2.8051,2.9456,3.0041
21,27,-43.5690,-1.6137,2.7851,2.9806,3.0103
22,27,-45.9790,-1.7029,2.7457,2.9722,2.9383
23,27,-44.0670,-1.6321,2.7413,2.9762,2.9160
24,27,-41.8670,-1.5506,2.8055,2.9826,2.9239
25,27,-39.7510,-1.4723,2.8373,2.9746,2.9737
26,27,-41.7350,-1.5457,2.8996,2.9804,3.0147
27,27,-22.2090,-0.8226,2.9242,3.0179,3.0169
28,27,-36.5430,-1.3534,2.9425,3.0172,2.9928
29,27,-47.6170,-1.7636,3.0233,3.0133,3.0100
30,27,-36.8010,-1.3630,3.0045,3.0039,3.0136
31,27,-31.8130,-1.1783,2.9960,3.0065,2.9847
32,27,-41.3570,-1.5317,2.9979,2.9552,2.9958
33,27,-44.2230,-1.6379,3.0655,2.9671,2.9950
34,27,-47.0410,-1.7423,3.0579,2.9526,2.9818
35,27,-43.8810,-1.6252,3.0621,2.9030,2.9352
36,27,-36.1770,-1.3399,3.0709,2.9174,2.9352
37,27,-35.1410,-1.3015,3.0740,2.8145,2.9298
38,27,-14.1630,-0.5246,3.0629,2.8166,2.9462
39,27,-39.1330,-1.4494,3.0143,2.7902,2.9662
40,27,-46.6030,-1.7260,2.9927,2.8518,2.9690
41,27,-19.8950,-0.7369,2.9977,2.8579,2.9589
42,27,-49.5590,-1.8355,2.9654,2.8812,2.9256
43,27,-34.0490,-1.2611,2.9321,2.9027,2.9042
44,27,-36.8010,-1.3630,2.9658,2.9342,2.9012
45,27,-31.6150,-1.1709,2.9440,3.0280,2.8447
46,27,-50.1470,-1.8573,2.9630,3.0281,2.8206
47,27,-41.5370,-1.5384,2.9743,3.0412,2.8191
48,27,-44.6910,-1.6552,2.9539,3.0409,2.8258
49,27,-36.5010,-1.3519,2.9608,3.0343,2.8398
50,27,-21.2190,-0.7859,2.9771,3.0297,2.8648
51,27,-36.9330,-1.3679,2.9882,3.0229,2.8566
52,27,-24.7210,-0.9156,3.0089,3.0362,2.8509
53,27,-31.9270,-1.1825,3.0077,3.0175,2.8433
54,27,-31.4410,-1.1645,3.0189,2.9955,2.8924
55,27,-43.9230,-1.6268,2.9692,3.0007,2.9034
56,27,-29.1990,-1.0814,2.9483,2.9851,2.9189
57,27,-39.7450,-1.4720,2.9536,2.9357,2.9382
58,27,-13.9710,-0.5174,2.9329,2.9531,2.8944
59,27,-24.3790,-0.9029,2.9170,2.9336,2.9034
60,27,-34.4330,-1.2753,2.9386,2.9542,2.8860
61,27,-42.4010,-1.5704,2.9032,2.9054,2.8920
