episode,mask,o,c,e,a,n,norm
34,mask_work,-0.05651,0.47064,-0.06805,-0.47064,0.39221,0.77759
34,mask_home,0.41884,0.33143,0.47064,-0.01853,0.11838,0.72189
34,mask_conference,0.28129,0.47030,0.33336,-0.12988,0.23699,0.69604
35,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
35,mask_work,-0.05415,0.47299,-0.06679,-0.47299,0.39349,0.78081
35,mask_home,0.41574,0.33496,0.47299,-0.02484,0.12250,0.72414
35,mask_conference,0.28493,0.47268,0.33643,-0.12766,0.23729,0.70029
36,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
36,mask_work,-0.05173,0.47515,-0.06541,-0.47515,0.39457,0.78369
36,mask_home,0.41247,0.33821,0.47515,-0.03113,0.12653,0.72613
36,mask_conference,0.28845,0.47487,0.33943,-0.12551,0.23747,0.70431
37,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
37,mask_work,-0.04909,0.47714,-0.06384,-0.47714,0.39538,0.78621
37,mask_home,0.40934,0.34111,0.47714,-0.03717,0.13032,0.72797
37,mask_conference,0.29173,0.47688,0.34215,-0.12354,0.23763,0.70804
38,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
38,mask_work,-0.04626,0.47897,-0.06214,-0.47897,0.39602,0.78845
38,mask_home,0.40627,0.34378,0.47897,-0.04298,0.13390,0.72968
38,mask_conference,0.29473,0.47873,0.34471,-0.12176,0.23777,0.71150
39,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
39,mask_work,-0.04332,0.48065,-0.06031,-0.48065,0.39648,0.79042
39,mask_home,0.40322,0.34615,0.48065,-0.04871,0.13732,0.73120
39,mask_conference,0.29735,0.48043,0.34693,-0.12030,0.23797,0.71462
40,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
40,mask_work,-0.04025,0.48220,-0.05835,-0.48220,0.39679,0.79214
40,mask_home,0.40075,0.34789,0.48220,-0.05361,0.14032,0.73260
40,mask_conference,0.29984,0.48199,0.34909,-0.11886,0.23810,0.71757
41,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
41,mask_work,-0.03707,0.48362,-0.05635,-0.48362,0.39695,0.79366
41,mask_home,0.39864,0.34910,0.48362,-0.05797,0.14301,0.73381
41,mask_conference,0.30212,0.48343,0.35106,-0.11766,0.23821,0.72029
42,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
42,mask_work,-0.03382,0.48493,-0.05429,-0.48493,0.39699,0.79499
42,mask_home,0.39668,0.34988,0.48493,-0.06199,0.14553,0.73481
42,mask_conference,0.30432,0.48476,0.35296,-0.11651,0.23826,0.72286
43,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
43,mask_work,-0.03047,0.48614,-0.05218,-0.48614,0.39691,0.79614
43,mask_home,0.39464,0.35046,0.48614,-0.06580,0.14800,0.73562
43,mask_conference,0.30628,0.48598,0.35460,-0.11553,0.23835,0.72518
44,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
44,mask_work,-0.02707,0.48725,-0.05002,-0.48719,0.39672,0.79711
44,mask_home,0.39281,0.35082,0.48725,-0.06912,0.15028,0.73631
44,mask_conference,0.30810,0.48710,0.35610,-0.11471,0.23843,0.72733
45,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
45,mask_work,-0.02349,0.48827,-0.04774,-0.48789,0.39640,0.79775
45,mask_home,0.39110,0.35097,0.48827,-0.07208,0.15242,0.73687
45,mask_conference,0.30983,0.48813,0.35754,-0.11396,0.23846,0.72935
46,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
46,mask_work,-0.02009,0.48921,-0.04562,-0.48851,0.39609,0.79834
46,mask_home,0.38944,0.35094,0.48921,-0.07483,0.15446,0.73729
46,mask_conference,0.31146,0.48908,0.35894,-0.11334,0.23845,0.73127
47,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
47,mask_work,-0.01691,0.49007,-0.04370,-0.48908,0.39582,0.79890
47,mask_home,0.38780,0.35077,0.49007,-0.07735,0.15641,0.73759
47,mask_conference,0.31302,0.48996,0.36034,-0.11269,0.23840,0.73309
48,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
48,mask_work,-0.01393,0.49086,-0.04197,-0.48961,0.39559,0.79945
48,mask_home,0.38634,0.35041,0.49086,-0.07957,0.15821,0.73780
48,mask_conference,0.31441,0.49076,0.36156,-0.11216,0.23838,0.73473
49,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
49,mask_work,-0.01115,0.49159,-0.04042,-0.49016,0.39542,0.80002
49,mask_home,0.38507,0.35005,0.49159,-0.08137,0.15983,0.73800
49,mask_conference,0.31567,0.49150,0.36266,-0.11157,0.23838,0.73622
50,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
50,mask_work,-0.00852,0.49227,-0.03902,-0.49067,0.39528,0.80058
50,mask_home,0.38381,0.34968,0.49227,-0.08315,0.16138,0.73816
50,mask_conference,0.31690,0.49218,0.36375,-0.11103,0.23834,0.73764
51,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
51,mask_work,-0.00606,0.49289,-0.03777,-0.49113,0.39515,0.80109
51,mask_home,0.38245,0.34940,0.49289,-0.08496,0.16292,0.73827
51,mask_conference,0.31804,0.49280,0.36479,-0.11065,0.23827,0.73898
52,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
52,mask_work,-0.00374,0.49345,-0.03664,-0.49157,0.39506,0.80160
52,mask_home,0.38109,0.34916,0.49345,-0.08672,0.16439,0.73837
52,mask_conference,0.31911,0.49338,0.36579,-0.11022,0.23820,0.74024
53,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
53,mask_work,-0.00158,0.49398,-0.03561,-0.49199,0.39499,0.80210
53,mask_home,0.37995,0.34889,0.49398,-0.08827,0.16568,0.73847
53,mask_conference,0.32010,0.49391,0.36674,-0.10986,0.23813,0.74141
54,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
54,mask_work,0.00043,0.49446,-0.03469,-0.49239,0.39494,0.80257
54,mask_home,0.37869,0.34859,0.49446,-0.08998,0.16699,0.73851
54,mask_conference,0.32100,0.49440,0.36756,-0.10967,0.23807,0.74248
55,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
55,mask_work,0.00233,0.49490,-0.03387,-0.49282,0.39493,0.80307
55,mask_home,0.37737,0.34829,0.49490,-0.09173,0.16828,0.73850
55,mask_conference,0.32170,0.49484,0.36817,-0.10961,0.23808,0.74337
56,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
56,mask_work,0.00410,0.49531,-0.03315,-0.49324,0.39494,0.80357
56,mask_home,0.37608,0.34803,0.49531,-0.09343,0.16952,0.73848
56,mask_conference,0.32234,0.49526,0.36875,-0.10957,0.23808,0.74421
57,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57,mask_work,0.00576,0.49569,-0.03253,-0.49363,0.39498,0.80403
57,mask_home,0.37476,0.34775,0.49569,-0.09516,0.17074,0.73844
57,mask_conference,0.32290,0.49564,0.36924,-0.10956,0.23811,0.74495
58,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
58,mask_work,0.00738,0.49603,-0.03197,-0.49399,0.39502,0.80448
58,mask_home,0.37348,0.34751,0.49603,-0.09681,0.17189,0.73839
58,mask_conference,0.32341,0.49599,0.36965,-0.10960,0.23813,0.74563
59,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59,mask_work,0.00895,0.49635,-0.03146,-0.49428,0.39506,0.80487
59,mask_home,0.37201,0.34739,0.49635,-0.09854,0.17312,0.73832
59,mask_conference,0.32376,0.49631,0.36997,-0.10975,0.23821,0.74619
60,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
60,mask_work,0.01049,0.49664,-0.03101,-0.49454,0.39511,0.80524
60,mask_home,0.37059,0.34732,0.49664,-0.10017,0.17429,0.73826
60,mask_conference,0.32404,0.49660,0.37020,-0.10996,0.23829,0.74669
61,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
61,mask_work,0.01191,0.49691,-0.03064,-0.49482,0.39518,0.80562
61,mask_home,0.36912,0.34722,0.49691,-0.10186,0.17546,0.73817
61,mask_conference,0.32435,0.49687,0.37046,-0.11018,0.23834,0.74718
62,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
62,mask_work,0.01327,0.49716,-0.03034,-0.49510,0.39527,0.80599
62,mask_home,0.36766,0.34713,0.49716,-0.10354,0.17660,0.73807
62,mask_conference,0.32464,0.49712,0.37076,-0.11029,0.23838,0.74765
63,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
63,mask_work,0.01459,0.49738,-0.03009,-0.49536,0.39538,0.80636
63,mask_home,0.36625,0.34702,0.49738,-0.10518,0.17769,0.73796
63,mask_conference,0.32481,0.49735,0.37090,-0.11052,0.23847,0.74801
64,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
64,mask_work,0.01589,0.49759,-0.02989,-0.49562,0.39550,0.80672
64,mask_home,0.36496,0.34687,0.49759,-0.10673,0.17869,0.73786
64,mask_conference,0.32498,0.49757,0.37105,-0.11075,0.23855,0.74835
65,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
65,mask_work,0.01717,0.49779,-0.02970,-0.49582,0.39561,0.80704
65,mask_home,0.36368,0.34682,0.49779,-0.10817,0.17965,0.73778
65,mask_conference,0.32515,0.49776,0.37120,-0.11096,0.23860,0.74868
66,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
66,mask_work,0.01840,0.49796,-0.02958,-0.49597,0.39572,0.80731
66,mask_home,0.36238,0.34677,0.49796,-0.10964,0.18062,0.73768
66,mask_conference,0.32531,0.49794,0.37133,-0.11121,0.23865,0.74899
67,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
67,mask_work,0.01958,0.49813,-0.02950,-0.49610,0.39583,0.80758
67,mask_home,0.36113,0.34667,0.49813,-0.11108,0.18155,0.73758
67,mask_conference,0.32546,0.49810,0.37141,-0.11148,0.23870,0.74926
68,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
68,mask_work,0.02071,0.49828,-0.02945,-0.49621,0.39594,0.80782
68,mask_home,0.36006,0.34648,0.49828,-0.11243,0.18235,0.73747
68,mask_conference,0.32556,0.49826,0.37147,-0.11179,0.23876,0.74949
69,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
69,mask_work,0.02174,0.49841,-0.02944,-0.49632,0.39606,0.80806
69,mask_home,0.35908,0.34630,0.49841,-0.11366,0.18308,0.73737
69,mask_conference,0.32565,0.49840,0.37152,-0.11210,0.23882,0.74971
70,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
70,mask_work,0.02276,0.49854,-0.02944,-0.49640,0.39617,0.80827
70,mask_home,0.35814,0.34618,0.49854,-0.11480,0.18378,0.73729
70,mask_conference,0.32567,0.49852,0.37151,-0.11242,0.23890,0.74988
71,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
71,mask_work,0.02374,0.49866,-0.02945,-0.49648,0.39628,0.80847
71,mask_home,0.35718,0.34603,0.49866,-0.11599,0.18448,0.73720
71,mask_conference,0.32562,0.49864,0.37146,-0.11275,0.23900,0.74999
72,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
72,mask_work,0.02474,0.49876,-0.02947,-0.49653,0.39639,0.80865
72,mask_home,0.35631,0.34588,0.49876,-0.11708,0.18512,0.73711
72,mask_conference,0.32560,0.49875,0.37144,-0.11306,0.23908,0.75012
73,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
73,mask_work,0.02570,0.49886,-0.02950,-0.49656,0.39649,0.80881
73,mask_home,0.35556,0.34578,0.49886,-0.11799,0.18567,0.73705
73,mask_conference,0.32557,0.49885,0.37141,-0.11339,0.23916,0.75023
74,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
74,mask_work,0.02658,0.49895,-0.02956,-0.49663,0.39662,0.80900
74,mask_home,0.35471,0.34573,0.49895,-0.11895,0.18627,0.73699
74,mask_conference,0.32546,0.49894,0.37136,-0.11369,0.23926,0.75030
75,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
75,mask_work,0.02740,0.49904,-0.02964,-0.49669,0.39674,0.80918
75,mask_home,0.35392,0.34576,0.49904,-0.11977,0.18682,0.73695
75,mask_conference,0.32531,0.49903,0.37126,-0.11406,0.23939,0.75033
76,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76,mask_work,0.02824,0.49912,-0.02974,-0.49673,0.39686,0.80934
76,mask_home,0.35308,0.34590,0.49912,-0.12053,0.18739,0.73694
76,mask_conference,0.32509,0.49911,0.37112,-0.11445,0.23953,0.75033
77,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77,mask_work,0.02904,0.49919,-0.02984,-0.49676,0.39698,0.80949
77,mask_home,0.35225,0.34602,0.49919,-0.12131,0.18796,0.73691
77,mask_conference,0.32490,0.49918,0.37103,-0.11486,0.23964,0.75035
78,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78,mask_work,0.02980,0.49925,-0.02997,-0.49680,0.39710,0.80965
78,mask_home,0.35152,0.34602,0.49925,-0.12210,0.18845,0.73686
78,mask_conference,0.32476,0.49924,0.37103,-0.11516,0.23972,0.75040
79,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
79,mask_work,0.03050,0.49931,-0.03010,-0.49687,0.39724,0.80983
79,mask_home,0.35079,0.34600,0.49931,-0.12290,0.18894,0.73681
79,mask_conference,0.32459,0.49930,0.37100,-0.11546,0.23981,0.75043
80,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
80,mask_work,0.03112,0.49937,-0.03027,-0.49698,0.39739,0.81004
80,mask_home,0.35006,0.34603,0.49937,-0.12366,0.18942,0.73676
80,mask_conference,0.32444,0.49936,0.37096,-0.11572,0.23990,0.75045
81,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
81,mask_work,0.03175,0.49942,-0.03042,-0.49704,0.39753,0.81020
81,mask_home,0.34933,0.34601,0.49942,-0.12448,0.18990,0.73670
81,mask_conference,0.32428,0.49941,0.37092,-0.11598,0.23999,0.75046
82,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
82,mask_work,0.03231,0.49946,-0.03061,-0.49712,0.39767,0.81038
82,mask_home,0.34855,0.34602,0.49946,-0.12531,0.19040,0.73664
82,mask_conference,0.32411,0.49946,0.37086,-0.11631,0.24008,0.75047
83,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
83,mask_work,0.03285,0.49951,-0.03084,-0.49720,0.39782,0.81056
83,mask_home,0.34783,0.34601,0.49951,-0.12610,0.19086,0.73657
83,mask_conference,0.32394,0.49950,0.37076,-0.11664,0.24017,0.75046
84,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
84,mask_work,0.03335,0.49955,-0.03107,-0.49729,0.39797,0.81075
84,mask_home,0.34713,0.34600,0.49955,-0.12686,0.19130,0.73652
84,mask_conference,0.32383,0.49954,0.37069,-0.11690,0.24024,0.75046
85,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
85,mask_work,0.03382,0.49958,-0.03132,-0.49738,0.39812,0.81093
85,mask_home,0.34638,0.34603,0.49958,-0.12766,0.19178,0.73646
85,mask_conference,0.32375,0.49958,0.37066,-0.11716,0.24028,0.75049
86,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
86,mask_work,0.03429,0.49962,-0.03157,-0.49751,0.39829,0.81113
86,mask_home,0.34560,0.34615,0.49962,-0.12838,0.19226,0.73642
86,mask_conference,0.32360,0.49961,0.37055,-0.11748,0.24036,0.75047
87,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
87,mask_work,0.03481,0.49965,-0.03178,-0.49761,0.39845,0.81132
87,mask_home,0.34471,0.34630,0.49965,-0.12918,0.19280,0.73638
87,mask_conference,0.32348,0.49964,0.37049,-0.11774,0.24042,0.75048
88,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
88,mask_work,0.03538,0.49967,-0.03197,-0.49765,0.39859,0.81147
88,mask_home,0.34390,0.34641,0.49967,-0.12995,0.19329,0.73634
88,mask_conference,0.32340,0.49967,0.37046,-0.11796,0.24047,0.75049
89,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
89,mask_work,0.03592,0.49970,-0.03216,-0.49771,0.39874,0.81162
89,mask_home,0.34307,0.34653,0.49970,-0.13072,0.19380,0.73629
89,mask_conference,0.32320,0.49970,0.37033,-0.11825,0.24056,0.75044
90,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
90,mask_work,0.03645,0.49972,-0.03234,-0.49775,0.39887,0.81176
90,mask_home,0.34228,0.34658,0.49972,-0.13154,0.19427,0.73623
90,mask_conference,0.32297,0.49972,0.37014,-0.11854,0.24068,0.75035
91,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
91,mask_work,0.03703,0.49975,-0.03252,-0.49774,0.39899,0.81186
91,mask_home,0.34142,0.34658,0.49975,-0.13247,0.19479,0.73615
