episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-22.5570,-0.8354,1.8366,1.8366,2.1972
2,27,-45.0270,-1.6677,2.3355,2.1350,2.1473
3,27,-42.8750,-1.5880,2.2531,2.0431,2.3560
4,27,-30.2190,-1.1192,2.3719,2.1558,2.5937
5,27,-39.9190,-1.4785,2.3427,2.3370,2.5093
6,27,-30.1410,-1.1163,2.3719,2.4789,2.4815
7,27,-32.1130,-1.1894,2.4388,2.5183,2.5471
8,27,-35.3870,-1.3106,2.4696,2.5113,2.5278
9,27,-22.6890,-0.8403,2.4532,2.5025,2.4922
10,27,-35.2850,-1.3069,2.4806,2.5295,2.5139
11,27,-29.9190,-1.1081,2.5235,2.5744,2.4619
12,27,-7.9890,-0.2959,2.5134,2.5666,2.4143
13,27,-40.2910,-1.4923,2.5478,2.5986,2.4035
14,27,-44.9010,-1.6630,2.5455,2.6166,2.3428
15,27,-16.9570,-0.6280,2.5222,2.5923,2.4329
16,27,-24.6910,-0.9145,2.5539,2.5238,2.5263
17,27,-22.6890,-0.8403,2.5315,2.4928,2.4672
18,27,-29.7810,-1.1030,2.5347,2.4750,2.4611
19,27,-47.9410,-1.7756,2.5609,2.3927,2.4561
20,27,-31.4950,-1.1665,2.5505,2.4650,2.4627
21,27,-42.3350,-1.5680,2.5219,2.5168,2.4784
22,27,-15.3870,-0.5699,2.5324,2.5377,2.4838
23,27,-24.5830,-0.9105,2.5500,2.5766,2.4906
24,27,-38.0670,-1.4099,2.5427,2.5866,2.5492
25,27,-32.8810,-1.2178,2.4760,2.6290,2.5432
26,27,-20.1590,-0.7466,2.5371,2.6341,2.4383
27,27,-37.8030,-1.4001,2.5577,2.6484,2.4492
28,27,-18.0130,-0.6671,2.6039,2.6580,2.4616
29,27,-18.0190,-0.6674,2.6239,2.6488,2.4687
30,27,-25.1890,-0.9329,2.6438,2.5808,2.4533
31,27,-22.4730,-0.8323,2.6414,2.4038,2.4985
32,27,-20.1830,-0.7475,2.6553,2.3931,2.5288
33,27,-52.5990,-1.9481,2.6077,2.3317,2.5436
34,27,-30.2310,-1.1197,2.6020,2.3969,2.5461
35,27,-29.6970,-1.0999,2.6555,2.3824,2.5703
36,27,-49.7210,-1.8415,2.6536,2.4606,2.6033
37,27,-32.4070,-1.2003,2.6573,2.5100,2.5496
38,27,-37.8750,-1.4028,2.6011,2.5417,2.6127
39,27,-38.4510,-1.4241,2.6165,2.5268,2.5838
40,27,-22.3530,-0.8279,2.5791,2.5307,2.6110
41,27,-36.8850,-1.3661,2.5964,2.6086,2.5570
42,27,-30.2730,-1.1212,2.6059,2.6360,2.5634
43,27,-22.5030,-0.8334,2.5981,2.6621,2.5193
44,27,-27.0350,-1.0013,2.6135,2.6560,2.5642
45,27,-24.9550,-0.9243,2.6363,2.6474,2.5382
46,27,-40.2310,-1.4900,2.6060,2.6358,2.5404
47,27,-29.7750,-1.1028,2.6345,2.6090,2.5785
48,27,-39.6430,-1.4683,2.6415,2.5779,2.5624
49,27,-27.5270,-1.0195,2.6017,2.5711,2.5924
50,27,-29.6670,-1.0988,2.5674,2.5878,2.6104
51,27,-39.4810,-1.4623,2.5100,2.5797,2.6483
52,27,-22.1370,-0.8199,2.4839,2.5083,2.6699
53,27,-22.8210,-0.8452,2.5411,2.4728,2.6874
54,27,-20.7590,-0.7689,2.5723,2.5367,2.6090
55,27,-17.5990,-0.6518,2.5210,2.5680,2.5757
56,27,-17.4850,-0.6476,2.4993,2.5250,2.5681
57,27,-29.9430,-1.1090,2.4867,2.5437,2.5293
58,27,-32.2450,-1.1943,2.4803,2.5121,2.5443
59,27,-37.1790,-1.3770,2.5181,2.5452,2.5459
60,27,-24.5950,-0.9109,2.5696,2.5725,2.5386
61,27,-35.1110,-1.3004,2.6074,2.5284,2.4756
62,27,-44.8650,-1.6617,2.6356,2.5403,2.4179
63,27,-32.2630,-1.1949,2.6563,2.5894,2.3867
64,27,-30.3030,-1.1223,2.6404,2.5853,2.4421
65,27,-47.3410,-1.7534,2.6245,2.5904,2.5113
66,27,-45.5190,-1.6859,2.6152,2.6069,2.5110
67,27,-36.8550,-1.3650,2.6128,2.6303,2.5633
68,27,-34.9610,-1.2949,2.6065,2.6198,2.5650
69,27,-35.6030,-1.3186,2.6127,2.5412,2.5672
70,27,-39.5470,-1.4647,2.5386,2.5108,2.5698
71,27,-27.3170,-1.0117,2.5338,2.5569,2.5934
72,27,-30.0930,-1.1146,2.4840,2.5439,2.5764
73,27,-37.5870,-1.3921,2.4710,2.5393,2.6006
74,27,-42.4490,-1.5722,2.4831,2.5797,2.6034
75,27,-32.4910,-1.2034,2.4971,2.5833,2.5515
76,27,-27.5870,-1.0217,2.5712,2.5787,2.4640
77,27,-25.4050,-0.9409,2.5672,2.5358,2.4912
78,27,-21.9990,-0.8148,2.6336,2.5617,2.5095
79,27,-40.2970,-1.4925,2.6199,2.5801,2.4936
80,27,-14.4270,-0.5343,2.6731,2.5764,2.5295
81,27,-22.5750,-0.8361,2.6724,2.5581,2.5090
82,27,-32.6710,-1.2100,2.6622,2.5493,2.5490
83,27,-14.9670,-0.5543,2.6780,2.5249,2.5739
84,27,-10.2310,-0.3789,2.6602,2.4670,2.5677
85,27,-27.6290,-1.0233,2.6259,2.4663,2.6107
86,27,-26.6450,-0.9869,2.6660,2.5385,2.6040
