episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-33.7970,-1.2517,2.0588,2.5033,2.2810
2,27,-16.3210,-0.6045,2.2585,2.4886,2.5997
3,27,-31.8610,-1.1800,2.3235,2.6098,2.5736
4,27,-24.3130,-0.9005,2.4111,2.7064,2.5465
5,27,-25.0270,-0.9269,2.4349,2.7160,2.6587
6,27,-12.1310,-0.4493,2.4123,2.6992,2.6858
7,27,-33.2350,-1.2309,2.4307,2.6837,2.6763
8,27,-39.1750,-1.4509,2.4360,2.6501,2.6751
9,27,-32.1850,-1.1920,2.4970,2.6346,2.6762
10,27,-28.9950,-1.0739,2.5049,2.6876,2.6692
11,27,-34.3730,-1.2731,2.4539,2.6890,2.6234
12,27,-17.1250,-0.6343,2.4747,2.6648,2.6322
13,27,-27.2810,-1.0104,2.5022,2.6421,2.5733
14,27,-41.7830,-1.5475,2.4462,2.6369,2.6267
15,27,-31.3330,-1.1605,2.4379,2.6419,2.6662
16,27,-30.1170,-1.1154,2.4498,2.6262,2.7117
17,27,-11.7830,-0.4364,2.4469,2.6107,2.7022
18,27,-24.2770,-0.8991,2.4895,2.6623,2.6871
19,27,-19.8050,-0.7335,2.4133,2.6538,2.6790
20,27,-27.3770,-1.0140,2.3866,2.5879,2.7053
21,27,-32.3650,-1.1987,2.4581,2.5578,2.6825
22,27,-32.3530,-1.1983,2.4680,2.5873,2.6670
23,27,-31.3450,-1.1609,2.4739,2.5669,2.6690
24,27,-29.7390,-1.1014,2.4687,2.4869,2.5957
25,27,-24.5710,-0.9100,2.4350,2.5300,2.6270
26,27,-32.1610,-1.1911,2.4264,2.4766,2.6128
27,27,-19.9130,-0.7375,2.4342,2.4437,2.5850
28,27,-39.8350,-1.4754,2.4298,2.4148,2.6369
29,27,-26.6930,-0.9886,2.4050,2.4852,2.6669
30,27,-21.9510,-0.8130,2.4696,2.4943,2.6797
31,27,-27.1250,-1.0046,2.4497,2.5286,2.6442
32,27,-22.2090,-0.8226,2.4064,2.5222,2.6117
33,27,-27.0830,-1.0031,2.4161,2.5528,2.6241
34,27,-24.6790,-0.9140,2.4780,2.5737,2.6081
35,27,-36.7110,-1.3597,2.4748,2.5150,2.6111
36,27,-41.7650,-1.5469,2.4750,2.5402,2.6096
37,27,-11.8310,-0.4382,2.4316,2.5122,2.6073
38,27,-17.1070,-0.6336,2.3793,2.4687,2.5370
39,27,-29.1330,-1.0790,2.4091,2.4717,2.5012
40,27,-16.5130,-0.6116,2.3747,2.4937,2.5204
41,27,-26.5370,-0.9829,2.3880,2.4274,2.5572
42,27,-21.6450,-0.8017,2.3899,2.4636,2.5888
43,27,-16.0750,-0.5954,2.3824,2.4453,2.6458
44,27,-24.6130,-0.9116,2.3320,2.4871,2.6515
45,27,-24.9910,-0.9256,2.3186,2.4978,2.6719
46,27,-31.4830,-1.1660,2.3638,2.4788,2.6703
47,27,-26.4890,-0.9811,2.3528,2.4273,2.6710
48,27,-19.2590,-0.7133,2.3978,2.4303,2.6613
49,27,-39.2530,-1.4538,2.3806,2.4407,2.7279
50,27,-11.7590,-0.4355,2.3915,2.4618,2.6958
51,27,-22.3530,-0.8279,2.4141,2.4474,2.7236
52,27,-33.9710,-1.2582,2.3581,2.4491,2.7174
53,27,-29.5290,-1.0937,2.3671,2.4293,2.6692
54,27,-19.0490,-0.7055,2.3900,2.4514,2.6585
