episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-41.2250,-1.5269,2.1972,2.1972,2.5033
2,27,-39.4150,-1.4598,2.4886,2.5466,2.9330
3,27,-50.8530,-1.8834,2.8653,2.6046,2.8336
4,27,-34.2770,-1.2695,2.8470,2.6923,2.8385
5,27,-54.0610,-2.0023,2.8524,2.7314,2.8938
6,27,-23.5570,-0.8725,2.8541,2.7802,2.8790
7,27,-40.2070,-1.4891,2.9149,2.8350,2.9384
8,27,-31.9030,-1.1816,2.9174,2.8800,2.9153
9,27,-41.6030,-1.5409,2.9202,2.8702,2.8887
10,27,-26.6090,-0.9855,2.9334,2.8897,2.8895
11,27,-28.8810,-1.0697,2.9450,2.8862,2.9110
12,27,-32.1730,-1.1916,2.9495,2.9130,2.9050
13,27,-41.6090,-1.5411,2.9431,2.9460,2.9183
14,27,-19.4150,-0.7191,2.9443,2.9459,2.9023
15,27,-41.5790,-1.5400,2.9395,2.9378,2.8760
16,27,-39.0850,-1.4476,2.9499,2.9608,2.8760
17,27,-32.3170,-1.1969,2.9391,2.9447,2.8639
18,27,-46.7530,-1.7316,2.9203,2.9197,2.9252
19,27,-37.2210,-1.3786,2.9007,2.9214,2.9242
20,27,-24.5050,-0.9076,2.8801,2.8905,2.9117
21,27,-19.5350,-0.7235,2.8267,2.8736,2.8924
22,27,-27.0110,-1.0004,2.8105,2.8574,2.8846
23,27,-41.8310,-1.5493,2.8597,2.8556,2.8842
24,27,-28.9110,-1.0708,2.8487,2.8585,2.8711
25,27,-36.4890,-1.3514,2.8469,2.9243,2.8988
26,27,-36.4410,-1.3497,2.8497,2.8841,2.9223
27,27,-50.4410,-1.8682,2.9024,2.9002,2.9345
28,27,-39.2590,-1.4540,2.9383,2.9238,2.9289
29,27,-33.6410,-1.2460,2.9434,2.9718,2.9559
30,27,-36.3570,-1.3466,2.9374,2.9793,2.9616
31,27,-44.3370,-1.6421,2.9479,3.0057,2.9774
32,27,-42.2390,-1.5644,2.9696,2.9870,2.9795
33,27,-61.6870,-2.2847,2.9498,3.0164,3.0381
34,27,-33.8570,-1.2540,2.9337,2.9934,3.0338
35,27,-35.2010,-1.3037,2.9186,2.9559,3.0083
36,27,-54.6490,-2.0240,2.8953,2.9239,2.9822
37,27,-29.1690,-1.0803,2.9209,2.9517,2.9951
38,27,-47.8750,-1.7731,2.8585,2.9932,2.9702
39,27,-31.7470,-1.1758,2.8603,2.9786,2.9623
40,27,-34.5590,-1.2800,2.8470,2.9963,2.9614
41,27,-35.0270,-1.2973,2.8385,2.9632,2.9062
42,27,-21.7410,-0.8052,2.8699,2.9616,2.8989
