episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-43.0950,-1.5961,2.2810,2.7255,2.1972
2,27,-23.9770,-0.8880,2.8583,2.8911,2.6214
3,27,-34.0430,-1.2609,2.8942,2.8895,2.6984
4,27,-29.2350,-1.0828,2.8533,2.8980,2.8606
5,27,-67.4550,-2.4983,2.8852,2.9125,2.9246
6,27,-21.7890,-0.8070,2.8719,2.9184,2.9002
7,27,-34.2350,-1.2680,2.9314,2.9650,2.9266
8,27,-46.2370,-1.7125,2.9269,2.9606,2.9412
9,27,-41.3330,-1.5309,2.9543,2.9800,2.9123
10,27,-43.9710,-1.6286,2.9835,2.9837,2.9063
11,27,-38.8810,-1.4400,3.0002,2.9819,2.8609
12,27,-51.6690,-1.9137,3.0281,2.9863,2.9311
13,27,-29.1270,-1.0788,3.0420,2.9869,2.9181
14,27,-34.8590,-1.2911,3.0312,2.9724,2.9271
15,27,-29.5410,-1.0941,3.0313,2.9336,2.8952
16,27,-23.9710,-0.8878,3.0314,3.0182,2.8939
17,27,-29.0670,-1.0766,2.9734,3.0120,2.9021
18,27,-31.7530,-1.1760,2.9584,3.0113,2.9107
19,27,-36.3390,-1.3459,2.9819,2.9960,2.9126
20,27,-36.1890,-1.3403,2.9630,2.9598,2.9624
21,27,-24.0430,-0.8905,2.9659,2.9948,3.0013
22,27,-26.8910,-0.9960,2.9639,3.0024,2.9614
23,27,-36.8010,-1.3630,2.9635,2.9877,2.9436
24,27,-26.9570,-0.9984,2.9568,2.9962,2.9478
25,27,-16.5610,-0.6134,2.9400,3.0011,2.9688
26,27,-39.3730,-1.4583,2.9386,2.9642,2.9617
27,27,-26.6690,-0.9877,2.9095,2.9655,2.9544
28,27,-26.4410,-0.9793,2.8927,2.9608,3.0053
29,27,-44.5890,-1.6514,2.8966,2.9668,3.0397
30,27,-34.6610,-1.2837,2.9181,2.9546,2.9810
31,27,-31.1830,-1.1549,2.9207,2.9393,2.9710
32,27,-53.9950,-1.9998,2.9090,2.9367,2.9819
33,27,-26.1590,-0.9689,2.8897,2.9084,3.0173
34,27,-49.8770,-1.8473,2.9229,2.8862,3.0287
35,27,-46.1530,-1.7094,2.9029,2.9032,3.0549
36,27,-31.6990,-1.1740,2.8964,2.8877,3.0253
37,27,-53.9170,-1.9969,2.8547,2.8742,2.9700
38,27,-26.8370,-0.9940,2.8695,2.8474,2.9649
39,27,-46.6690,-1.7285,2.9010,2.8581,2.9938
40,27,-36.8790,-1.3659,2.8521,2.8677,3.0339
41,27,-32.0410,-1.1867,2.8370,2.8266,3.0537
42,27,-34.1810,-1.2660,2.8844,2.8294,3.0724
43,27,-44.0130,-1.6301,2.9022,2.8511,3.0705
44,27,-37.2990,-1.3814,2.9305,2.8805,3.0699
45,27,-36.8550,-1.3650,2.9369,2.8973,3.0553
46,27,-51.9690,-1.9248,2.9635,2.9218,3.0068
47,27,-47.0230,-1.7416,2.9511,2.9240,2.9655
48,27,-29.9730,-1.1101,2.9461,2.8979,2.9646
49,27,-46.6150,-1.7265,2.9419,2.9640,2.9812
50,27,-43.6590,-1.6170,2.9382,2.9585,2.8981
51,27,-31.6210,-1.1711,2.8773,2.9665,2.9013
52,27,-31.7890,-1.1774,2.9490,2.9753,2.9374
53,27,-29.5950,-1.0961,2.9876,2.9305,2.9233
54,27,-40.0750,-1.4843,2.9998,2.8751,2.9187
55,27,-46.8850,-1.7365,3.0020,2.8921,2.9002
56,27,-46.8130,-1.7338,2.9570,2.8287,2.9300
57,27,-42.1010,-1.5593,2.9860,2.8594,2.9607
58,27,-46.9330,-1.7383,2.9776,2.9027,2.9288
59,27,-26.1350,-0.9680,2.9616,2.8053,2.9193
60,27,-54.6970,-2.0258,2.9526,2.9078,2.9545
61,27,-34.8770,-1.2917,2.9446,2.9316,2.9321
62,27,-41.3810,-1.5326,2.9217,2.9612,3.0194
63,27,-41.5370,-1.5384,2.9244,2.9706,3.0228
64,27,-46.5250,-1.7231,2.9075,2.9523,2.9964
65,27,-34.1870,-1.2662,2.9422,2.9427,2.9860
66,27,-24.8170,-0.9191,2.9669,2.9522,2.9894
67,27,-39.8230,-1.4749,2.9469,2.9701,2.9978
68,27,-36.6450,-1.3572,2.9996,2.9469,2.9756
69,27,-21.7290,-0.8048,2.9885,2.9615,3.0022
70,27,-53.9590,-1.9985,2.9789,2.9178,3.0156
71,27,-34.4690,-1.2766,2.9985,2.9183,2.9924
72,27,-33.7670,-1.2506,3.0075,2.9143,2.9288
73,27,-22.0230,-0.8157,2.9657,2.8625,2.9175
74,27,-41.7650,-1.5469,2.9749,2.9033,2.9078
75,27,-34.5170,-1.2784,2.9575,2.9251,2.9030
76,27,-10.9430,-0.4053,2.9802,2.9285,2.9192
77,27,-41.5490,-1.5389,2.9870,2.9285,2.9315
78,27,-42.2510,-1.5649,2.9070,2.9407,2.9528
79,27,-42.2330,-1.5642,2.9203,2.9186,2.9514
80,27,-21.3510,-0.7908,2.8880,2.9088,2.9349
81,27,-51.8790,-1.9214,2.8748,2.9057,2.9444
82,27,-28.8570,-1.0688,2.8738,2.9043,2.9360
83,27,-44.1570,-1.6354,2.8885,2.9271,2.9459
84,27,-49.0550,-1.8169,2.9025,2.9082,2.8977
85,27,-21.5130,-0.7968,2.8953,2.9020,2.8861
86,27,-51.5610,-1.9097,2.8818,2.9227,2.9223
87,27,-34.3790,-1.2733,2.9262,2.9196,2.9105
88,27,-44.1270,-1.6343,2.9318,2.9052,2.9027
89,27,-34.0070,-1.2595,2.9691,2.9112,2.8489
90,27,-49.3010,-1.8260,2.9811,2.9265,2.8542
91,27,-36.3630,-1.3468,2.9758,2.9608,2.8755
92,27,-36.5850,-1.3550,2.9272,2.9448,2.9378
93,27,-41.6150,-1.5413,2.9311,2.9638,2.9220
94,27,-33.9950,-1.2591,2.9495,2.9540,2.8925
95,27,-38.7310,-1.4345,2.9469,2.9318,2.9108
96,27,-32.1430,-1.1905,2.9672,2.9188,2.8815
97,27,-49.0370,-1.8162,2.9517,2.9367,2.8969
98,27,-36.4770,-1.3510,2.9744,2.9386,2.8945
99,27,-38.8570,-1.4391,2.9631,2.9192,2.8974
100,27,-39.3490,-1.4574,2.9238,2.9211,2.9203
101,27,-36.7950,-1.3628,2.9394,2.8933,2.9271
102,27,-33.6950,-1.2480,2.9732,2.8506,2.9389
103,27,-47.0410,-1.7423,2.9223,2.8693,2.9348
104,27,-39.5230,-1.4638,2.9006,2.8900,2.9426
105,27,-42.0530,-1.5575,2.9042,2.8920,2.9498
106,27,-21.6870,-0.8032,2.9366,2.9182,2.9427
107,27,-41.5610,-1.5393,2.9435,2.9213,2.9372
108,27,-36.9630,-1.3690,2.9418,2.9178,2.9733
109,27,-38.8030,-1.4371,2.9532,2.8686,2.9947
110,27,-23.5510,-0.8723,2.9746,2.8495,2.9863
111,27,-51.8490,-1.9203,2.9786,2.8406,2.9863
112,27,-43.9410,-1.6274,2.9584,2.8599,2.9518
113,27,-43.4670,-1.6099,2.9506,2.8891,2.8987
114,27,-47.0830,-1.7438,2.9386,2.9214,2.8781
115,27,-32.2330,-1.1938,2.9518,2.9373,2.8854
116,27,-46.1290,-1.7085,2.9537,2.9396,2.8855
117,27,-37.4370,-1.3866,2.9169,2.9525,2.8554
118,27,-39.3370,-1.4569,2.9202,2.9379,2.8633
119,27,-43.9650,-1.6283,2.9420,2.9465,2.8854
120,27,-41.4230,-1.5342,2.9304,2.9539,2.9145
