episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-26.8430,-0.9942,1.8366,2.5033,2.0588
2,27,-11.6870,-0.4329,2.4411,2.4411,2.4411
3,27,-34.6190,-1.2822,2.3892,2.5690,2.6341
4,27,-17.2990,-0.6407,2.4214,2.6765,2.6469
5,27,-22.8450,-0.8461,2.4944,2.6791,2.6272
6,27,-17.6050,-0.6520,2.4297,2.6748,2.6449
7,27,-48.4510,-1.7945,2.4068,2.6533,2.6296
8,27,-34.5230,-1.2786,2.4161,2.6249,2.6280
9,27,-32.3830,-1.1994,2.4940,2.6442,2.6330
10,27,-21.9210,-0.8119,2.4995,2.6621,2.6207
11,27,-32.2390,-1.1940,2.4037,2.6553,2.6072
12,27,-12.4190,-0.4600,2.4307,2.6489,2.6021
13,27,-30.2670,-1.1210,2.4219,2.6295,2.5052
14,27,-32.0470,-1.1869,2.3895,2.6162,2.5388
15,27,-21.8790,-0.8103,2.3803,2.6206,2.5562
16,27,-35.7470,-1.3240,2.4287,2.6065,2.5517
17,27,-17.4430,-0.6460,2.4718,2.5973,2.5335
18,27,-12.1250,-0.4491,2.4674,2.6163,2.5761
19,27,-30.1470,-1.1166,2.3845,2.5605,2.5400
20,27,-30.3090,-1.1226,2.3766,2.5323,2.5591
21,27,-30.2070,-1.1188,2.4362,2.5505,2.5272
22,27,-37.6650,-1.3950,2.4221,2.5454,2.4840
23,27,-24.2770,-0.8991,2.4332,2.5312,2.5254
24,27,-37.6050,-1.3928,2.4122,2.4417,2.4897
25,27,-22.3470,-0.8277,2.3947,2.4300,2.5431
26,27,-40.2130,-1.4894,2.3664,2.3959,2.5658
27,27,-20.2670,-0.7506,2.3689,2.3857,2.5623
28,27,-22.9230,-0.8490,2.3249,2.3707,2.5963
29,27,-17.1910,-0.6367,2.2722,2.4351,2.6193
30,27,-29.8110,-1.1041,2.3134,2.4063,2.5879
31,27,-7.3230,-0.2712,2.2910,2.3478,2.5441
