episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-48.3170,-1.7895,2.1972,2.7255,2.4194
2,27,-34.0070,-1.2595,2.7108,2.8366,2.9749
3,27,-26.5610,-0.9837,2.7423,2.8555,2.9356
4,27,-31.9450,-1.1831,2.8911,2.9162,2.9620
5,27,-39.3670,-1.4580,2.8942,2.9510,3.0331
6,27,-11.6870,-0.4329,2.8613,2.9577,3.0362
7,27,-35.3810,-1.3104,2.8301,2.9681,3.0136
8,27,-38.9950,-1.4443,2.8814,2.9668,3.0067
9,27,-44.6910,-1.6552,2.9289,2.9578,3.0047
10,27,-36.2670,-1.3432,2.9328,2.9646,3.0079
11,27,-26.7050,-0.9891,2.8824,3.0142,2.9818
12,27,-44.4330,-1.6457,2.8840,2.9836,2.9413
13,27,-36.6450,-1.3572,2.8896,2.9575,2.9190
14,27,-43.9290,-1.6270,2.8375,2.9534,2.9098
15,27,-41.6030,-1.5409,2.8678,2.9946,2.9287
16,27,-37.5810,-1.3919,2.8895,2.9542,3.0032
17,27,-24.3910,-0.9034,2.9263,2.9634,3.0162
18,27,-43.7790,-1.6214,2.9280,3.0205,3.0226
19,27,-29.7930,-1.1034,2.9062,2.9997,3.0124
20,27,-47.3050,-1.7520,2.8727,2.9578,3.0133
21,27,-47.4010,-1.7556,2.8886,2.9724,2.9735
22,27,-41.8910,-1.5515,2.8465,2.9968,2.9693
23,27,-41.2070,-1.5262,2.8804,2.9408,3.0062
24,27,-26.9510,-0.9982,2.8890,2.9004,2.9571
25,27,-47.1850,-1.7476,2.8248,2.9312,2.9665
26,27,-27.3110,-1.0115,2.8479,2.9033,2.9498
27,27,-41.8310,-1.5493,2.8274,2.8927,2.9345
28,27,-54.8050,-2.0298,2.8548,2.8457,2.9581
29,27,-46.5850,-1.7254,2.8427,2.9116,2.9634
30,27,-38.8990,-1.4407,2.8645,2.8516,2.9678
31,27,-41.8190,-1.5489,2.8809,2.8147,2.9480
32,27,-32.0290,-1.1863,2.8529,2.8442,2.8962
33,27,-29.4930,-1.0923,2.8235,2.8861,2.8911
34,27,-32.5750,-1.2065,2.8767,2.9303,2.8566
35,27,-49.0250,-1.8157,2.8860,2.9256,2.8488
36,27,-41.7650,-1.5469,2.9002,2.9645,2.8406
37,27,-26.4770,-0.9806,2.8988,2.9688,2.8342
38,27,-27.4850,-1.0180,2.8980,2.9356,2.7921
39,27,-41.6150,-1.5413,2.9139,2.9042,2.7631
40,27,-43.7550,-1.6206,2.9147,2.9302,2.8036
41,27,-38.8990,-1.4407,2.8970,2.9750,2.8452
42,27,-36.1530,-1.3390,2.8854,2.9759,2.8805
43,27,-46.5910,-1.7256,2.9075,2.9624,2.9706
44,27,-44.5050,-1.6483,2.8992,2.9871,2.9846
45,27,-42.8330,-1.5864,2.9042,2.9859,3.0347
46,27,-46.5910,-1.7256,2.9539,3.0015,3.0420
47,27,-38.9350,-1.4420,2.9303,2.9642,3.0383
48,27,-36.6510,-1.3574,2.9264,2.9489,3.0455
49,27,-44.5050,-1.6483,2.9192,2.9313,3.0644
50,27,-31.9030,-1.1816,2.9345,2.9492,3.0181
51,27,-37.2330,-1.3790,2.9695,2.8860,3.0381
52,27,-56.4290,-2.0900,2.9042,2.8639,3.0213
53,27,-39.6910,-1.4700,2.8996,2.8502,2.9902
54,27,-43.7730,-1.6212,2.9050,2.8872,3.0096
55,27,-28.6590,-1.0614,3.0040,2.9085,2.9430
56,27,-44.6190,-1.6526,3.0017,2.8734,2.9480
57,27,-47.1850,-1.7476,3.0176,2.9051,2.9709
58,27,-12.1850,-0.4513,2.9342,2.9029,2.9807
59,27,-42.1610,-1.5615,2.9995,2.9116,2.9958
60,27,-46.7470,-1.7314,2.9755,2.9542,2.9972
61,27,-29.3910,-1.0886,2.9618,2.9737,2.9705
62,27,-31.8970,-1.1814,2.8942,2.9709,2.9796
63,27,-36.8490,-1.3648,2.8776,2.9767,2.9765
64,27,-41.6210,-1.5415,2.8294,2.9416,2.9932
65,27,-39.4810,-1.4623,2.8560,2.9421,2.9360
66,27,-39.2230,-1.4527,2.8530,2.9528,2.9216
67,27,-49.5470,-1.8351,2.9137,2.9562,2.9402
68,27,-49.3370,-1.8273,2.9425,2.9583,2.9513
69,27,-51.8130,-1.9190,2.9030,2.9484,2.9206
70,27,-34.2470,-1.2684,2.8513,2.9996,2.9197
71,27,-43.9950,-1.6294,2.8723,3.0273,2.9499
72,27,-13.8090,-0.5114,2.9155,3.0314,2.9842
73,27,-31.7170,-1.1747,2.9078,3.0171,2.9946
74,27,-38.8690,-1.4396,2.9130,3.0039,2.9899
75,27,-47.3350,-1.7531,2.8804,3.0290,3.0173
76,27,-24.9850,-0.9254,2.9016,3.0081,2.9970
77,27,-41.3930,-1.5331,2.9667,3.0378,2.9890
78,27,-51.6750,-1.9139,2.9977,3.0550,3.0002
79,27,-26.8070,-0.9929,2.9954,3.0171,2.9930
80,27,-34.7270,-1.2862,3.0147,2.9727,2.9772
81,27,-47.0110,-1.7411,3.0029,2.9200,2.9294
82,27,-19.0550,-0.7057,2.9641,2.9166,2.8993
83,27,-41.7170,-1.5451,2.9692,2.8996,2.9048
84,27,-39.6790,-1.4696,2.9769,2.9557,2.9194
85,27,-37.3050,-1.3817,3.0012,2.8892,2.8737
86,27,-34.2410,-1.2682,3.0290,2.8922,2.8750
87,27,-41.4050,-1.5335,3.0045,2.8991,2.8571
88,27,-24.1930,-0.8960,2.9769,2.8497,2.8424
89,27,-43.8090,-1.6226,2.9937,2.8942,2.8611
90,27,-60.1590,-2.2281,3.0228,2.9048,2.9102
91,27,-31.1950,-1.1554,2.9660,2.9506,2.9249
92,27,-30.0150,-1.1117,3.0066,2.9446,2.9816
93,27,-49.3190,-1.8266,2.9814,2.9406,2.9996
94,27,-46.6630,-1.7283,2.9783,2.9087,3.0121
95,27,-38.6230,-1.4305,3.0185,2.9528,2.9853
96,27,-41.3570,-1.5317,2.9868,2.9687,2.9925
97,27,-39.0790,-1.4474,2.9830,2.9876,2.9778
98,27,-21.7770,-0.8066,2.9744,2.9742,2.9768
99,27,-36.2610,-1.3430,3.0059,2.9799,2.9786
100,27,-54.2350,-2.0087,3.0201,2.9616,2.9631
101,27,-32.7130,-1.2116,3.0272,2.9630,2.9730
102,27,-30.1590,-1.1170,3.0342,2.9432,2.9270
103,27,-46.5430,-1.7238,3.0363,2.9248,2.8745
104,27,-29.2710,-1.0841,3.0313,2.9360,2.9004
105,27,-43.9890,-1.6292,3.0212,2.8850,2.8882
106,27,-21.6570,-0.8021,3.0389,2.8805,2.9323
107,27,-36.1650,-1.3394,3.0209,2.8893,2.9566
108,27,-27.2210,-1.0082,3.0357,2.8947,2.9367
109,27,-26.7830,-0.9920,3.0220,2.8697,2.9078
110,27,-31.3510,-1.1611,3.0526,2.8636,2.9016
111,27,-23.8750,-0.8843,3.0345,2.8653,2.9261
112,27,-41.3390,-1.5311,3.0160,2.8893,2.9201
