episode,mask,o,c,e,a,n,norm
38,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
38,mask_work,0.02673,0.45380,0.04611,-0.13108,0.13317,0.49365
38,mask_home,0.20552,0.03669,0.28341,-0.01717,0.08834,0.36332
38,mask_conference,0.19059,0.28006,0.20790,-0.07972,0.08535,0.41427
39,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
39,mask_work,0.02895,0.45534,0.04742,-0.12992,0.13301,0.49497
39,mask_home,0.20599,0.03749,0.28429,-0.01693,0.08879,0.36446
39,mask_conference,0.19194,0.28198,0.20911,-0.07893,0.08546,0.41667
40,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
40,mask_work,0.03111,0.45674,0.04865,-0.12873,0.13283,0.49615
40,mask_home,0.20643,0.03831,0.28510,-0.01676,0.08919,0.36552
40,mask_conference,0.19319,0.28379,0.21020,-0.07818,0.08556,0.41890
41,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
41,mask_work,0.03316,0.45799,0.04980,-0.12760,0.13266,0.49721
41,mask_home,0.20682,0.03911,0.28583,-0.01660,0.08956,0.36647
41,mask_conference,0.19429,0.28553,0.21121,-0.07744,0.08567,0.42098
42,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
42,mask_work,0.03514,0.45912,0.05086,-0.12651,0.13249,0.49817
42,mask_home,0.20716,0.03988,0.28649,-0.01644,0.08992,0.36734
42,mask_conference,0.19530,0.28713,0.21216,-0.07674,0.08576,0.42290
43,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
43,mask_work,0.03703,0.46012,0.05185,-0.12545,0.13233,0.49902
43,mask_home,0.20744,0.04060,0.28708,-0.01629,0.09026,0.36811
43,mask_conference,0.19622,0.28863,0.21304,-0.07607,0.08585,0.42468
44,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
44,mask_work,0.03884,0.46102,0.05276,-0.12442,0.13218,0.49978
44,mask_home,0.20767,0.04130,0.28759,-0.01612,0.09060,0.36879
44,mask_conference,0.19708,0.28999,0.21389,-0.07542,0.08592,0.42633
45,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
45,mask_work,0.04060,0.46181,0.05362,-0.12341,0.13202,0.50045
45,mask_home,0.20784,0.04195,0.28803,-0.01594,0.09094,0.36938
45,mask_conference,0.19790,0.29125,0.21469,-0.07476,0.08597,0.42786
46,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
46,mask_work,0.04231,0.46249,0.05443,-0.12244,0.13188,0.50103
46,mask_home,0.20800,0.04259,0.28844,-0.01579,0.09125,0.36993
46,mask_conference,0.19870,0.29244,0.21542,-0.07408,0.08599,0.42929
47,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
47,mask_work,0.04396,0.46307,0.05519,-0.12150,0.13174,0.50153
47,mask_home,0.20812,0.04322,0.28879,-0.01563,0.09155,0.37041
47,mask_conference,0.19950,0.29354,0.21611,-0.07337,0.08599,0.43063
48,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
48,mask_work,0.04555,0.46355,0.05591,-0.12059,0.13160,0.50194
