episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-30.0090,-1.1114,2.1972,1.8911,2.5033
2,27,-40.6210,-1.5045,2.4830,2.1077,2.4886
3,27,-29.8530,-1.1057,2.6523,2.3696,2.5373
4,27,-25.4590,-0.9429,2.5482,2.4480,2.5245
5,27,-17.1970,-0.6369,2.5429,2.5442,2.4630
6,27,-27.8390,-1.0311,2.5392,2.5347,2.4802
7,27,-47.1070,-1.7447,2.5585,2.5824,2.5419
8,27,-27.6110,-1.0226,2.5686,2.6037,2.5312
9,27,-30.1590,-1.1170,2.5623,2.5779,2.5673
10,27,-25.2790,-0.9363,2.6132,2.5995,2.5394
11,27,-22.5690,-0.8359,2.5921,2.6161,2.4621
12,27,-14.9370,-0.5532,2.6215,2.6566,2.4714
13,27,-24.3370,-0.9014,2.6360,2.6587,2.4993
14,27,-42.8570,-1.5873,2.6613,2.6485,2.5499
15,27,-37.6230,-1.3934,2.6915,2.6088,2.6078
16,27,-9.9250,-0.3676,2.7013,2.5986,2.6730
17,27,-25.0330,-0.9271,2.6984,2.5983,2.6633
18,27,-27.7370,-1.0273,2.7169,2.5588,2.6615
19,27,-12.8390,-0.4755,2.7213,2.5677,2.6183
20,27,-22.7490,-0.8426,2.6639,2.5148,2.6433
21,27,-16.9870,-0.6291,2.7161,2.4895,2.6620
22,27,-35.9450,-1.3313,2.7137,2.3960,2.6516
23,27,-34.9610,-1.2949,2.6600,2.3602,2.6390
24,27,-22.4070,-0.8299,2.6616,2.4158,2.6124
25,27,-24.6130,-0.9116,2.5921,2.4147,2.5895
26,27,-22.7250,-0.8417,2.5846,2.4182,2.5236
27,27,-27.6590,-1.0244,2.5551,2.4494,2.4843
28,27,-35.3150,-1.3080,2.5440,2.4542,2.4925
29,27,-27.5150,-1.0191,2.5396,2.4972,2.5195
30,27,-35.6870,-1.3217,2.5558,2.5041,2.5086
31,27,-37.5930,-1.3923,2.4594,2.5168,2.5125
32,27,-34.8650,-1.2913,2.4642,2.5585,2.5296
33,27,-34.8950,-1.2924,2.5401,2.5622,2.5202
34,27,-37.5210,-1.3897,2.5006,2.5422,2.5478
35,27,-14.7210,-0.5452,2.5164,2.4798,2.5228
36,27,-45.2070,-1.6743,2.5604,2.5286,2.5105
37,27,-37.5990,-1.3926,2.5675,2.5585,2.5535
38,27,-27.0110,-1.0004,2.6176,2.5715,2.5997
39,27,-17.0410,-0.6311,2.6054,2.5253,2.6438
40,27,-47.4310,-1.7567,2.6108,2.5479,2.6697
41,27,-39.8770,-1.4769,2.5957,2.5713,2.6648
42,27,-40.6630,-1.5060,2.5842,2.5356,2.6768
43,27,-27.3050,-1.0113,2.5850,2.5313,2.6703
44,27,-29.8050,-1.1039,2.5850,2.5034,2.6255
45,27,-32.8030,-1.2149,2.5367,2.5232,2.6146
46,27,-45.0450,-1.6683,2.5416,2.4517,2.6243
47,27,-29.9550,-1.1094,2.5877,2.4100,2.6007
48,27,-24.7630,-0.9171,2.5771,2.4769,2.5993
49,27,-29.6070,-1.0966,2.5820,2.4655,2.6004
50,27,-37.4190,-1.3859,2.5405,2.4286,2.6068
51,27,-22.3890,-0.8292,2.5447,2.4627,2.5991
52,27,-22.5690,-0.8359,2.5800,2.4605,2.5601
53,27,-39.4270,-1.4603,2.4965,2.5337,2.5650
54,27,-37.2270,-1.3788,2.5105,2.5574,2.6337
55,27,-30.2730,-1.1212,2.5858,2.5876,2.6385
56,27,-36.6750,-1.3583,2.5924,2.6452,2.5984
57,27,-32.6170,-1.2080,2.5716,2.6464,2.6012
58,27,-16.5610,-0.6134,2.5521,2.6255,2.5153
59,27,-31.8910,-1.1811,2.5670,2.6594,2.5365
60,27,-29.8290,-1.1048,2.6321,2.6839,2.5200
61,27,-42.4310,-1.5715,2.6295,2.7082,2.5024
62,27,-40.4590,-1.4985,2.6400,2.7088,2.5497
63,27,-27.5810,-1.0215,2.6584,2.6875,2.5382
64,27,-29.4990,-1.0926,2.6374,2.6819,2.5398
65,27,-12.3110,-0.4560,2.6053,2.6668,2.5367
66,27,-30.5610,-1.1319,2.6055,2.6299,2.5671
67,27,-22.1850,-0.8217,2.6197,2.6275,2.5535
68,27,-24.6430,-0.9127,2.5957,2.6163,2.6139
69,27,-24.2590,-0.8985,2.5956,2.5736,2.5968
70,27,-47.4370,-1.7569,2.6396,2.5493,2.6033
71,27,-35.2370,-1.3051,2.6618,2.4901,2.6244
72,27,-44.7150,-1.6561,2.6475,2.5158,2.6748
73,27,-27.6530,-1.0242,2.6521,2.5152,2.6608
74,27,-32.8330,-1.2160,2.6336,2.5305,2.6738
75,27,-30.0690,-1.1137,2.6398,2.5342,2.6657
76,27,-17.7610,-0.6578,2.6495,2.5255,2.6754
77,27,-40.5190,-1.5007,2.6564,2.4798,2.6373
78,27,-47.1010,-1.7445,2.6518,2.5012,2.6314
79,27,-37.6350,-1.3939,2.6476,2.4713,2.6351
80,27,-40.1170,-1.4858,2.5964,2.5349,2.6098
81,27,-19.9550,-0.7391,2.5792,2.5201,2.6348
82,27,-37.4550,-1.3872,2.5934,2.5290,2.5738
83,27,-27.3170,-1.0117,2.5604,2.5579,2.5986
84,27,-27.5570,-1.0206,2.5752,2.5312,2.5888
85,27,-17.3770,-0.6436,2.5605,2.5524,2.6078
86,27,-21.7410,-0.8052,2.5512,2.5693,2.6132
87,27,-17.2810,-0.6400,2.5581,2.5887,2.6144
88,27,-39.6850,-1.4698,2.6069,2.5471,2.6012
89,27,-22.5990,-0.8370,2.6185,2.5746,2.5521
90,27,-49.9730,-1.8509,2.6694,2.6004,2.5153
91,27,-27.6110,-1.0226,2.6741,2.6631,2.4960
92,27,-29.4750,-1.0917,2.6620,2.6545,2.5314
93,27,-45.3930,-1.6812,2.6428,2.6266,2.5301
94,27,-30.2010,-1.1186,2.6437,2.6645,2.5088
95,27,-24.6910,-0.9145,2.6386,2.6306,2.5427
96,27,-15.8010,-0.5852,2.6331,2.5799,2.5030
97,27,-32.0770,-1.1880,2.5625,2.6201,2.5075
98,27,-30.0690,-1.1137,2.4559,2.6390,2.4491
99,27,-40.0090,-1.4818,2.4031,2.6008,2.4347
100,27,-37.7310,-1.3974,2.3941,2.5458,2.4143
101,27,-25.3090,-0.9374,2.3419,2.4917,2.3649
102,27,-32.3170,-1.1969,2.3838,2.5195,2.4165
103,27,-44.8950,-1.6628,2.3743,2.5717,2.3906
104,27,-24.8650,-0.9209,2.4029,2.5764,2.4243
105,27,-27.5930,-1.0220,2.3878,2.5755,2.4340
106,27,-36.7230,-1.3601,2.4523,2.5969,2.5132
107,27,-22.3590,-0.8281,2.4987,2.6039,2.5562
108,27,-2.5270,-0.0936,2.5256,2.5711,2.5833
109,27,-2.2150,-0.0820,2.5425,2.5760,2.5917
110,27,-24.8650,-0.9209,2.5432,2.5895,2.6003
111,27,-39.7210,-1.4711,2.5561,2.5779,2.6359
112,27,-29.9550,-1.1094,2.5264,2.5526,2.6301
113,27,-22.4970,-0.8332,2.5436,2.4928,2.6157
114,27,-15.0690,-0.5581,2.5191,2.4398,2.6545
115,27,-14.4270,-0.5343,2.5184,2.4901,2.6342
116,27,-37.8750,-1.4028,2.4937,2.4720,2.6416
117,27,-45.1350,-1.6717,2.5063,2.4906,2.6314
118,27,-52.1490,-1.9314,2.5485,2.6003,2.6476
119,27,-30.3510,-1.1241,2.5562,2.5702,2.6807
120,27,-20.1230,-0.7453,2.5442,2.5165,2.6793
