episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
1,27,-28.3650,-1.0506,1.8366,2.4194,1.6577
2,27,-29.2170,-1.0821,2.3276,2.7108,2.4115
3,27,-9.5230,-0.3527,2.4564,2.5969,2.5047
4,27,-27.1310,-1.0049,2.4854,2.5325,2.6870
5,27,-47.6050,-1.7631,2.5230,2.5363,2.7423
6,27,-29.7510,-1.1019,2.5253,2.5590,2.7507
7,27,-39.2950,-1.4554,2.5356,2.6191,2.7192
8,27,-26.6930,-0.9886,2.5403,2.6114,2.6933
9,27,-51.8970,-1.9221,2.5437,2.6224,2.6708
10,27,-14.4210,-0.5341,2.6326,2.6195,2.6750
11,27,-26.6990,-0.9889,2.6422,2.6372,2.6705
12,27,-34.4630,-1.2764,2.6705,2.6560,2.6660
13,27,-16.8550,-0.6243,2.6810,2.6784,2.6281
14,27,-32.9410,-1.2200,2.7008,2.6740,2.6214
15,27,-30.2010,-1.1186,2.6998,2.6621,2.5920
16,27,-14.4630,-0.5357,2.7103,2.6935,2.5758
17,27,-31.9210,-1.1823,2.6807,2.6882,2.5809
18,27,-19.4030,-0.7186,2.7074,2.6912,2.5979
19,27,-24.3730,-0.9027,2.7449,2.6989,2.6103
20,27,-26.5430,-0.9831,2.7062,2.7098,2.6426
21,27,-29.0970,-1.0777,2.7282,2.7467,2.6939
22,27,-17.0350,-0.6309,2.7038,2.7321,2.6546
23,27,-24.7390,-0.9163,2.7174,2.6911,2.6477
24,27,-34.6790,-1.2844,2.6900,2.6911,2.6659
25,27,-11.9810,-0.4437,2.6627,2.6985,2.6655
26,27,-37.1430,-1.3757,2.6714,2.7230,2.6720
27,27,-19.6430,-0.7275,2.6514,2.7133,2.6835
28,27,-29.3070,-1.0854,2.6080,2.7417,2.6640
29,27,-37.3350,-1.3828,2.6015,2.7061,2.7027
30,27,-27.2510,-1.0093,2.6602,2.6566,2.6879
31,27,-36.1290,-1.3381,2.6292,2.6389,2.6511
32,27,-36.7950,-1.3628,2.6211,2.6022,2.6702
33,27,-29.1330,-1.0790,2.5860,2.5923,2.7194
34,27,-45.2010,-1.6741,2.6402,2.5948,2.7144
35,27,-26.3390,-0.9755,2.6399,2.6210,2.7179
36,27,-24.4090,-0.9040,2.6001,2.5744,2.6596
37,27,-36.6630,-1.3579,2.5623,2.5283,2.5959
38,27,-19.5530,-0.7242,2.5717,2.4859,2.6473
39,27,-42.3590,-1.5689,2.6004,2.5312,2.6424
40,27,-34.5290,-1.2789,2.5362,2.5301,2.6179
41,27,-27.6050,-1.0224,2.5811,2.4800,2.6224
42,27,-39.6370,-1.4680,2.6284,2.5019,2.6802
43,27,-41.4530,-1.5353,2.6368,2.4867,2.6756
44,27,-24.8470,-0.9203,2.6804,2.4954,2.7226
45,27,-29.2470,-1.0832,2.6685,2.4151,2.7238
46,27,-26.8430,-0.9942,2.6920,2.4238,2.6725
47,27,-40.1890,-1.4885,2.7056,2.4504,2.6324
48,27,-19.9430,-0.7386,2.6903,2.3993,2.6198
49,27,-31.6330,-1.1716,2.6873,2.4836,2.6029
50,27,-36.6930,-1.3590,2.6798,2.4839,2.5680
51,27,-29.2890,-1.0848,2.6067,2.4666,2.5689
52,27,-24.5710,-0.9100,2.6080,2.4756,2.5766
53,27,-34.9190,-1.2933,2.6752,2.4719,2.5853
54,27,-35.1230,-1.3009,2.6379,2.4496,2.5627
55,27,-37.4910,-1.3886,2.6490,2.4779,2.5453
56,27,-39.6970,-1.4703,2.5775,2.4379,2.5517
57,27,-32.0470,-1.1869,2.5783,2.4063,2.6117
58,27,-24.5650,-0.9098,2.6098,2.4371,2.6257
59,27,-18.8990,-0.7000,2.6029,2.3261,2.6410
60,27,-29.9190,-1.1081,2.5847,2.4166,2.6546
61,27,-22.5330,-0.8346,2.5675,2.4575,2.6895
62,27,-21.7650,-0.8061,2.6028,2.4800,2.6943
63,27,-4.6970,-0.1740,2.5441,2.5882,2.6508
64,27,-21.8490,-0.8092,2.5616,2.5842,2.6197
65,27,-29.4450,-1.0906,2.6037,2.5647,2.6739
66,27,-25.0210,-0.9267,2.6198,2.5924,2.6773
67,27,-45.1590,-1.6726,2.6049,2.6220,2.6790
68,27,-36.7050,-1.3594,2.6173,2.6260,2.6082
69,27,-29.5770,-1.0954,2.6163,2.6158,2.6373
70,27,-46.6750,-1.7287,2.6368,2.6114,2.6858
71,27,-39.6250,-1.4676,2.6503,2.6195,2.6702
72,27,-24.2290,-0.8974,2.6544,2.5959,2.6878
73,27,-22.1310,-0.8197,2.6596,2.5235,2.6696
74,27,-32.0890,-1.1885,2.6444,2.5803,2.6818
75,27,-31.9270,-1.1825,2.6216,2.6403,2.6224
76,27,-11.4770,-0.4251,2.6293,2.6507,2.6536
77,27,-34.2590,-1.2689,2.6069,2.6027,2.6423
78,27,-42.5150,-1.5746,2.5942,2.5970,2.6493
79,27,-47.4250,-1.7565,2.6159,2.6300,2.6365
80,27,-24.3190,-0.9007,2.5784,2.5919,2.6255
81,27,-44.7630,-1.6579,2.5745,2.5635,2.6404
82,27,-19.1990,-0.7111,2.5195,2.5368,2.6200
83,27,-21.6270,-0.8010,2.5227,2.5915,2.6570
84,27,-29.2890,-1.0848,2.5234,2.5787,2.5887
85,27,-24.1690,-0.8951,2.5273,2.5336,2.6153
86,27,-27.0170,-1.0006,2.5054,2.5742,2.6480
87,27,-22.6410,-0.8386,2.5208,2.6297,2.6577
88,27,-29.2710,-1.0841,2.5279,2.6335,2.6104
89,27,-36.7650,-1.3617,2.5845,2.6106,2.5688
90,27,-32.3830,-1.1994,2.6189,2.6577,2.5654
91,27,-29.2050,-1.0817,2.6047,2.7131,2.5493
92,27,-31.7950,-1.1776,2.6362,2.7165,2.6428
93,27,-31.9210,-1.1823,2.6454,2.7021,2.6163
94,27,-14.3070,-0.5299,2.6844,2.6898,2.5969
95,27,-34.3370,-1.2717,2.6430,2.6800,2.5632
96,27,-27.4190,-1.0155,2.6472,2.6684,2.5413
97,27,-39.2290,-1.4529,2.6566,2.6599,2.5766
98,27,-9.4570,-0.3503,2.6546,2.6340,2.6050
99,27,-24.5650,-0.9098,2.6548,2.6324,2.5882
100,27,-29.7450,-1.1017,2.5970,2.6251,2.6111
101,27,-26.6630,-0.9875,2.6079,2.5205,2.6195
102,27,-39.2410,-1.4534,2.6371,2.5263,2.6102
103,27,-37.5390,-1.3903,2.6632,2.5774,2.5951
104,27,-44.8350,-1.6606,2.6281,2.5252,2.6174
